PercentCoverageGT5x	SRR317085	SRR317086	SRR317087	SRR317088	SRR317089	SRR317090	SRR317091	SRR317092	SRR317093	SRR317094	SRR317095	SRR317096	SRR317097	SRR317098	SRR317099	SRR317100	SRR317101	SRR317102	SRR317103	SRR317104	SRR317105	SRR317106	SRR317107	SRR317108	SRR317109
taxid:504472|Spirosoma_linguale_DSM_74	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0
taxid:504474|Corynebacterium_urealyticum_DSM_7109	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:504728|Meiothermus_ruber_DSM_1279	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
taxid:5068|Aspergillus_tubingensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
taxid:507522|Klebsiella_pneumoniae_342	0	0	0.0	0	0.0807031956	0.004594239	0	0.004459118	0	0	0	0	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0	0	0
taxid:508765|Clostridium_botulinum_B_str._Eklund_17B	0	0.0	0.0	0	0.007796111	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0
taxid:508767|Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0
taxid:509169|Xanthomonas_campestris_pv._campestris_B100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000826934	0	0.0	0.0	0	0	0	0	0.0	0	0
taxid:509170|Acinetobacter_baumannii_SDF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0
taxid:509173|Acinetobacter_baumannii_AYE	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0.0
taxid:509190|Caulobacter_segnis_ATCC_21756	0	0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0	0	0.0	0	0	0	0.0
taxid:509193|Thermoanaerobacter_brockii_subsp._finnii_Ako-1	0	0	0	0	0.035269192	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:510951|Neurospora_tetrasperma_FGSC_2508	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0
taxid:511062|Oceanimonas_sp._GK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
taxid:511995|Candidatus_Azobacteroides_pseudotrichonymphae_genomovar._CFP2	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:512565|Actinoplanes_missouriensis_431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0
taxid:512566|Streptococcus_pneumoniae_G54	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:513049|Arthrospira_maxima_CS-328	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0
taxid:515619|Eubacterium_rectale_ATCC_33656	0	0.3760631215	0	0.5936773983	0.6838598297	0.2400509145	0.2244262612	0.0173059422	0	0.008406566	0	0.005014956	0.4315756526	0.0390760563	0.0	0	0.103139859	0	0	0	0	0.0	0.150419645	0.0	0.0
taxid:515620|Eubacterium_eligens_ATCC_27750	0.0	0.0	0.0	0.1969918798	0.4897248747	0.2503895831	0.0	0.033585378	0	0	0.0	0.0	0.1434177189	0.0	0.013455349	0.0	0.0	0.0	0	0.0	0	0.0	0.1554956733	0	0
taxid:515621|Clostridium_botulinum_Ba4_str._657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0
taxid:515622|Butyrivibrio_proteoclasticus_B316	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:516466|Burkholderia_sp._H160	0	0.0010095577	0.000328107	0.003912041	0.0075338374	0.006688325	0.0041896689	0.0052244677	0.000795027	0.0028141441	0.00295296	0.0019938778	0.0014386208	0.0009464613	0.000959081	0.0009717003	0.0018550654	0.0012240899	0.0018298251	2.5239e-05	0.001817205	0.001766732	0.001855065	0.000694071	0.0009590813
taxid:516950|Streptococcus_pneumoniae_CGSP14	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0
taxid:5180|Sclerotinia_sclerotiorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0
taxid:518766|Rhodothermus_marinus_DSM_4252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:519441|Streptobacillus_moniliformis_DSM_12112	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0
taxid:520461|Brucella_pinnipedialis_B2/94	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0
taxid:520522|Saccharomyces_pastorianus_Weihenstephan_34/70	0	0	0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0
taxid:520999|Providencia_alcalifaciens_DSM_30120	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:521008|Borrelia_burgdorferi_JD1	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:521095|Atopobium_parvulum_DSM_20469	0	0	0	0.011206085	0.00427516	0.005441105	0	0.0	0	0	0.0	0	0.0	0	0.01651764	0	0.0	0	0	0.0	0.0	0	0.048127845	0	0
taxid:521096|Tsukamurella_paurometabola_DSM_20162	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:521097|Capnocytophaga_ochracea_DSM_7271	0	0	0.0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0.0	0	0
taxid:521098|Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_DSM_446	0	0	0	0.0	0.00888962	0.0045539806	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0
taxid:522306|Accumulibacter_phosphatis_UW-1	0	0	0	0	0.0112693383	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:522373|Stenotrophomonas_maltophilia_K279a	0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0	0	0	0.0	0
taxid:522772|Denitrovibrio_acetiphilus_DSM_12809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0
taxid:523791|Kangiella_koreensis_DSM_16069	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:523794|Leptotrichia_buccalis_C-1013-b	0	0	0.0	0	0.28958347	0	0	0.0	0	0	0.0	0.0	0	0	0.03333861	0.0	0.0	0	0	0	0.0	0.00162232	0.4973209895	0	0
taxid:523796|Staphylococcus_aureus_subsp._aureus_ST398	0	0	0	0	0	0	0	0.000727735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:525146|Desulfovibrio_desulfuricans_subsp._desulfuricans_ATCC_27774	0	0	0.0	0.1342295201	0.071899993	0.00605546	0.0	0	0	0	0	0.038942893	0.0	0	0.00838717	0.0	0	0	0.003758568	0	0	0	0.1773138139	0	0.0
taxid:525260|Corynebacterium_accolens_ATCC_49725	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0
taxid:525284|Gardnerella_vaginalis_ATCC_14019	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0.0	0	0
taxid:525381|Streptococcus_pneumoniae_TCH8431/19A	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:525897|Desulfomicrobium_baculatum_DSM_4028	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:525898|Sulfurospirillum_deleyianum_DSM_6946	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:525903|Thermanaerovibrio_acidaminovorans_DSM_6589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0544773441	0	0
taxid:525919|Anaerococcus_prevotii_DSM_20548	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0
taxid:526218|Sebaldella_termitidis_ATCC_33386	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0
taxid:526222|Desulfovibrio_salexigens_DSM_2638	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:526225|Geodermatophilus_obscurus_DSM_43160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0
taxid:526226|Gordonia_bronchialis_DSM_43247	0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0
taxid:526227|Meiothermus_silvanus_DSM_9946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0049437555	0	0
taxid:526946|Rhizobium_etli_IE4771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0
taxid:526949|Rhizobium_etli_Brasil_5	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:526950|Rhizobium_etli_Kim_5	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:527002|Yersinia_aldovae_ATCC_35236	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:527004|Yersinia_rohdei_ATCC_43380	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:529120|Alteromonas_macleodii_ATCC_27126	0	0	0	0	0	0.0008809906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:529507|Proteus_mirabilis_HI4320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0
taxid:52970|Rhodomonas_salina	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:530564|Pirellula_staleyi_DSM_6068	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0
taxid:531844|Flavobacteriaceae_bacterium_3519-10	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0
taxid:535289|Acidovorax_ebreus_TPSY	0	0.0	0	0	0.00771749	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0
taxid:535722|Arthroderma_gypseum_CBS_118893	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0
taxid:536019|Mesorhizobium_opportunistum_WSM2075	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0
taxid:536056|Escherichia_coli_DH1	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:536227|Clostridium_carboxidivorans_P7	0	0	0	0	0.0026700116	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.009647642	0	0	0
taxid:536233|Clostridium_botulinum_E1_str._'BoNT_E_Beluga'	0	0	0	0	0.000500037	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059404452	0.0	0	0
taxid:537457|Actinobacillus_pleuropneumoniae_serovar_7_str._AP76	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0.0	0	0
taxid:538025|Rhizobium_etli_8C-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0
taxid:543526|Haloterrigena_turkmenica_DSM_5511	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:543728|Variovorax_paradoxus_S110	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.000888218	0	0.0	0	0	0.0
taxid:544404|Escherichia_coli_O157:H7_str._TW14359	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:544556|Geobacillus_sp._Y412MC61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.00899673	0	0
taxid:545694|Treponema_primitia_ZAS-2	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:546262|Neisseria_cinerea_ATCC_14685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0
taxid:546264|Neisseria_flavescens_NRL30031/H210	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0.0	0	0
taxid:546265|Neisseria_lactamica_ATCC_23970	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0
taxid:546266|Neisseria_mucosa_ATCC_25996	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0	0.0	0	0	0	0.0	0	0.0	0.0	0	0	0.0	0	0.0	0.0	0
taxid:546268|Neisseria_subflava_NJ9703	0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.003305519	0	0.0	0	0
taxid:546269|Filifactor_alocis_ATCC_35896	0	0	0.0	0.03992726	0.017037694	0	0	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0.02356278	0	0	0	0.0518380733	0	0
taxid:546270|Gemella_haemolysans_ATCC_10379	0	0	0	0.165572127	0.130006781	0.0	0.0	0.0	0.0	0	0.0	0	0.0397373	0	0.162026121	0.0	0.0	0.0	0.0	0	0	0.15050127	0.8531011678	0.0	0
taxid:546271|Selenomonas_sputigena_ATCC_35185	0	0	0	0.00443863	0.01300441	0	0	0	0	0	0.0	0	0	0.0	0.7016148249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6491298455	0.0	0.0
taxid:546272|Brucella_melitensis_ATCC_23457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
taxid:546342|Staphylococcus_aureus_subsp._aureus_JKD6008	0	0	0	0	0	0	0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:546414|Deinococcus_deserti_VCD115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0
taxid:547043|Bifidobacterium_pseudocatenulatum_DSM_20438_=_JCM_1200	0	0	0	0.0	0	0.019494782	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0
taxid:547045|Neisseria_sicca_ATCC_29256	0	0.0	0	0	0	0	0	0.0	0	0.0	0.0	0	0.0	0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0
taxid:548473|Staphylococcus_aureus_subsp._aureus_TCH60	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:548476|Corynebacterium_aurimucosum_ATCC_700975	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0
taxid:548479|Mobiluncus_curtisii_ATCC_43063	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1764750568	0	0
taxid:550540|Ferrimonas_balearica_DSM_9799	0	0	0	0	0.0	0.00602922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:553174|Prevotella_melaninogenica_ATCC_25845	0.0	0.0	0.017674625	0.2904637132	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.27566126	0.0	0.0	0.0	0	0.0	0.0	0.0	0.2300858285	0.0	0.0
taxid:553175|Porphyromonas_endodontalis_ATCC_35406	0	0.0	0	0.0	0.0	0.0	0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0
taxid:553177|Capnocytophaga_sputigena_ATCC_33612	0.0	0	0.0	0	0	0	0.0	0	0	0.0	0.0	0	0	0	0.017009265	0	0	0.0	0	0	0.0	0.0	0.0	0	0
taxid:553178|Capnocytophaga_gingivalis_ATCC_33624	0.0	0	0	0.0	0.0	0	0	0.0	0	0	0.0	0.0	0	0	0.0	0	0	0.0	0	0	0	0.0	0.0	0	0
taxid:553184|Atopobium_rimae_ATCC_49626	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0.0	0	0	0.0	0	0
taxid:553190|Gardnerella_vaginalis_409-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0
taxid:553199|Propionibacterium_acnes_SK137	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0
taxid:553201|Rothia_mucilaginosa_ATCC_25296	0	0	0	0.0	0	0.0	0	0.0020819	0	0	0.0	0.0	0.00110739	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0	0.0	0
taxid:553204|Corynebacterium_amycolatum_SK46	0	0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:553206|Corynebacterium_tuberculostearicum_SK141	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
taxid:553212|Staphylococcus_capitis_SK14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010414377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
taxid:553217|Enhydrobacter_aerosaccus_SK60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002028524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
taxid:553218|Campylobacter_rectus_RM3267	0	0	0.0	0	0.0	0.0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0.0	0.001982625	0	0	0	0	0	0
taxid:553219|Campylobacter_showae_RM3277	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0.003324975	0	0	0	0.0	0	0	0.0	0	0	0
taxid:553220|Campylobacter_gracilis_RM3268	0	0	0	0	0.00867728	0	0.0	0.0	0.0	0	0.0	0	0	0	0.0073491232	0	0	0.0033646568	0.0309459864	0	0	0.003276115	0.01607069	0	0
taxid:553482|Streptococcus_equi_subsp._equi_4047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0
taxid:554155|Microsporum_canis_CBS_113480	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:555079|Thermosediminibacter_oceani_DSM_16646	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:555088|Dethiobacter_alkaliphilus_AHT_1	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:55529|Guillardia_theta	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:555778|Halothiobacillus_neapolitanus_c2	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:555970|Bifidobacterium_animalis_subsp._lactis_DSM_10140	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:556268|Oxalobacter_formigenes_HOxBLS	0	0	0	0.0	0.0	0.0031141776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0
taxid:556269|Oxalobacter_formigenes_OXCC13	0	0.0	0	0.0	0.0468484312	0.0	0.0	0.0158226928	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0
taxid:556270|Coprobacillus_sp._D7	0.0	0.0	0.0	0.005375094	0.1214942661	0.1032927915	0.0	0.003498079	0.0	0.0	0.0	0.0	0.023718671	0	0.00122291	0	0.0	0.0	0	0.0	0.0	0.0	0.0176041499	0.0	0.0
taxid:556484|Phaeodactylum_tricornutum_CCAP_1055/1	0	0.0	0.0	0.0004645933	0.0005255241	0.0022963097	0.00097869314	0.0	4.56977e-05	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0	0.0	0.0002094475	0.0	0	0.0	0.0
taxid:557433|Lactobacillus_reuteri_JCM_1112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0
taxid:557436|Lactobacillus_reuteri_DSM_20016	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:557598|Laribacter_hongkongensis_HLHK9	0	0	0	0.041428325	0.1010939501	0.049316427	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0.04748638	0.0	0
taxid:557600|Acinetobacter_baumannii_AB307-0294	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0	0	0
taxid:557722|Pseudomonas_aeruginosa_LESB58	0	0.0	0.0	0	0	0	0.0	0	0.0	0	0	0.0	0.0	0	0	0	0.0	0	0	0.0	0	0	0	0	0
taxid:557723|Haemophilus_parasuis_SH0165	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
taxid:557760|Rhodobacter_sphaeroides_KD131	0	0.0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0
taxid:559292|Saccharomyces_cerevisiae_S288c	0.0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0.0	0	0.0	0.0	0	0	0	0	0	0	0
taxid:559297|Blastomyces_dermatitidis_ER-3	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:559305|Trichophyton_rubrum_CBS_118892	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:559307|Zygosaccharomyces_rouxii_CBS_732	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0	0.0	0	0.0	0	0.0
taxid:559515|Hyaloperonospora_arabidopsidis_Emoy2	0	0.0	0.0	8.377311e-05	8.498714e-05	0.0	0.00019911289	0.0001590475	0.0	0.0	0	0.0	0.0	0.0	8.134492e-05	0.0	0.0	0	0.0	0.0	0.0	0.00019911284	0.00011655384	0	6.79898e-05
taxid:561177|Anaerococcus_hydrogenalis_DSM_7454	0.0	0	0.0	0.008867934	0.0050146038	0.0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0.0654010381	0	0
taxid:561180|Bifidobacterium_gallicum_DSM_20093	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0	0	0.011520956	0	0
taxid:561229|Dickeya_chrysanthemi_Ech1591	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0
taxid:561230|Pectobacterium_carotovorum_subsp._carotovorum_PC1	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:561231|Pectobacterium_wasabiae_WPP163	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0
taxid:562019|Rickettsia_peacockii_str._Rustic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005779475	0	0	0	0	0	0	0
taxid:562970|Kyrpidia_tusciae_DSM_2912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:563174|Listeria_monocytogenes_L99	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:563191|Acidaminococcus_sp._D21	0	0.0	0.0	0.0151773323	0.0	0.0638693879	0	0.0	0	0	0.0	0	0.0	0	0.0104594426	0	0	0	0	0	0	0	0.0150438017	0	0
taxid:563193|Parabacteroides_sp._D13	0	0.0	0	0.0023057307	0.000374916	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0
taxid:565040|Bifidobacterium_longum_subsp._infantis_157F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:565653|Enterococcus_gallinarum_EG2	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0
taxid:565654|Enterococcus_casseliflavus_EC10	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0	0.0	0	0	0	0	0	0	0
taxid:56615|Puccinia_graminis_f._sp._tritici	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0
taxid:566546|Escherichia_coli_W	0	0	0.14672406123	0	0.49643966844	0.21615207642	0	0.363914537	0	0	0	0	0	0	0	0.2011841426	0	0	0	0	0	0	0.3796814819	0	0
taxid:56780|Syntrophus_aciditrophicus_SB	0	0	0	0.0	0.0032082547	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:568706|Bordetella_pertussis_18323	0	0	0	0.0	0.0340517189	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:568707|Bordetella_bronchiseptica_253	0	0	0	0.004293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0
taxid:570417|Wolbachia_endosymbiont_of_Culex_quinquefasciatus_Pel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0
taxid:572264|Bacillus_cereus_03BB102	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:572477|Allochromatium_vinosum_DSM_180	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0
taxid:572479|Halanaerobium_praevalens_DSM_2228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0
