PercentCoverage	SRR317085	SRR317086	SRR317087	SRR317088	SRR317089	SRR317090	SRR317091	SRR317092	SRR317093	SRR317094	SRR317095	SRR317096	SRR317097	SRR317098	SRR317099	SRR317100	SRR317101	SRR317102	SRR317103	SRR317104	SRR317105	SRR317106	SRR317107	SRR317108	SRR317109
taxid:490065|Coccidioides_posadasii_RMSCC_1037	0	0.000299999999998	0	0.000299999999998	0	0	0.000299999999998	0	0.000299999999998	0	0	0	0	0	0	0	0	0	0.000299999999998	0	0	0	0	0	0
taxid:490066|Coccidioides_posadasii_RMSCC_1038	0	0	0	0	0	0	0	0	0.000299999999998	0	0	0	0	0	0	0	0.000299999999998	0	0	0	0	0	0	0	0.000299999999998
taxid:490068|Coccidioides_posadasii_CPA_0020	0	0	0	0	0	0	0.000500000000003	0.000299999999998	0.000299999999998	0	0	0	0.000299999999998	0	0.000299999999998	0	0	0	0	0	0.000299999999998	0	0	0	0
taxid:490069|Coccidioides_posadasii_CPA_0066	0	0	0.000299999999998	0	0	0	0.000299999999998	0.000299999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:490759|Marinobacter_sp._BSs20148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019	0	0	0
taxid:491077|Lactobacillus_reuteri_SD2112	0	0	0.0328	0.1102	0	0	0	0.2501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:491081|Treponema_pallidum_subsp._pallidum_DAL-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0654	0	0	0	0	0	0	0	0	0	0
taxid:491915|Anoxybacillus_flavithermus_WK1	0	0	0	0	0	0.0026	0.0026	0	0	0	0	0.0214	0	0.0027	0	0.0027	0	0	0.0027	0.0053	0	0.0027	0	0	0
taxid:491916|Rhizobium_etli_CIAT_652	0	0	0.0012	0	0	0	0	0	0.0024	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:4929|Candida_guilliermondii	0.000999999999995	0	0.000699999999998	0	0.000699999999998	0	0.000699999999998	0	0.000699999999998	0	0	0.000599999999995	0.000699999999998	0	0.0014	0	0.000699999999998	0.0014	0.0013	0	0.000699999999998	0.0014	0.002	0	0.000699999999998
taxid:494269|Lactococcus_phage_bIBB29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2593	0	0	0	0	0	0	0
taxid:495036|Geobacillus_sp._G11MC16	0	0.0119	0.0049	0.0105	0.0209	0.0331	0.0066	0.0137	0.013	0.0102	0.005	0.021	0.0364	0.0078	0.0044	0.0048	0.0055	0.0136	0.0112	0.00869999999999	0.0071	0.0045	0.0022	0.0255	0.0026
taxid:497978|Acinetobacter_baumannii_MDR-ZJ06	0	0.0215	0.00250000000001	0	0	0.0747	0	0	0	0	0	0	0.0423	0.014	0	0	0	0	0	0	0.0461	0	0.0044	0	0
taxid:498211|Cellvibrio_japonicus_Ueda107	0	0	0	0	0	0	0.0017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:498213|Clostridium_botulinum_B1_str._Okra	0	0	0	0	0	0	0	0	0	0.0111	0	0.0186	0	0	0.0553	0	0	0	0	0	0	0.0018	0.0542	0	0
taxid:498214|Clostridium_botulinum_A3_str._Loch_Maree	0	0	0	0	0.3316	0.0018	0	0.0071	0.0053	0	0	0	0.0326	0	0	0	0.0171	0	0.0196	0	0	0.3869	0.0018	0	0
taxid:498217|Edwardsiella_tarda_EIB202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0059	0	0	0	0
taxid:498736|Borrelia_burgdorferi_80a	0	0	0	0	0.00830000000001	0	0	0	0	0	0	0.00830000000001	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:498761|Heliobacterium_modesticaldum_Ice1	0	0	0	0.0273	0.0984	0	0	0	0	0	0	0.0173	0	0	0	0	0	0	0	0	0	0	0.129	0	0
taxid:498848|Thermus_aquaticus_Y51MC23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0195	0	0	0	0	0	0	0	0
taxid:499171|Helicobacter_pylori_HPKX_438_AG0C1	0	0.0042	0.004	0.00790000000001	0.004	0.0042	0.0042	0	0.0037	0.0039	0.0039	0.0043	0.0043	0.0042	0.0148	0.0039	0.0037	0.004	0.0039	0.0042	0.0043	0.0043	0.0043	0.0044	0.004
taxid:501479|Citreicella_sp._SE45	0	0	0	0	0	0	0	0.0055	0	0	0	0	0	0.0014	0	0	0	0	0	0	0.0014	0	0	0	0
taxid:502558|Eggerthella_sp._YY7918	0	0	0	0	0.0075	0.0024	0	0	0	0	0	0.0541	0	0	0.0072	0	0	0	0	0.0049	0	0.0475	0.0024	0	0
taxid:504472|Spirosoma_linguale_DSM_74	0	0	0	0.000900000000004	0	0.000900000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000900000000004	0.000900000000004	0	0.000900000000004	0	0
taxid:504474|Corynebacterium_urealyticum_DSM_7109	0	0	0	0	0	0.0096	0	0	0.032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:504728|Meiothermus_ruber_DSM_1279	0	0	0	0	0	0	0	0	0.00250000000001	0	0	0.00250000000001	0	0	0	0	0	0	0	0	0.00250000000001	0	0	0	0
taxid:5068|Aspergillus_tubingensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2228	0	0	0	0
taxid:507522|Klebsiella_pneumoniae_342	0	0	0.0205	0	0.2294	0.2206	0	0.1204	0	0	0	0	0.0026	0.0531	0.1056	0	0.0104	0	0	0	0	0.0026	0	0	0
taxid:508765|Clostridium_botulinum_B_str._Eklund_17B	0	0.00869999999999	0.0395	0	0.1457	0	0	0	0	0	0	0	0	0	0.0446	0	0	0	0	0	0	0.0138	0	0	0
taxid:508767|Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	0	0	0	0	0.0348	0	0	0	0	0	0	0	0	0	0	0	0	0.0124	0	0	0
taxid:509169|Xanthomonas_campestris_pv._campestris_B100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0057	0	0.0015	0.0133	0	0	0	0	0.0015	0	0
taxid:509170|Acinetobacter_baumannii_SDF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022	0	0	0	0.0022	0	0	0	0
taxid:509173|Acinetobacter_baumannii_AYE	0	0	0	0	0	0	0	0	0	0.0064	0	0.0228	0.0223	0	0	0	0	0.0019	0	0	0	0.032	0.0019	0	0.00559999999999
taxid:509190|Caulobacter_segnis_ATCC_21756	0	0	0.0016	0.0049	0.0016	0	0	0.0016	0	0.0016	0.0016	0	0.0016	0	0.0016	0.0016	0.0065	0	0	0	0.0049	0	0	0	0.0016
taxid:509193|Thermoanaerobacter_brockii_subsp._finnii_Ako-1	0	0	0	0	0.0994	0	0	0	0	0	0	0	0.0503	0	0	0	0	0	0	0	0	0	0	0	0
taxid:510951|Neurospora_tetrasperma_FGSC_2508	0	0	0	0	0	0	0.000199999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000199999999995	0
taxid:511062|Oceanimonas_sp._GK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002
taxid:511995|Candidatus_Azobacteroides_pseudotrichonymphae_genomovar._CFP2	0	0	0	0.0434	0.0124	0.0124	0	0	0	0	0	0.0124	0	0	0	0	0	0	0	0	0	0	0.0391	0	0
taxid:512565|Actinoplanes_missouriensis_431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000900000000004	0	0	0	0	0	0	0.0229	0
taxid:512566|Streptococcus_pneumoniae_G54	0	0	0	0	0	0	0	0	0	0	0	0	0.0037	0	0	0	0	0	0	0	0	0	0	0	0
taxid:513049|Arthrospira_maxima_CS-328	0	0	0	0	0	0	0	0	0	0.0037	0	0	0	0	0	0	0.0013	0	0	0	0	0	0	0	0
taxid:515619|Eubacterium_rectale_ATCC_33656	0	0.5643	0	0.8433	1.6799	0.5296	0.4684	0.1542	0	0.2016	0	0.1236	0.5987	0.2884	0.0091	0	0.4397	0	0	0	0	0.0044	0.4497	0.0022	0.0022
taxid:515620|Eubacterium_eligens_ATCC_27750	0.0031	0.0026	0.1367	0.4564	0.7591	0.4714	0.0818	0.2187	0	0	0.1869	0.0396	0.3501	0.0481	0.191	0.0506	0.0134	0.0027	0	0.0507	0	0.0055	0.3945	0	0
taxid:515621|Clostridium_botulinum_Ba4_str._657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0071	0	0	0	0	0	0	0	0
taxid:515622|Butyrivibrio_proteoclasticus_B316	0	0.0017	0	0.0187	0.0636	0.0035	0	0.0085	0	0	0	0	0.017	0	0	0	0	0	0	0	0	0	0	0	0
taxid:516466|Burkholderia_sp._H160	0	0.0209	0.0162	0.026	0.0575	0.0398	0.0566	0.0684	0.0242	0.0194	0.0212	0.0272	0.0427	0.0135	0.0193	0.013	0.0194	0.00869999999999	0.0097	0.0118	0.0272	0.0143	0.0212	0.0194	0.0198
taxid:516950|Streptococcus_pneumoniae_CGSP14	0	0	0	0	0	0.0172	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0684	0	0	0	0	0
taxid:5180|Sclerotinia_sclerotiorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000199999999995	0.000199999999995	0	0	0	0	0	0	0
taxid:518766|Rhodothermus_marinus_DSM_4252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045	0	0
taxid:519441|Streptobacillus_moniliformis_DSM_12112	0	0	0	0.0045	0.0045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0453	0
taxid:520461|Brucella_pinnipedialis_B2/94	0	0	0	0	0	0	0.0116	0	0	0	0	0	0	0	0.0067	0	0	0	0	0	0	0	0	0	0
taxid:520522|Saccharomyces_pastorianus_Weihenstephan_34/70	0	0	0	0.000999999999995	0	0	0	0	0.000800000000001	0	0	0.0015	0	0	0	0	0.000299999999998	0	0	0	0	0	0	0	0
taxid:520999|Providencia_alcalifaciens_DSM_30120	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:521008|Borrelia_burgdorferi_JD1	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:521095|Atopobium_parvulum_DSM_20469	0	0	0	0.0757	0.0172	0.0248	0	0.0369	0	0	0.0049	0	0.0049	0	0.0562	0	0.0338	0	0	0.0685	0.0049	0	0.1132	0	0
taxid:521096|Tsukamurella_paurometabola_DSM_20162	0	0	0.0017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:521097|Capnocytophaga_ochracea_DSM_7271	0	0	0.00289999999999	0.0058	0	0	0.0058	0	0	0	0.0086	0	0	0	0.032	0	0.00289999999999	0	0	0.0026	0	0	0.0147	0	0
taxid:521098|Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_DSM_446	0	0	0	0.0071	0.0319	0.0383	0	0	0	0	0	0	0	0	0.0071	0	0	0	0	0	0	0	0.0047	0	0
taxid:522306|Accumulibacter_phosphatis_UW-1	0	0	0	0	0.0353	0	0	0.0084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:522373|Stenotrophomonas_maltophilia_K279a	0	0.0015	0	0.0068	0	0	0	0.0047	0.0177	0.0125	0	0	0	0	0.0216	0	0	0.0031	0.0047	0.0016	0	0	0	0.0016	0
taxid:522772|Denitrovibrio_acetiphilus_DSM_12809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022	0	0	0	0	0	0	0	0	0	0
taxid:523791|Kangiella_koreensis_DSM_16069	0	0	0	0	0.0027	0	0	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:523794|Leptotrichia_buccalis_C-1013-b	0	0	0.0031	0	0.5736	0	0	0.00599999999999	0	0	0.0062	0.0031	0	0	0.4311	0.0399	0.0031	0	0	0	0.003	0.0045	0.7972	0	0
taxid:523796|Staphylococcus_aureus_subsp._aureus_ST398	0	0	0	0	0	0	0	0.0964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:525146|Desulfovibrio_desulfuricans_subsp._desulfuricans_ATCC_27774	0	0	0.0244	0.2803	0.1702	0.0776	0.024	0	0	0	0	0.1925	0.0525	0	0.1053	0.0159	0	0	0.0587	0	0	0	0.3185	0	0.0278
taxid:525260|Corynebacterium_accolens_ATCC_49725	0	0	0	0	0	0.0125	0	0	0	0.0125	0	0	0	0	0	0	0	0	0	0.0062	0	0	0	0	0
taxid:525284|Gardnerella_vaginalis_ATCC_14019	0	0	0	0	0	0.0046	0	0	0	0.0077	0	0	0	0.0046	0	0	0.0828	0	0	0	0	0	0.0225	0	0
taxid:525381|Streptococcus_pneumoniae_TCH8431/19A	0	0	0	0	0	0	0	0	0	0.0255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:525897|Desulfomicrobium_baculatum_DSM_4028	0	0	0	0	0	0	0	0	0	0	0	0.0019	0.0175	0	0	0	0	0	0	0	0	0	0	0	0
taxid:525898|Sulfurospirillum_deleyianum_DSM_6946	0	0	0	0	0	0	0	0	0	0	0	0	0.00329999999999	0	0	0	0	0	0	0	0	0	0	0	0
taxid:525903|Thermanaerovibrio_acidaminovorans_DSM_6589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1052	0	0
taxid:525919|Anaerococcus_prevotii_DSM_20548	0	0	0	0	0	0.0738	0	0	0	0	0	0.0038	0	0	0	0	0.0114	0	0	0	0	0.0038	0.0496	0	0
taxid:526218|Sebaldella_termitidis_ATCC_33386	0	0	0	0	0.0084	0	0	0	0	0	0	0	0	0	0.0152	0	0	0	0	0	0	0	0	0	0
taxid:526222|Desulfovibrio_salexigens_DSM_2638	0	0	0	0	0	0	0	0	0	0	0	0.0035	0	0	0	0	0	0	0	0	0	0	0.0195	0	0
taxid:526225|Geodermatophilus_obscurus_DSM_43160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014	0	0.0014	0	0	0	0.0085	0
taxid:526226|Gordonia_bronchialis_DSM_43247	0	0	0	0	0	0.0014	0.0014	0	0	0	0	0.0057	0	0	0	0.00289999999999	0	0.0014	0	0	0	0.0014	0	0	0
taxid:526227|Meiothermus_silvanus_DSM_9946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.002	0.0135	0	0
taxid:526946|Rhizobium_etli_IE4771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0
taxid:526949|Rhizobium_etli_Brasil_5	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:526950|Rhizobium_etli_Kim_5	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:527002|Yersinia_aldovae_ATCC_35236	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:527004|Yersinia_rohdei_ATCC_43380	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:529120|Alteromonas_macleodii_ATCC_27126	0	0	0	0	0	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:529507|Proteus_mirabilis_HI4320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0
taxid:52970|Rhodomonas_salina	0	0	0	0	0.2983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:530564|Pirellula_staleyi_DSM_6068	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00250000000001	0	0	0	0	0
taxid:531844|Flavobacteriaceae_bacterium_3519-10	0	0	0	0	0	0	0.0144	0	0	0	0	0	0	0	0.0027	0	0	0	0	0	0	0	0	0	0
taxid:535289|Acidovorax_ebreus_TPSY	0	0.004	0	0	0.0445	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0
taxid:535722|Arthroderma_gypseum_CBS_118893	0	0	0	0	0.000299999999998	0	0	0	0	0.000299999999998	0	0	0	0	0	0	0.000299999999998	0	0	0	0	0	0	0	0
taxid:536019|Mesorhizobium_opportunistum_WSM2075	0	0	0	0	0	0.0022	0	0	0	0	0	0	0.0011	0.0011	0.00329999999999	0.0011	0.0011	0	0	0	0	0.0022	0.000999999999995	0.0011	0.0077
taxid:536056|Escherichia_coli_DH1	0	0	0	0	0.0123	0	0	0.0057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:536227|Clostridium_carboxidivorans_P7	0	0	0	0	0.018	0	0	0	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0.0265	0	0	0
taxid:536233|Clostridium_botulinum_E1_str._'BoNT_E_Beluga'	0	0	0	0	0.062	0.0075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2892	0.0019	0	0
taxid:537457|Actinobacillus_pleuropneumoniae_serovar_7_str._AP76	0	0	0	0	0.0342	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.0227	0	0.0032	0	0
taxid:538025|Rhizobium_etli_8C-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022	0.002	0	0
taxid:543526|Haloterrigena_turkmenica_DSM_5511	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:543728|Variovorax_paradoxus_S110	0	0	0	0	0.0011	0.0011	0.0124	0	0	0	0	0.004	0	0	0.0123	0.0022	0.0285	0.0101	0	0.0173	0	0.00559999999999	0	0	0.0104
taxid:544404|Escherichia_coli_O157:H7_str._TW14359	0	0	0	0	0	0	0	0.0097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:544556|Geobacillus_sp._Y412MC61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	0	0.0591	0	0
taxid:545694|Treponema_primitia_ZAS-2	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:546262|Neisseria_cinerea_ATCC_14685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041	0	0	0	0	0
taxid:546264|Neisseria_flavescens_NRL30031/H210	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034	0	0	0	0	0.0034	0	0	0	0.0034	0	0
taxid:546265|Neisseria_lactamica_ATCC_23970	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035	0	0	0	0.0144	0	0	0	0	0	0	0
taxid:546266|Neisseria_mucosa_ATCC_25996	0	0	0.00289999999999	0	0.0176	0.0125	0.0078	0.0476	0	0	0.1088	0	0	0	0.0607	0	0.00289999999999	0.0152	0	0	0.0207	0	0.0367	0.00289999999999	0
taxid:546268|Neisseria_subflava_NJ9703	0	0.0257	0	0	0.00329999999999	0.0071	0.0219	0.0133	0	0.0099	0.1519	0	0	0	0.0066	0	0	0	0	0.0133	0.0281	0	0.00329999999999	0	0
taxid:546269|Filifactor_alocis_ATCC_35896	0	0	0.0157	0.2227	0.1266	0	0	0	0	0	0.0039	0	0	0	0.0725	0	0.0118	0	0.0856	0	0	0	0.2436	0	0
taxid:546270|Gemella_haemolysans_ATCC_10379	0	0	0	0.7819	0.7227	0.1588	0.0119	0.0159	0.004	0	0.059	0	0.5108	0	0.7169	0.0075	0.0712	0.1127	0.159	0	0	0.7921	1.1679	0.0754	0
taxid:546271|Selenomonas_sputigena_ATCC_35185	0	0	0	0.1546	0.31	0	0	0	0	0	0.0028	0	0	0.1034	1.9413	0.1056	0.0248	0.0708	0.073	0.0579	0.0685	0.0059	1.271	0.1187	0.1318
taxid:546272|Brucella_melitensis_ATCC_23457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046	0	0	0	0
taxid:546342|Staphylococcus_aureus_subsp._aureus_JKD6008	0	0	0	0	0	0	0	0.0184	0	0.0026	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:546414|Deinococcus_deserti_VCD115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0
taxid:547043|Bifidobacterium_pseudocatenulatum_DSM_20438_=_JCM_1200	0	0	0	0.0098	0	0.1634	0	0	0.00329999999999	0	0	0	0	0.0258	0	0	0	0	0	0	0	0	0	0	0
taxid:547045|Neisseria_sicca_ATCC_29256	0	0.0027	0	0	0	0	0	0.0488	0	0.0107	0.008	0	0.0027	0	0.0054	0	0	0	0.0122	0.0107	0	0	0	0.0123	0
taxid:548473|Staphylococcus_aureus_subsp._aureus_TCH60	0	0	0	0	0	0	0	0.0027	0	0	0.0157	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:548476|Corynebacterium_aurimucosum_ATCC_700975	0	0	0	0	0.0081	0	0	0	0	0	0	0.0027	0	0	0	0.0027	0.0027	0	0	0	0	0	0	0	0
taxid:548479|Mobiluncus_curtisii_ATCC_43063	0	0	0	0.0318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4074	0	0
taxid:550540|Ferrimonas_balearica_DSM_9799	0	0	0	0	0.0071	0.0208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:553174|Prevotella_melaninogenica_ATCC_25845	0.0031	0.0048	0.1284	0.462	0.0024	0.0024	0.0144	0.0024	0	0.0144	0.0963	0.0024	0.0192	0.0047	0.4073	0.007	0.0048	0.0192	0	0.01	0.0597	0.0215	0.3706	0.0216	0.0336
taxid:553175|Porphyromonas_endodontalis_ATCC_35406	0	0.0036	0	0.0078	0.0171	0.0109	0	0	0	0	0	0.0073	0.0097	0	0	0	0.0036	0	0	0.0257	0	0	0.011	0	0
taxid:553177|Capnocytophaga_sputigena_ATCC_33612	0.00250000000001	0	0.00250000000001	0	0	0	0.00250000000001	0	0	0.005	0.00250000000001	0	0	0	0.1047	0	0	0.00250000000001	0	0	0.0133	0.0048	0.00250000000001	0	0
taxid:553178|Capnocytophaga_gingivalis_ATCC_33624	0.0075	0	0	0.0057	0.0057	0	0	0.0057	0	0	0.0085	0.0096	0	0	0.0057	0	0	0.0028	0	0	0	0.0198	0.0028	0	0
taxid:553184|Atopobium_rimae_ATCC_49626	0	0	0	0	0	0.0046	0.0045	0	0	0	0	0	0.0272	0	0.0047	0	0	0	0	0.0047	0	0	0.0093	0	0
taxid:553190|Gardnerella_vaginalis_409-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0094	0	0	0.1744	0	0	0	0	0	0	0	0
taxid:553199|Propionibacterium_acnes_SK137	0	0	0.0274	0	0	0	0	0	0	0	0	0.0243	0	0	0.018	0	0.0675	0	0	0	0.003	0	0	0	0.0091
taxid:553201|Rothia_mucilaginosa_ATCC_25296	0	0	0	0.0531	0	0.0625	0	0.1479	0	0	0.2057	0.0299	0.0853	0.059	0.0134	0	0	0.0323	0	0.0034	0.0204	0.0034	0	0.0425	0
taxid:553204|Corynebacterium_amycolatum_SK46	0	0	0	0	0	0	0.003	0.003	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:553206|Corynebacterium_tuberculostearicum_SK141	0.0085	0	0.0064	0.0128	0.0212	0	0.0479	0.088	0.0113	0.0064	0.0096	0.0252	0.0032	0.0128	0.073	0	0.0383	0.0692	0.0096	0.0216	0.0288	0.0256	0.0192	0.0093	0.003
taxid:553212|Staphylococcus_capitis_SK14	0.0193	0.0125	0.0062	0.0218	0.0142	0.0672	0.0155	0.4158	0.013	0.028	0.0396	0.0519	0.0093	0.0186	0.0622	0.0062	0.0156	0.027	0.0208	0.0062	0.0266	0.0218	0.0256	0.0173	0.0524
taxid:553217|Enhydrobacter_aerosaccus_SK60	0.0202	0.0788	0.0084	0.0224	0.0028	0.0027	0.0196	0.0289	0.0196	0.0028	0.00559999999999	0.7549	0.0196	0.0028	0.0557	0.0139	0.0193	0.0162	0.0084	0.0166	0.0084	0.0344	0.0337	0.0139	0.0166
taxid:553218|Campylobacter_rectus_RM3267	0	0	0.00599999999999	0	0.003	0.0275	0	0	0	0	0	0	0.0133	0	0.00599999999999	0	0.0096	0.003	0.0328	0	0	0	0	0	0
taxid:553219|Campylobacter_showae_RM3277	0	0	0.0073	0	0	0	0	0	0	0	0	0.0073	0	0	0.027	0	0	0	0.0037	0	0	0.011	0	0	0
taxid:553220|Campylobacter_gracilis_RM3268	0	0	0	0	0.0974	0	0.0062	0.0101	0.0135	0	0.00329999999999	0	0	0	0.0736	0	0	0.0261	0.1011	0	0	0.07	0.1117	0	0
taxid:553482|Streptococcus_equi_subsp._equi_4047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0067	0	0	0	0	0	0	0	0	0	0
taxid:554155|Microsporum_canis_CBS_113480	0	0	0	0	0	0	0	0	0	0	0	0.000299999999998	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:555079|Thermosediminibacter_oceani_DSM_16646	0	0	0	0.00329999999999	0	0	0	0	0	0	0	0	0.0067	0	0	0	0	0	0	0	0	0	0.0191	0	0
taxid:555088|Dethiobacter_alkaliphilus_AHT_1	0	0	0	0	0.0024	0	0	0	0	0	0	0	0.0024	0	0	0	0	0	0	0	0	0	0.0626	0	0
taxid:55529|Guillardia_theta	0	0	0	0	0	0	0	0	0	0	0	0	0.011	0	0	0	0	0	0	0	0	0	0	0	0
taxid:555778|Halothiobacillus_neapolitanus_c2	0	0	0	0	0.0089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:555970|Bifidobacterium_animalis_subsp._lactis_DSM_10140	0	0	0	0	0	0	0	0	0.0039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:556268|Oxalobacter_formigenes_HOxBLS	0	0	0	0.0062	0.0137	0.0219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031	0.00289999999999	0
taxid:556269|Oxalobacter_formigenes_OXCC13	0	0.0031	0	0.0239	0.0861	0.0242	0.0128	0.0561	0	0	0	0	0.0031	0	0	0	0.0161	0	0	0	0	0	0	0	0
taxid:556270|Coprobacillus_sp._D7	0.0028	0.0043	0.0022	0.0381	0.3648	0.2899	0.0172	0.0519	0.0158	0.0238	0.0065	0.0173	0.0905	0	0.0242	0	0.0367	0.0022	0	0.0022	0.0065	0.0626	0.0606	0.0173	0.0065
taxid:556484|Phaeodactylum_tricornutum_CCAP_1055/1	0	0.0065	0.0038	0.008	0.0095	0.0135	0.0218	0.0036	0.0089	0.0036	0.0081	0.0014	0.000900000000004	0	0	0	0.00250000000001	0	0	0.000599999999995	0.0121	0.000299999999998	0	0.000900000000004	0.000299999999998
taxid:557433|Lactobacillus_reuteri_JCM_1112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0892	0	0	0	0	0
taxid:557436|Lactobacillus_reuteri_DSM_20016	0	0	0	0.0038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:557598|Laribacter_hongkongensis_HLHK9	0	0	0	0.0852	0.214	0.1548	0.0024	0	0	0	0	0	0	0	0	0	0	0.0024	0.0024	0.0024	0	0	0.1214	0.0048	0
