Count	SRR317085	SRR317086	SRR317087	SRR317088	SRR317089	SRR317090	SRR317091	SRR317092	SRR317093	SRR317094	SRR317095	SRR317096	SRR317097	SRR317098	SRR317099	SRR317100	SRR317101	SRR317102	SRR317103	SRR317104	SRR317105	SRR317106	SRR317107	SRR317108	SRR317109
taxid:575587|Acinetobacter_junii_SH205	2	2	0	1	1	0	1	2	0	1	2	5	0	0	3	0	37	3	0	1	1	1	0	1	1
taxid:575588|Acinetobacter_lwoffii_SH145	1	1	0	6	12	0	7	4	1	1	0	2	1	17	13	1	104	2	4	9	1	2	5	0	0
taxid:575594|Lactobacillus_coleohominis_101-4-CHN	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	22	0	0
taxid:575597|Lactobacillus_crispatus_MV-3A-US	0	0	0	0	0	0	3	0	0	0	0	0	2	7	4	0	0	0	0	7	0	0	0	0	0
taxid:575606|Lactobacillus_jensenii_27-2-CHN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
taxid:575607|Lactobacillus_jensenii_SJ-7A-US	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
taxid:578455|Thielavia_terrestris_NRRL_8126	0	0	2	3	0	0	9	0	0	0	0	2	1	0	0	0	0	1	0	1	1	0	0	2	0
taxid:578456|Tremella_mesenterica_DSM_1558	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:578462|Allomyces_macrogynus_ATCC_38327	0	4	1	5	16	5	8	4	3	10	11	2	2	2	6	2	9	3	3	2	22	1	7	22	3
taxid:579405|Dickeya_dadantii_Ech703	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
taxid:580327|Thermoanaerobacterium_thermosaccharolyticum_DSM_571	0	0	0	252	82	0	0	0	0	0	4	12	13	0	0	0	0	0	0	0	0	0	57	0	0
taxid:580332|Sideroxydans_lithotrophicus_ES-1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:580340|Thermovirga_lienii_DSM_17291	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0
taxid:582899|Hyphomicrobium_denitrificans_ATCC_51888	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	1
taxid:583345|Methylotenera_mobilis_JLW8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:583346|Clostridium_kluyveri_NBRC_12016	0	0	6	0	19	0	54	25	57	0	9	45	87	0	39	11	27	14	30	7	18	141	46	24	35
taxid:583358|Thermoanaerobacter_mathranii_subsp._mathranii_A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0	0
taxid:584721|Pasteurella_multocida_subsp._multocida_3480	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:585035|Escherichia_coli_S88	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:585054|Escherichia_fergusonii_ATCC_35469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
taxid:585056|Escherichia_coli_UMN026	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
taxid:5851|Plasmodium_knowlesi_strain_H	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
taxid:585394|Roseburia_hominis_A2-183	0	680	1	411	2780	55911	47	5	7	30	0	173	231	0	808	276	1	17	17	12	0	1488	2548	192	0
taxid:585395|Escherichia_coli_O103:H2_str._12009	0	12	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
taxid:585396|Escherichia_coli_O111:H-_str._11128	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:589865|Desulfurivibrio_alkaliphilus_AHT2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14	0	0
taxid:590168|Thermotoga_naphthophila_RKU-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
taxid:590409|Dickeya_dadantii_Ech586	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0
taxid:590998|Cellulomonas_fimi_ATCC_484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0
taxid:591001|Acidaminococcus_fermentans_DSM_20731	0	0	0	47	3	92	0	0	0	0	0	0	0	0	44	15	0	0	0	0	0	5	17	0	0
taxid:591020|Shigella_flexneri_2002017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0
taxid:591167|Streptomyces_flavogriseus_ATCC_33331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
taxid:591365|Streptococcus_intermedius_JTH08	0	1	0	0	206	0	0	2	15	0	3	0	0	1	2	0	0	0	0	1	0	2	0	0	0
taxid:591946|Escherichia_coli_LF82	0	0	0	77	1418	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	2	0	0
taxid:592022|Bacillus_megaterium_DSM_319	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
taxid:592027|Clostridium_botulinum_D_str._1873	0	0	0	0	67	1	0	0	45	0	0	0	3	0	0	0	0	0	0	0	0	102	0	0	0
taxid:592316|Pantoea_sp._At-9b	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
taxid:595494|Tolumonas_auensis_DSM_9187	0	0	0	0	0	9	6	1	0	0	0	1	1	3	2	1	2	1	1	1	3	1	0	1	4
taxid:595496|Escherichia_coli_BW2952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
taxid:595528|Capsaspora_owczarzaki_ATCC_30864	0	0	0	1	0	2	1	0	0	1	0	0	3	0	0	4	0	1	2	0	4	1	5	10	7
taxid:595537|Variovorax_paradoxus_EPS	0	0	1	0	7	26	1	1	0	0	0	0	0	0	2	0	1	0	1	1	0	5	0	1	1
taxid:596153|Alicycliphilus_denitrificans_BC	0	3	0	0	1	0	9	0	1	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0
taxid:596154|Alicycliphilus_denitrificans_K601	0	2	0	0	7	33	12	11	7	0	6	0	0	7	10	6	13	0	0	0	0	4	1	0	1
taxid:596318|Acinetobacter_radioresistens_SK82	2	1	0	2	1	0	0	1	0	0	0	1	0	0	1	0	5	1	0	0	0	0	0	0	0
taxid:596319|Staphylococcus_warneri_L37603	83	2	3	5	47	107	35	6338	8	17	8	38	26	22	56	6	32	19	12	45	85	77	19	45	45
taxid:596320|Neisseria_flavescens_SK114	1	0	4	0	180	122	0	78	0	0	70	8	5	15	19	0	9	11	1	8	2	6	26	1	0
taxid:596322|Streptococcus_salivarius_SK126	5	0	1	1	0	49	0	12	0	0	63	0	1	2	12	0	13	1	2	20	2	0	0	0	0
taxid:596323|Leptotrichia_goodfellowii_F0264	33	0	3	7	242	8	0	0	0	0	1	0	0	0	1	0	3	0	9	0	0	0	50	0	0
taxid:596324|Treponema_vincentii_ATCC_35580	0	0	22	0	0	0	0	1	0	0	0	0	0	0	4136	27	4	1	1	4	8	0	13	4	7
taxid:596325|Lactobacillus_jensenii_269-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
taxid:596327|Porphyromonas_uenonis_60-3	0	0	0	386	1	0	0	0	0	0	0	56	0	0	2	3	1	2	37	0	0	0	853	11	0
taxid:598659|Nautilia_profundicola_AmH	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
taxid:59920|Prochlorococcus_marinus_str._NATL2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
taxid:602072|Aspergillus_carbonarius_ITEM_5010	0	531	410	710	14359	2278	150	2687	200	59	43	123	319	70	304	504	134	61	69	68	77	150	3959	72	66
taxid:604162|Neisseria_meningitidis_8013	0	0	0	0	41	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:608506|Caldicellulosiruptor_obsidiansis_OB47	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:610130|Clostridium_saccharolyticum_WM1	0	108	19	4700	884	17090	0	5368	95	0	150	85	33	88	3548	236	2	465	455	314	35	1538	76033	904	304
taxid:617121|Streptococcus_dysgalactiae_subsp._equisimilis_RE378	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0
taxid:622312|Roseburia_inulinivorans_DSM_16841	0	80	190	341	5277	746	62	169	0	0	3	111	605	3	246	0	9	78	32	0	0	22	280	0	0
taxid:622759|Zymomonas_mobilis_subsp._mobilis_NCIMB_11163	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	2	0	0	0
taxid:626369|Granulicatella_elegans_ATCC_700633	0	0	0	68	18	0	0	1	18	0	4	4	11	0	4	0	0	0	18	3	0	684	1807	0	19
taxid:626418|Burkholderia_glumae_BGR1	0	2	0	0	0	8	1	0	0	0	0	0	1	0	1	0	1	0	2	0	0	19	0	3	1
taxid:627192|Sphingobium_sp._SYK-6	0	59	16	23	0	2	7	0	0	0	24	37	51	3	0	0	19	1	0	12	1	1	0	26	0
taxid:627344|Zymomonas_mobilis_subsp._mobilis_ATCC_29191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
taxid:62928|Azoarcus_sp._BH72	0	0	0	17	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
taxid:629742|Staphylococcus_hominis_SK119	1	0	6	2	29	4	5	318	1	1	1	2	10	5	25	0	10	9	0	0	14	8	0	1	2
taxid:62977|Acinetobacter_baylyi_str._ADP1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
taxid:630390|Puccinia_triticina_1-1_BBBD_Race_1	3	2	289	9	1	9	33	13	0	1	4	11	11	7	61	10	47	58	130	38	18	26	41	72	9
taxid:630527|Lactobacillus_gasseri_202-4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:630588|Neisseria_meningitidis_alpha710	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:630626|Shimwellia_blattae_DSM_4481_=_NBRC_105725	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
taxid:63118|Lactococcus_phage_bIL170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
taxid:63186|Zobellia_galactanivorans	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:632245|Clostridium_butyricum_E4_str._BoNT_E_BL5262	0	0	0	0	290	1	0	3	0	0	0	1	0	0	0	0	0	0	0	5	0	1	19	1	4
taxid:632292|Caldicellulosiruptor_hydrothermalis_108	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:632335|Caldicellulosiruptor_kristjanssonii_177R1B	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:632516|Caldicellulosiruptor_lactoaceticus_6A	0	4	0	39	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:632518|Caldicellulosiruptor_owensensis_OL	0	0	0	0	263	100	0	2	0	0	0	0	38	0	0	0	0	0	0	0	0	0	7	0	0
taxid:632772|Rhodococcus_opacus_B4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0
taxid:633147|Olsenella_uli_DSM_7084	0	0	0	4	11	179	5	0	0	0	0	0	2	1	31	0	0	2	0	0	0	0	229	5	0
taxid:633149|Brevundimonas_subvibrioides_ATCC_15264	0	1	0	1	1	1	0	0	0	0	0	3	4	0	0	1	0	1	1	0	0	0	0	2	0
taxid:633699|Lactobacillus_johnsonii_FI9785	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
taxid:634176|Aggregatibacter_aphrophilus_NJ8700	0	1	0	0	1136	16	0	0	1	0	1	0	18	0	2	0	0	0	0	0	1	1	14	0	0
taxid:634177|Gluconacetobacter_xylinus_NBRC_3288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
taxid:634499|Erwinia_pyrifoliae_Ep1/96	0	0	0	0	65	10	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
taxid:634500|Erwinia_billingiae_Eb661	0	0	0	0	1	1	2	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2
taxid:634956|Geobacillus_thermoglucosidasius_C56-YS93	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
taxid:635013|Thermincola_potens_JR	0	0	0	0	3	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
taxid:63737|Nostoc_punctiforme_PCC_73102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
taxid:637387|Mycoplasma_fermentans_JER	0	0	0	2	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0
taxid:637887|Clostridium_thermocellum_DSM_1313	0	0	0	5	71	2	11	0	0	0	0	0	3	0	13	0	0	0	0	0	0	0	1	0	0
taxid:637910|Citrobacter_rodentium_ICC168	0	11	0	0	1	0	8	0	0	0	0	0	0	0	0	209	1	0	0	0	0	1	0	0	0
taxid:637911|Actinobacillus_minor_NM305	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
taxid:639283|Starkeya_novella_DSM_506	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	13	0	1	0	0	0	0
taxid:640081|Dechlorosoma_suillum_PS	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
taxid:640131|Klebsiella_variicola_At-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0
taxid:640510|Burkholderia_sp._CCGE1001	0	0	0	25	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
taxid:640511|Burkholderia_sp._CCGE1002	0	1	5	0	2	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
taxid:640512|Burkholderia_sp._CCGE1003	0	1	0	87	344	8	3	1	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0
taxid:640513|Enterobacter_asburiae_LF7a	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
taxid:641112|Ruminococcus_flavefaciens_FD-1	0	0	62	530	21931	308	0	2	7	0	0	113	1467	5	0	0	22	0	0	0	0	0	195	7	14
taxid:641118|Ochrobactrum_intermedium_LMG_3301	0	0	0	17	107	80	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
taxid:642492|Clostridium_lentocellum_DSM_5427	0	8	1	386	4351	560	0	0	0	0	0	107	295	1	31	8	0	0	1	8	0	0	1472	0	0
taxid:643561|Acidovorax_avenae_subsp._avenae_ATCC_19860	0	0	0	69	120	12	0	19	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	7	1
taxid:643562|Desulfovibrio_aespoeensis_Aspo-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
taxid:643648|Syntrophothermus_lipocalidus_DSM_12680	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:644042|Lactobacillus_plantarum_JDM1	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
taxid:644282|Desulfarculus_baarsii_DSM_2075	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0
taxid:644352|Gaeumannomyces_graminis	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
taxid:644358|Magnaporthe_poae_ATCC_64411	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	2	0	0	0
taxid:644651|Erwinia_pyrifoliae_DSM_12163	0	0	0	0	134	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:64471|Synechococcus_sp._CC9311	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
taxid:644966|Thermaerobacter_marianensis_DSM_12885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
taxid:645127|Corynebacterium_kroppenstedtii_DSM_44385	4	11	2	0	0	0	3	1	2	2	1	3	2	6	13	1	4	1	3	4	3	5	4	0	1
taxid:645462|Clostridium_difficile_CD196	0	0	0	32	496	0	0	121	0	0	0	0	2	19	0	0	0	0	0	0	0	0	64	0	0
taxid:645463|Clostridium_difficile_R20291	0	229	0	0	6	5	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	19	1	0	0
taxid:645991|Syntrophobotulus_glycolicus_DSM_8271	0	0	0	1	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:646529|Desulfosporosinus_acidiphilus_SJ4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
taxid:648757|Rhodomicrobium_vannielii_ATCC_17100	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:648999|Micromonospora_sp._L5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
taxid:649349|Leadbetterella_byssophila_DSM_17132	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0
taxid:649639|Bacillus_cellulosilyticus_DSM_2522	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:650150|Erysipelothrix_rhusiopathiae_str._Fujisawa	0	0	39	7	711	182	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	685	0	0
taxid:651182|Desulfobacula_toluolica_Tol2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
taxid:651580|Human_adenovirus_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
taxid:652103|Rhodopseudomonas_palustris_DX-1	0	8	0	5	0	0	0	1	0	0	0	1	1	0	13	0	0	0	0	0	1	0	1	0	0
taxid:653733|Desulfurispirillum_indicum_S5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
taxid:65393|Cyanothece_sp._PCC_7424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
taxid:655815|Zunongwangia_profunda_SM-A87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0
taxid:655816|Bacillus_subtilis_subsp._spizizenii_str._W23	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:655817|Escherichia_coli_ABU_83972	0	0	0	0	35	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:656519|Halanaerobium_hydrogeniformans	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:660027|Fusarium_oxysporum_Fo47	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:660028|Fusarium_oxysporum_MN25	1	0	0	0	0	0	0	1	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
taxid:660031|Fusarium_oxysporum_PHW808	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:660032|Fusarium_oxysporum_CL57	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:660033|Fusarium_oxysporum_PHW815	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:660034|Fusarium_oxysporum_II5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:661410|Methylobacterium_extorquens_DM4	0	3	0	20	0	3	18	0	47	17	0	19	8	7	13	0	2	1	1	15	0	2	0	3	2
taxid:662755|Corynebacterium_resistens_DSM_45100	1	0	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
taxid:663202|Trichophyton_verrucosum_HKI_0517	0	0	0	0	0	6	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	1
taxid:663278|Ethanoligenens_harbinense_YUAN-3	0	0	0	562	2734	244	2	1	0	0	0	1	268	0	0	0	0	0	0	0	0	0	234	0	0
taxid:663331|Arthroderma_benhamiae_CBS_112371	0	4	2	0	3	5	2	4	7	1	0	3	4	4	1	6	3	4	5	3	2	0	1	7	0
taxid:663917|Geobacter_sulfurreducens_KN400	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:663951|Staphylococcus_aureus_subsp._aureus_TW20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
taxid:666681|Methylotenera_versatilis_301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
taxid:66692|Bacillus_clausii_KSM-K16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:667015|Bacteroides_salanitronis_DSM_18170	0	0	0	11	24	0	0	0	0	0	0	0	0	0	23	0	0	0	0	1	0	9	173	0	2
taxid:667725|Sphaeroforma_arctica_JP610	0	3	4	4	2	4	4	3	6	3	2	0	10	4	2	0	2	2	1	2	8	1	5	5	2
taxid:668336|Aggregatibacter_actinomycetemcomitans_D11S-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:669261|Mannheimia_haemolytica_serotype_A2_str._OVINE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0
taxid:671143|Candidatus_Methylomirabilis_oxyfera	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:675635|Pseudonocardia_dioxanivorans_CB1190	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0
taxid:675812|Grimontia_hollisae_CIP_101886	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:67593|Phytophthora_sojae	0	0	0	0	0	2	1	0	1	0	0	2	3	1	0	0	2	0	1	0	6	1	2	3	0
taxid:679935|Alistipes_finegoldii_DSM_17242	0	1377	1	1605	584	291	47	1	1	4	0	81	271	95	4	0	19	0	9	0	0	0	1320	14	1
taxid:680198|Streptomyces_scabiei_87.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	9	0
taxid:680646|Rothia_mucilaginosa_DY-18	0	0	0	0	2	0	5	31	0	2	7	2	0	2	110	0	25	0	0	33	0	14	156	1	0
taxid:681288|Staphylococcus_aureus_subsp._aureus_ED98	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:682795|Granulicella_mallensis_MP5ACTX8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
taxid:684738|Lactococcus_lactis_subsp._lactis_KF147	3	0	0	0	0	0	0	0	0	0	0	0	48	1	0	0	0	0	0	0	0	0	0	0	0
taxid:685038|Escherichia_coli_O83:H1_str._NRG_857C	0	0	28	0	83	0	0	282	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
taxid:685727|Rhodococcus_equi_103S	0	0	0	2	0	18	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
taxid:686990|Treponema_pallidum_subsp._pallidum_Mexico_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0
taxid:688245|Comamonas_testosteroni_CNB-2	0	0	0	0	2	0	0	0	1	1	6	0	0	0	0	0	0	0	0	18	0	0	0	1	0
taxid:688270|Cellulophaga_algicola_DSM_14237	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:690566|Sphingobium_chlorophenolicum_L-1	0	13	35	12	1	20	0	10	1	17	30	6	44	0	52	5	26	1	2	1	9	21	7	30	0
taxid:690850|Desulfovibrio_africanus_str._Walvis_Bay	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
taxid:691883|Fonticula_alba_ATCC_38817_(V2)	0	4	2	0	1	1	3	0	2	16	2	13	2	2	2	1	0	0	1	2	0	0	1	2	2
taxid:693216|Cronobacter_turicensis_str._z3032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	0	0
taxid:693746|Oscillibacter_valericigenes_Sjm18-20	0	1	4	5530	21761	5601	100	120	0	0	1	7	1476	0	63	19	32	0	92	0	1	437	2745	60	31
taxid:693973|Shewanella_baltica_OS678	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
taxid:693974|Shewanella_baltica_BA175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
taxid:693977|Deinococcus_proteolyticus_MRP	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:693978|Riemerella_anatipestifer_ATCC_11845_=_DSM_15868	0	0	0	15	0	12	5	0	0	0	8	0	0	0	108	0	0	0	0	0	0	106	0	1	0
taxid:693979|Bacteroides_helcogenes_P_36-108	0	116	18	35	347	53	0	0	0	0	0	112	64	1	50	0	0	0	54	8	0	93	29	0	1
taxid:694427|Paludibacter_propionicigenes_WB4	0	1	3	96	26	38	1	11	7	2	0	2	19	1	0	3	2	0	2	1	0	0	32	1	10
taxid:694569|Aggregatibacter_actinomycetemcomitans_D7S-1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	14	0	0
taxid:695560|Lactobacillus_amylovorus_GRL_1112	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:695562|Lactobacillus_amylovorus_GRL1118	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
taxid:696127|Candidatus_Midichloria_mitochondrii_IricVA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
