PercentCoverage	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
taxid:452471|Candidatus_Amoebophilus_asiaticus_5a2	0	0	0	0.0045	0	0	0.0049	0	0	0	0	0.0048	0	0	0	0	0	0	0	0	0.0047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0048
taxid:452637|Opitutus_terrae_PB90-1	0	0.0013	0.0013	0.0014	0	0	0	0	0	0	0.0015	0	0	0	0.0015	0.0015	0	0	0.0013	0	0.0015	0.003	0.0015	0	0.0015	0.0015	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038	0.0045	0	0	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015	0	0	0.0015	0	0	0.0119	0.0013	0	0.00289999999999	0	0	0.0013	0	0	0	0.0015	0	0.0015	0	0	0.0015	0.003	0.0015	0	0.0067	0
taxid:452638|Polynucleobacter_necessarius_subsp._necessarius_STIR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0058	0.0365	0	0	0	0	0	0	0	0	0	0	0	0	0.0233	0	0	0	0	0	0	0.0054	0	0.0058	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0057	0	0	0	0.0165	0	0	0	0	0
taxid:452652|Kitasatospora_setae_KM-6054	0	0.0021	0	0	0	0	0.0095	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000999999999995	0	0.0061	0	0	0.000900000000004	0	0	0.0065	0	0.004	0	0	0	0	0	0	0	0	0	0	0.000999999999995	0	0	0	0.0068	0.005	0	0	0.0123	0	0	0	0	0.000999999999995	0.003	0.000999999999995	0	0	0	0.0084	0	0.0134	0	0	0	0	0	0	0.000900000000004	0.003	0	0	0.004	0.003	0.000900000000004	0	0	0	0	0.0018	0	0	0	0	0	0	0.0188	0.000999999999995
taxid:452662|Sphingobium_japonicum_UT26S	0	0	0.0038	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.002	0.0024	0	0	0	0	0	0.002	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0077	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0.00599999999999	0	0	0.0077	0	0	0.0058	0	0	0	0.0019	0	0	0	0.002	0	0	0	0
taxid:452680|Pseudomonas_sp._UK4	0	0	0	0	0.0015	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0069	0.0015	0	0	0	0	0	0	0	0.0015	0.0059	0	0	0.0015	0	0	0.0014	0	0	0	0	0	0.0043	0	0	0	0	0	0	0	0	0.0265	0	0	0	0	0	0	0	0	0.0015	0.0593	0	0	0	0	0	0.0015	0	0	0	0	0	0	0	0	0	0	0.00289999999999	0.0015	0	0.0015	0	0	0	0	0	0	0	0.014	0
taxid:452863|Arthrobacter_chlorophenolicus_A6	0	0	0.005	0.0017	0	0	0.0019	0	0	0	0	0	0	0.0034	0	0	0	0	0	0	0.00520000000001	0	0	0.0018	0	0	0	0.0053	0.0018	0	0	0.0017	0	0	0	0	0	0.0018	0	0	0	0.0018	0.0036	0.0164	0.0071	0	0.0018	0	0	0	0	0	0	0	0.0017	0	0	0	0	0	0	0	0.0018	0	0	0.0054	0	0	0	0.00329999999999	0	0	0.0057	0	0	0	0	0	0.0018	0	0	0	0.0017	0.0018	0	0	0	0	0
taxid:454166|Salmonella_enterica_subsp._enterica_serovar_Agona_str._SL483	0	0	0	0	0	0	0	0	0	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0.0093	0	0	0	0	0	0	0.0078	0	0	0	0	0	0	0.0055	0	0	0	0	0	0	0	0	0.0018	0	0	0.0317	0	0	0	0	0	0	0	0	0	0	0	0	0.0373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0.0019	0
taxid:454169|Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476	0	0	0	0	0	0.0703	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0.0089	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4245	0	0	0	0	0.1007	0	0	0	0	0	0	0	0	0.0017	0.0163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1281	0	0	0	0
taxid:455488|Anaeromyxobacter_dehalogenans_2CP-1	0	0.0053	0	0.0117	0	0.0018	0	0	0.007	0	0.0051	0.0036	0.0117	0	0.0018	0	0	0	0.0032	0	0	0.0053	0.0018	0	0.0036	0.0054	0.0035	0.0113	0.0018	0.0069	0	0.0018	0.0036	0	0	0	0	0.0088	0	0	0	0.0054	0.0018	0.011	0.0018	0.0018	0.0018	0.0018	0	0	0	0.0035	0.0018	0	0	0	0	0.0051	0.0018	0	0	0.0049	0.018	0	0	0	0	0	0.0053	0	0	0	0	0	0.0016	0	0.0071	0.0124	0	0	0	0	0	0	0	0.0015	0.0016	0.0037	0
taxid:455632|Streptomyces_griseus_subsp._griseus_NBRC_13350	0	0	0.000900000000004	0	0.000999999999995	0	0	0	0	0	0	0	0.000999999999995	0	0	0	0	0	0	0.000999999999995	0.000999999999995	0	0	0	0	0.0032	0	0	0.000999999999995	0	0	0	0	0	0	0.000999999999995	0	0.0011	0	0	0.0011	0.0011	0	0	0.000999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000999999999995	0	0	0.0117	0	0	0.003	0	0	0	0	0	0	0.0011	0	0	0.000900000000004	0	0.0031	0	0	0	0	0	0	0.0021	0	0	0	0
taxid:457391|Bacteroides_sp._3_1_33FAA	77.4313	6.5909	67.3226	6.9997	4.2521	5.7273	3.4999	7.362	9.3652	59.52	5.752	7.1001	35.8191	2.8851	5.2675	15.458	3.7966	8.1391	59.046	34.6719	4.6945	18.5563	48.0451	73.5655	5.1622	7.542	2.2118	3.1036	4.9654	3.6847	6.43	6.9143	6.8875	4.5886	4.2971	4.3139	7.7533	42.1008	5.9232	14.1975	4.0032	21.5025	27.5695	0.3765	3.631	3.526	3.6768	6.8157	4.2705	3.4946	4.9675	5.8032	8.5316	0.2528	8.79	3.825	5.1156	2.2817	3.3234	2.1223	37.8683	0.3485	7.8903	9.5098	5.4306	7.6993	5.1587	6.9479	30.8086	7.3296	6.703	4.0027	19.5387	2.2236	2.199	6.292	22.9626	26.4259	7.4584	8.1255	17.061	1.0876	4.2922	12.9822	4.8637	3.0001	3.8992	1.4725	1.2976
taxid:457405|Fusobacterium_nucleatum_subsp._animalis_7_1	0	0	0.0069	0	0.0213	0.0036	0.1422	0	0	0.0283	0.0073	0	0	0	0	0	0	0.0361	0	0.0035	0	0.0144	0.0036	0	0	0.0335	0	0	0	0	0	0	0.0145	0.0072	0.0785	1.4138	0	0	0.0071	0	0.0036	0	0	0.0721	0	0	0.0032	0.0617	0.0102	0.0069	0	0	0	0.1896	0	0	0	0	1.2819	0	0.0996	0.7181	0	0	0	0	0	0	0	0.0108	0.0681	0	0	0.032	0.0532	0	0	0	0	0	0.0072	0	0.0139	0	0	0	0	0	0.0072
taxid:457412|Ruminococcus_sp._5_1_39BFAA	22.8646	9.9611	14.2978	29.4877	21.8806	21.0454	3.9394	16.1858	18.6628	12.7801	10.8482	6.6849	6.522	36.3399	22.2851	32.6582	17.0212	8.01	16.4666	11.6362	10.1513	7.5428	6.6931	32.3501	7.5868	12.0341	48.2988	5.7159	42.4544	13.4524	28.387	26.8148	13.4469	25.8968	20.78	12.7034	6.7819	8.8612	12.8093	2.5122	38.6054	1.7913	8.4986	0.7291	7.482	7.7934	7.5921	10.917	7.0788	14.9812	21.9759	19.1987	14.8692	8.9962	28.2947	4.8257	12.2298	12.4047	7.584	5.0654	15.2331	60.9039	5.1716	13.255	15.3392	11.7266	15.5179	28.3642	4.8308	23.6556	12.3437	28.5128	3.7296	18.644	10.1523	16.0477	5.7557	11.5335	19.3979	19.48	19.6454	26.346	9.5074	8.9727	14.0098	0.3827	15.995	1.2639	6.3022
taxid:457421|Clostridiales_bacterium_1_7_47FAA	0.7764	0.7039	1.2927	0.7882	0.9032	0.7941	2.0429	0.7075	6.9524	1.3727	0.4243	0.9925	1.0742	2.1806	0.7419	0.9963	0.6734	1.3593	0.9953	0.8677	0.6753	0.3459	0.5451	0.8408	0.5369	0.6191	4.502	0.4022	1.9632	2.0649	3.7415	1.5428	0.9808	0.9789	2.3924	2.5908	1.6664	1.1826	0.516	5.2541	0.8916	0.4863	0.5971	0.023	0.9123	0.3599	0.7078	1.9008	0.9637	0.5745	1.4506	3.3039	0.4286	4.1545	1.5502	0.5646	0.6752	0.3924	0.3707	0.3987	0.5702	9.1449	0.5158	0.3654	0.6479	0.9962	1.1079	1.5341	1.4603	1.5935	6.7875	0.9292	0.5445	1.4316	0.6271	1.5041	1.3879	1.9291	1.4608	0.9173	0.9929	1.6774	0.2728	1.2789	0.7457	1.9921	2.5073	0.285	0.5534
taxid:457570|Natranaerobius_thermophilus_JW/NM-WN-LF	0	0	0	0	0	0	0	0.00289999999999	0	0	0	0	0	0	0	0	0.0043	0	0	0.00329999999999	0	0	0	0	0	0	0.009	0	0	0.0027	0	0.0028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0	0	0	0	0
taxid:458233|Macrococcus_caseolyticus_JCSC5402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038	0	0	0	0	0	0	0.0122	0	0	0	0	0	0	0	0	0.0077	0	0	0.0085	0	0	0	0	0	0	0	0.133	0	0.0145	0	0	0	0.0077	0	0	0.0041	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0.0042	0	0	0	0	0.0039	0	0.0232	0	0	0	0	0	0	0	0.0076	0	0	0	0	0	0	0
taxid:458817|Shewanella_halifaxensis_HAW-EB4	0	0	0.0049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:460265|Methylobacterium_nodulans_ORS_2060	0	0	0.0019	0	0.003	0	0	0	0	0	0	0	0.000999999999995	0.000999999999995	0	0	0.000900000000004	0	0	0.000999999999995	0.0019	0	0.000999999999995	0	0	0.000999999999995	0	0	0	0	0	0	0	0.0091	0.000999999999995	0	0	0	0	0	0	0.000900000000004	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0.0046	0	0	0	0	0	0	0	0	0.002	0	0	0.0039	0.0011	0	0	0	0.0053	0	0.0076	0	0	0.0028	0	0	0	0	0.000900000000004	0	0	0	0	0.0042	0
taxid:461836|Thecamonas_trahens_ATCC_50062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000299999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:46234|Anabaena_sp._90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:463136|Blastocystis_sp._DMP/02-328	0	5.8227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2843	0.3247	0	0	0	4.8595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:463137|Blastocystis_sp._NandII	0	0	14.6431	0	0	0	0	0	0	0	0	9.27	0	0	0	0	0	0	2.8751	0	0	0	1.4411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4974	0	0	0	0	0	0
taxid:465515|Micrococcus_luteus_NCTC_2665	0	0	0	0	0	0.0072	0	0	0	0	0	0	0	0.0134	0	0.0068	0.0101	0	0.0065	0	0.0036	0	0	0	0.0036	0	0	0	0	0.0036	0.0142	0.0036	0.0036	0.0036	0.0209	0.0221	0.0071	0.0072	0	0	0.0216	0.0036	0.0036	0.0107	0	0.0036	0.0036	0.007	0	0.0168	0.0071	0	0	0	0.0034	0	0	0	0.0036	0.0036	0.0068	0.014	0.0354	0	0	0.0158	0	0.0107	0	0	0	0.0102	0	0.0108	0.0107	0	0.0036	0	0	0	0	0.0034	0	0	0	0	0	0	0.0113
taxid:465541|Streptomyces_sp._Mg1	0	0.0013	0	0	0.0012	0	0	0	0	0	0	0	0	0	0.00250000000001	0	0	0	0	0	0	0	0	0	0	0	0.0037	0	0	0	0	0	0	0	0	0.0021	0	0.005	0	0	0	0.0038	0.0013	0	0	0	0.0012	0	0	0	0	0	0	0	0.0012	0.0012	0	0	0	0	0.0012	0	0	0.0053	0	0	0	0	0.0076	0	0	0.0036	0	0	0.0036	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0.00250000000001
taxid:465817|Erwinia_tasmaniensis_Et1/99	0.0022	0	0.0021	0	0	0	0	0	0	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0.0044	0	0.0022	0	0	0	0	0.0044	0	0	0	0	0.00869999999999	0	0	0	0.0054	0	0	0	0	0	0	0	0	0	0	0	0.0022	0	0	0	0.002	0.0022	0	0.0152	0	0	0	0	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022	0	0	0.0018	0	0	0	0.0022	0	0	0.0755	0
taxid:467661|Rhodobacteraceae_bacterium_KLH11	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0.0048	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:467705|Streptococcus_gordonii_str._Challis_substr._CH1	0.0044	0.0123	0	0.0076	0.004	0.2001	0.269	0.2212	0.5787	0.2711	0.3757	0.1103	0.0624	0.2614	0.0283	0.0082	0.0229	0	0.3501	0	0.3913	0.0606	0.0164	0.0041	0.1606	0.0778	0	0.094	0.0041	0	0.0397	0.0041	0	0.0286	0.0041	0.0428	0.0196	0.1164	0.0041	0.0819	0.0082	0	0.0492	0.8541	0	0.0081	0.0041	0.0041	0.0038	0.0232	0.0329	0	0.0041	0.6691	1.7828	0.0041	0.0041	0	1.0286	0	0.6029	0.0162	0	0.3242	0.0287	0.1281	0.0377	0.0041	0.0169	0	0.0502	0	0	0.3229	0	0.0198	0	0.2408	0.089	0	0.1247	0.0038	0.2212	0	0.0041	1.0849	0	0	0.1366
taxid:469008|Escherichia_coli_BL21(DE3)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:469371|Thermobispora_bispora_DSM_43833	0	0	0.0019	0.002	0	0.0021	0.0022	0	0	0	0	0.0021	0	0	0	0	0.002	0	0.0062	0	0	0	0.0086	0	0	0.0021	0	0.0021	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0.0148	0	0	0	0	0	0	0.0047	0	0	0	0	0	0	0	0	0	0.0132	0	0	0.01	0.0021	0	0	0	0	0.002	0	0	0	0	0	0	0.0019
taxid:469378|Cryptobacterium_curtum_DSM_15641	0.0165	0	0	0.00520000000001	0.0054	0	0	0	0	0.0051	0	0.0051	0	0	0	0	0	0	0.0269	0	0	0.0055	0	0	0	0.0055	0.011	0	0	0	0	0.0109	0	0	0.0055	0.0314	0.0047	0.00559999999999	0.0106	0	0.0166	0.00559999999999	0	0.1644	0	0	0	0	0	0.0155	0.0055	0.00559999999999	0.0048	0	0.0102	0.0055	0	0	0.0276	0.0053	0	0.00559999999999	0.0112	0.0741	0.0164	0	0	0	0	0.0047	0.022	0	0.0168	0.011	0	0.0055	0	0.005	0.0085	0	0	0.00520000000001	0	0	0	0	0	0.0057	0
taxid:469383|Conexibacter_woesei_DSM_14684	0	0.0014	0	0	0.0041	0	0.0084	0	0.0012	0	0	0	0	0	0.0014	0	0	0	0	0	0	0.007	0	0	0	0	0	0.0014	0.0014	0.0014	0	0	0	0	0	0	0	0	0.0014	0.0014	0	0.0146	0.0014	0	0.0027	0.0012	0.0014	0	0	0	0.0014	0	0	0.0026	0	0	0	0.0013	0	0.0068	0	0	0	0	0	0.0014	0	0	0.0084	0	0.0013	0.007	0	0	0.0066	0	0.0014	0.0094	0	0	0	0	0.0028	0	0	0	0.0014	0.0115	0
taxid:469587|Bacteroides_sp._2_1_16	0.1015	0.3653	0.3821	5.217	0.255	1.76	0.3494	0.772	0.9105	0.2212	0.246	1.0392	1.4457	2.4612	1.6147	4.2451	1.7167	0.7711	1.1482	3.4538	0.1446	0.2564	0.2794	6.2634	0.9751	0.1888	2.4107	0.6844	0.8258	1.0863	0.2272	0.3236	0.1238	1.1483	1.4793	2.1077	29.4407	1.7137	1.2829	4.1364	0.2615	0.0471	6.9794	0.0901	0.8819	0.0835	0.3113	1.1722	1.0088	4.2556	0.0994	38.5928	0.4813	19.6433	0.8571	0.0676	0.4624	2.9464	0.6366	1.308	4.0022	0.0084	0.1749	4.6797	0.3188	0.1011	26.3685	0.3233	1.4471	1.8142	0.3023	0.0652	0.0679	3.962	1.22	2.9606	17.7693	4.9547	1.314	2.4216	0.2241	0.8883	0.1058	0.5735	0.7456	0.6093	0.1393	0.1689	0.1355
taxid:469588|Bacteroides_sp._2_1_22	23.1715	14.9584	19.5228	9.0203	39.0725	19.8342	0.9214	20.5348	44.7572	13.332	5.8877	17.7304	20.9577	2.9308	25.826	10.6894	23.8202	14.6745	9.3836	24.691	7.3133	11.1874	10.394	7.0426	11.3401	10.6261	34.2385	5.7514	30.024	41.5559	32.1354	17.3985	15.4195	18.0284	33.0458	26.0623	60.3066	8.6166	16.773	0.7655	32.9447	1.8616	7.1838	0.5199	6.5253	3.7173	6.9849	27.8289	10.5148	3.8164	14.7495	2.7929	15.4205	0.4929	27.6521	7.0091	34.8429	17.5145	7.5984	1.8706	14.7943	0.257	5.9693	16.5729	12.8561	20.0103	17.183	17.6981	27.8578	34.8582	7.2847	39.2129	3.1805	0.1652	6.2075	8.6796	19.4074	18.2647	59.3898	29.9066	6.8947	0.6676	5.1983	14.1008	23.1816	17.9669	55.9951	3.1433	8.6743
taxid:469589|Bacteroides_sp._2_1_33B	0.7469	0.9312	1.0547	0.285	0.8153	0.5096	3.4249	0.3965	1.3877	0.8935	0.4533	0.337	0.6702	0.2191	0.488	1.3189	0.6339	1.9319	1.286	0.8274	0.9886	0.4336	1.0228	0.2158	4.6959	1.7754	1.0936	0.5592	0.0762	3.9635	1.9273	0.6221	0.7286	0.9993	3.2341	0.6873	1.8974	0.3033	1.2814	7.8362	0.6209	0.3621	0.585	0.0198	0.7427	0.3438	0.787	0.5931	1.2375	0.1106	1.8368	5.6865	0.5645	0.2309	0.3874	0.5216	1.3564	0.5353	0.415	0.5736	1.1256	0.0018	0.0648	0.733	0.5254	0.7235	1.8707	0.6553	0.5012	0.1386	2.6746	0.0187	0.2305	1.7024	0.419	0.3809	0.9519	0.9558	0.1113	0.8019	0.2522	2.1926	0.3415	1.9552	0.4219	0.6148	3.4451	0.1928	0.4034
taxid:469595|Citrobacter_sp._30_2	0.0017	0.0035	0	0	0	0	0	0	0	0.0364	0.0191	0.0018	0.2746	0	0	0.0018	0	0.0017	0.0171	0	0	0.0086	8.3153	0.0053	0.0018	0.0172	0.00520000000001	0	0	0	0	0	0	0	0.0609	0	0	0.0048	0.0172	0	0.0018	0	0.0018	0	0.0453	2.5703	0	0.0018	0.0132	0.0133	0.0934	0	0	1.1322	0	0.0991	0.0844	0.0658	0.0018	0.0053	0	0	0	0.0378	0.0018	0	0	0	0.0286	0	0.0017	0	0	0	0	0.0015	0.0258	0	0	0.0017	0.0015	0	0.0067	0	0	0	0.0018	0.4406	0
taxid:469598|Escherichia_sp._3_2_53FAA	0	0	0.0219	0	0	12.0305	0.2301	0.545	0	0	0	0	0	0	0	0	0.1426	0.0213	0	0	0	0	0.0018	0	0.0018	0.0018	0	0.058	0	0.014	0.0017	0	0	0.0018	0.089	0	0	0	0	0.6517	0	0	0.044	11.6285	0.3102	0.0017	0	0.0469	0	0	0	0	0	0	0	0	0.0019	0.0769	0.0086	0	0	0.1667	0	0.0016	0	0	0	0	0	0.0831	0	0	0	0	0	0	0	0	0.0035	0	0	0	0	0	0.5018	0	0	0	0.2237
taxid:469603|Fusobacterium_nucleatum_subsp._animalis_3_1_33	0	0	0	0	0	0.1843	2.7754	0	0.0273	0	0.004	0	0	0	0	0	0	0.1441	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0.0158	0.0518	0.004	1.3145	0.0457	0	0	0	0	0.0119	0	0	0.0039	0	0	0.3536	0	0.0108	0	0	0	0	0.0112	0	0	0	0	0.0672	0	0.00790000000001	0.0434	0	0	0	0	0.0781	0	0	0.2334	0.00790000000001	0	0	0	0	0	0	0	0.0159	0.0338	0.0457	0	0	0	0	0	0.004	0	0.004
taxid:469604|Fusobacterium_nucleatum_subsp._vincentii_3_1_36A2	0	0	0	0	0	0.004	0.00830000000001	0	0.1363	0.0155	0	0	0	0	0.0397	0	0	0.251	0.004	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.3284	0	0.0864	0.0294	0.0037	0	0	0	0	0	0	0	0	0	0.004	0.004	0.0109	0	0	0	0	0	0	0	0	0	0.0241	0	0.1518	0.012	0	0	0	0	0	0	0.00830000000001	0.0669	0.0119	0	0	0.004	0.004	0	0	0	0	0	0	0.0075	0	0	0.004	0	0	0	0
taxid:469606|Fusobacterium_nucleatum_subsp._vincentii_4_1_13	0	0.004	0	0.0037	0.0234	0	0.0984	0	0	0.0154	0.004	0	0.0035	0	0	0	0	0.0514	0	0	0	0	0.0319	0	0	0	0.0276	0	0	0	0	0	0.0319	0	0.0118	0.0042	0	0	0	0	0	0	0	0.0039	0	0	0	0	0.142	0	0	0	0	0.0112	0	0.004	0	0	0.2703	0	0.0119	0.0492	0	0	0	0	0	0	0	0.0073	0.00790000000001	0	0	0	0.00790000000001	0.004	0	0	0	0	0	0	0	0	0.0761	0	0	0	0
taxid:469609|Streptococcus_sp._2_1_36FAA	0.0954	0.1047	0.0153	0.0038	0.0672	0.004	0.0251	0.1857	0.739	0.1629	0.0404	0.004	0.008	0.008	0.2049	0.0364	0.1133	0.004	0.0081	0.0271	0.0279	0.004	0	0.004	0.2408	0	0.0118	0.0121	0.0842	0.004	0.8378	0.1194	0.0202	0.077	0.076	0	0	1.0568	0.056	0.004	0.0823	0	0	7.556	0.024	0.004	0.0851	0.0283	0.0076	0.2188	0.2082	0.0121	0.0243	0.0636	0.1167	0.2115	0.004	0.0574	1.5743	0.012	0.7296	0.2637	0	0.0189	0.2281	0.004	0	0.0943	0	0.0698	0.5374	0	0.0041	0.016	0.0345	0.004	0	0.0382	0.0081	0.0116	0.004	0.0642	0.0196	0	0.0729	0.1103	0.0283	0.0042	0.0162
taxid:471223|Geobacillus_sp._WCH70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026	0	0	0	0	0	0	0	0	0	0
taxid:471852|Thermomonospora_curvata_DSM_43183	0	0	0.009	0.0015	0.0061	0.0014	0	0.0066	0	0	0	0	0.0015	0.0077	0	0.0015	0	0	0.0016	0	0.003	0	0.0048	0	0.0048	0.0126	0	0	0	0	0.0015	0.0016	0.0045	0.0013	0.0032	0	0	0.0016	0.0016	0	0.0016	0.0226	0.008	0	0	0	0.0077	0	0	0.0015	0.0048	0	0.0016	0	0.0015	0.00329999999999	0.0047	0	0	0.0016	0	0	0.0175	0.0015	0.0061	0	0	0	0.0031	0	0	0.0075	0.003	0.0063	0.0016	0	0.0081	0	0	0	0	0.0073	0.0031	0	0	0.0028	0.0048	0.0215	0.0108
taxid:471853|Beutenbergia_cavernae_DSM_12333	0	0	0	0.0018	0	0.0077	0	0	0	0	0	0	0	0	0	0	0.0036	0	0	0	0	0	0	0	0.0019	0	0	0	0	0	0	0	0	0.0019	0	0	0	0	0	0	0.0017	0	0	0.0038	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0.0018	0	0	0.0035	0	0	0	0	0	0	0	0	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
