genus	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
Modestobacter	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	2	0	0	0	0	0	3	0	1	0	0	1	0	0	3	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	5	0	0	7	0
Monomastix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
Monosiga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moorella	1	1	1	0	0	0	0	0	3	0	0	4	0	0	0	0	0	3	1	0	0	0	0	0	2	0	0	0	1	4	1	0	0	0	1	0	0	4	5	0	1	0	0	0	2	1	8	0	0	3	0	0	2	1	2	2	0	0	0	1	3	1	5	5	0	1	0	2	0	1	0	3	7	6	4	0	0	0	0	0	1	2	5	0	0	0	0	8	1
Moritella	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Mortierella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Mucor	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mulikevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muricauda	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
Myceliophthora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Mycobacterium	2	4	1	1	1	0	5	1	5	2	0	3	0	0	2	0	0	0	0	0	4	2	1	0	0	2	2	1	0	2	2	3	0	0	0	0	0	3	2	0	2	8	3	1	2	0	4	2	3	2	1	1	1	0	0	1	1	0	0	3	1	0	17	2	0	0	0	1	5	1	0	0	4	0	1	0	0	4	1	2	0	1	0	0	1	0	5	3	4
Mycoplasma	10	0	1	2	1	0	0	0	1	0	0	4	1	0	4	1	0	0	1	1	0	8	0	0	0	9	0	33	1	0	2	1	1	4	0	1	0	1	1	0	2	2	5	2	4	5	6	1	0	6	0	0	0	0	0	2	2	0	0	1	1	0	0	24	3	0	0	0	0	2	0	3	8	0	1	11	0	1	0	0	5	0	11	1	0	0	0	1	25
Myxococcus	1	3	9	3	0	4	5	2	0	0	9	7	9	0	1	2	1	0	6	0	5	2	0	0	0	7	0	6	2	3	7	5	0	5	1	0	0	10	5	0	1	3	8	0	0	2	0	3	0	10	0	0	0	0	1	1	0	0	8	4	2	3	30	3	0	0	0	3	0	2	0	1	9	3	2	4	1	10	1	0	0	4	6	6	1	0	1	27	0
N15likevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nakamurella	0	0	2	0	4	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1	0	0	4	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	10	0	0	0	0	2	0	0	0	0	1	0	0	0	0	4	0	0	0	0	6	0	1	0	0	1	1
Nakaseomyces	0	0	0	0	0	0	2	120	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natranaerobius	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Naumovozyma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nautilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Neisseria	2	3	1	1	9	4	4	2	7	3	6	10	2	3	0	0	7	5	16	4	5	1	34	13	0	1	0	0	8	5	67	9	1	10	0	0	0	5	3	1	7	19	1	756	1	2	0	0	2	30	1	2	0	132	12	9	0	11	25	68	92	2	5	2	3	4	0	6	0	3	31	0	0	4	5	15	1	1	14	1	0	6	3	6	1	0	0	43	5
Neorickettsia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neosartorya	16	22	1	20	15	7	5	20	17	12	21	11	23	7	7	3	24	8	9	16	7	6	10	14	14	19	17	40	19	6	17	12	19	16	10	3	6	12	4	0	7	60	20	7	18	12	0	5	3	12	19	0	8	4	2	10	6	15	8	22	3	14	18	21	15	7	3	6	18	12	3	5	33	21	33	1	34	6	8	2	8	4	2	14	6	2	10	41	19
Nephroselmis	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	7	0	0	10	0	8	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	3	5	0	0	6	0	0	0	0	0	0	0	0
Neurospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Niastella	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	12	0	0	0
Nitratifractor	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Nitratiruptor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrobacter	0	5	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	2	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Nitrosococcus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrosomonas	0	0	0	0	0	0	0	0	5	0	1	0	0	0	3	0	0	0	1	0	0	6	0	3	0	0	0	0	1	0	0	2	0	0	0	0	0	7	0	0	0	3	0	68	0	0	0	1	0	0	0	0	0	0	0	0	4	2	0	0	1	0	0	0	0	0	4	0	0	0	0	1	0	1	0	0	0	0	0	5	0	0	1	0	0	0	1	0	0
Nitrosospira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Nitrospira	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardia	0	0	1	4	0	0	7	1	0	0	3	0	0	0	0	0	4	0	7	1	0	1	0	0	0	4	0	0	0	2	0	0	0	0	0	2	0	5	0	0	5	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	3	5	0	0	0	1	4	5	1	0	1	0	0	0	1	7	0	4	0	7	1	0	0	0	0	0	4	1	2	0	14	1
Nocardioides	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	4	0
Nocardiopsis	0	0	1	0	0	0	0	0	0	3	6	1	2	1	1	0	0	0	2	7	1	6	0	0	0	5	0	0	2	0	1	0	0	3	0	0	0	0	0	0	0	2	0	10	1	0	1	0	0	3	0	1	0	0	0	0	1	0	3	3	0	9	30	1	0	0	0	2	0	0	0	8	30	1	5	1	0	6	0	0	1	1	2	0	0	6	2	17	8
Nodularia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
Nostoc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Novosphingobium	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	1	0	0	0	0	0	0	2	1	0	1	0	1	0	0	0	2	2	0	0	1	0	0	1	2	0	0	0	0	0	0	0	4	0	2	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	5	2	0	0	1	0
Oceanibulbus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oceanimonas	0	1	2	0	0	0	1	0	0	0	0	0	1	2	0	0	2	0	1	1	0	0	0	1	0	3	1	4	0	0	0	0	0	0	0	5	0	6	0	0	0	0	2	0	0	1	3	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	3	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	1	0
Oceanithermus	0	0	0	3	0	4	5	0	1	0	0	1	1	2	0	0	1	1	0	1	1	0	0	0	1	0	2	3	1	0	1	0	2	1	0	0	0	0	0	0	1	3	4	1	0	0	0	4	1	2	1	0	3	0	0	0	0	0	4	0	0	0	9	0	0	0	1	0	1	1	0	0	2	1	0	0	0	0	0	0	0	8	0	0	0	0	1	1	0
Oceanobacillus	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Ochrobactrum	0	1	0	0	12	0	0	0	0	0	0	9	1	0	0	14	0	1	0	3	2	1	9	0	0	1	0	0	0	0	0	0	4	0	0	0	0	18	17	0	16	1	14	0	16	0	7	0	0	20	0	8	8	0	0	19	0	0	0	6	4	0	16	0	13	0	0	2	0	0	0	0	0	0	21	17	0	0	0	0	9	0	8	0	0	0	0	5	0
Ochromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Odontella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Odoribacter	3311	9646	4191	3384	2023	2901	4184	6447	10886	4141	9117	2578	7124	1020	4959	4683	6909	6060	1018	9921	2848	3150	4143	585	2415	5821	6570	4280	547	10130	6050	3835	5766	3662	1892	4007	162	3083	1224	6397	1641	826	2643	136	6684	4616	8776	10488	2457	1265	12798	214	7245	23	2284	14640	10341	6241	2775	1713	5817	26	1664	2623	7044	3025	6861	4216	1541	2360	6983	71	2495	1126	3287	4156	4086	7577	182	8346	2328	737	2465	8103	6089	623	638	858	18082
Oedogonium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oenococcus	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oligotropha	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olsenella	11	13	13	17	21	8	17	5	4	7	35	28	27	21	4	29	3	10	28	16	8	15	9	14	9	24	9	29	18	5	17	14	8	18	17	3	9	17	8	1	15	46	19	0	9	14	37	12	5	36	18	1	11	3	11	25	4	16	32	22	10	3	60	18	11	6	1	12	15	7	8	15	90	19	23	11	7	27	6	4	8	10	33	9	13	0	4	92	81
Opitutus	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	2	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	19	1	0	2	0	0	1	0	0	0	1	0	1	0	0	1	2	1	0	6	0
Ornithobacterium	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
Oscillibacter	217	481	381	299	189	365	224	262	210	206	301	590	362	133	139	326	152	56	688	248	218	303	285	86	302	342	115	508	183	162	253	275	107	347	216	336	29	557	252	108	233	574	449	4	255	296	524	218	79	330	152	87	330	41	162	425	242	225	282	446	190	97	883	218	305	197	85	227	262	182	138	391	1529	417	362	216	381	293	58	273	320	404	402	257	247	17	254	1332	321
Owenweeksia	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Oxalobacter	8	31	21	169	4	22	45	18	3	85	15	38	11	24	5	32	6	3	20	39	280	364	65	2	11	25	7	25	17	9	22	5	12	7	10	28	0	9	10	26	3	78	178	37	11	12	21	25	9	149	1	5	2	2	22	10	9	11	3	11	18	2	23	6	27	13	11	14	141	23	12	12	18	9	210	17	7	18	11	10	30	3	33	13	18	15	13	33	311
P22likevirus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	0	2	0	0	0	0	0	3	0	0	0	0	0	4	0	14	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0
P2likevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	34	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Paenibacillus	30	29	16	9	53	10	19	0	24	36	42	50	67	24	16	42	14	2	36	10	27	18	3	61	50	37	8	26	10	18	22	10	63	28	24	64	14	41	29	13	60	139	52	106	30	52	24	62	37	13	8	30	30	1	6	38	6	33	10	34	25	6	118	23	44	14	8	28	26	1	16	15	27	68	56	37	66	29	0	20	74	29	14	27	3	7	2	42	49
Paludibacter	2	3	0	4	0	9	2	1	4	2	0	6	0	2	4	8	0	4	8	3	0	21	1	0	3	8	2	2	1	0	0	5	4	3	1	6	1	0	1	0	1	0	7	0	19	5	2	3	1	1	5	8	4	0	6	4	3	2	2	2	11	0	3	9	4	2	3	3	1	13	1	0	1	0	3	1	6	2	0	4	5	13	0	2	0	3	3	0	15
Pantoea	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	2	0	0	0	1	12	0	0	0	7	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	2	4	0	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	197	1
Parabacteroides	15216	31046	14370	14961	13006	15858	28347	16085	19992	25925	9694	3268	43160	14299	32520	18910	35189	40933	7282	14738	8357	9444	13663	12050	7275	16029	91185	9642	1465	57692	24663	42118	31408	30127	27939	31279	34995	17238	22733	142296	10106	14922	10112	477	20156	5601	21829	25464	19659	7561	52227	54664	27777	27	26884	13931	14034	48772	5457	9849	13796	522	12287	8332	21437	23335	70675	41266	23391	18612	52174	261	9261	30631	22187	20588	26053	50753	2925	44367	5714	105488	5036	33068	22266	113106	45599	3438	11140
Parachlorella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Paracoccidioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Paracoccus	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	3	0	1	0	2	3	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1	0	2	0	0	0	0
Pararhodospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	16	0	1	0	1	0
Parastagonospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Parvibaculum	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	4	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0
Parvularcula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pasteurella	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	3	0	2	0	11	5	4	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
