Count	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
taxid:419610|Methylobacterium_extorquens_PA1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
taxid:420246|Geobacillus_thermodenitrificans_NG80-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:420336|Epulopiscium_sp._'N.t._morphotype_B'	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
taxid:420662|Methylibium_petroleiphilum_PM1	0	0	0	1	4	0	0	1	0	0	5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	20	9	1	0	6	2	0	4	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	5	9	0	1	0	1	0	0	0	0	10	0	0	0	0	0	2	0
taxid:420889|Lactococcus_garvieae_ATCC_49156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
taxid:420890|Lactococcus_garvieae_Lg2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
taxid:422289|Beggiatoa_sp._PS	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
taxid:423211|Streptococcus_suis_GZ1	300	245	641	37	19	345	198	228	12	236	8	219	38	13	17	5	49	83	20	300	99	331	26	23	264	344	343	68	44	291	137	30	10	231	35	67	53	31	167	16	17	661	623	0	98	25	51	19	5	312	78	33	20	33	50	22	7	66	59	81	47	1960	132	36	224	27	30	31	129	262	506	64	29	140	312	25	397	383	33	51	297	22	65	77	32	7	307	11	55
taxid:423368|Salmonella_enterica_subsp._enterica_serovar_Newport_SL254	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	17	0	0	0	13	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	3	0	19	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	7	0
taxid:425011|Aspergillus_niger_CBS_513.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:425067|Burkholderia_pseudomallei_305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
taxid:425104|Shewanella_sediminis_HAW-EB3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:425265|Malassezia_globosa_CBS_7966	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
taxid:426114|Thiomonas_sp._3As	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0
taxid:426117|Methylobacterium_sp._4-46	0	2	1	0	0	0	6	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:426355|Methylobacterium_radiotolerans_JCM_2831	0	0	1	5	0	0	0	0	0	0	0	8	16	1	0	0	1	0	5	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	4	0	0	3	3	0	0	0	1	0	0	0	4	0	0	8	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	1	0	0
taxid:426368|Methanococcus_maripaludis_C7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
taxid:426430|Staphylococcus_aureus_subsp._aureus_str._Newman	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0
taxid:428406|Ralstonia_pickettii_12D	0	0	7	0	0	0	0	6	0	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	12	0	0	0	0	0	3	0	0	0	0	3	2	1	0	0	6	0	11	0	0	0	0	3	1	0	0	5	0	0	0	0	14	0	0	0	0	0	2	0	5	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
taxid:429009|Ammonifex_degensii_KC4	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1
taxid:430066|Brucella_abortus_S19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:431241|Trichoderma_reesei_QM6a	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:431595|Pythium_ultimum_DAOM_BR144	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:431895|Monosiga_brevicollis_MX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:431943|Clostridium_kluyveri_DSM_555	32	11	15	0	17	6	2	4	0	20	0	6	34	8	0	0	1	9	0	0	13	6	20	0	3	1	7	1	8	7	1	16	5	6	1	1	0	2	0	10	29	1	5	0	20	9	13	20	1	0	7	11	0	10	21	1	36	1	17	29	1	12	18	5	22	10	17	1	15	2	3	23	30	4	55	0	0	1	0	12	0	0	7	11	0	0	8	7	17
taxid:431946|Escherichia_coli_SE15	0	0	1	0	0	68	0	0	0	0	0	1	0	0	60	0	0	0	0	0	1	0	915	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0	3	0
taxid:431947|Porphyromonas_gingivalis_ATCC_33277	1	3	0	51	0	0	83	0	0	0	0	1	0	19	2	0	0	1	0	0	4	0	1	0	1	6	0	3	0	0	0	2	1	1	26	1	0	0	1	0	4	0	0	0	0	0	52	2	0	0	0	2	0	0	4	4	1	302	35	0	0	0	0	4	4	0	1	1	11	19	0	2	2	1	0	0	0	0	0	2	0	0	2	0	0	1	0	2	2
taxid:432331|Sulfurihydrogenibium_yellowstonense_SS-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
taxid:434271|Actinobacillus_pleuropneumoniae_serovar_3_str._JL03	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
taxid:435590|Bacteroides_vulgatus_ATCC_8482	8281	66353	13422	156231	211977	105779	52135	97738	142950	19994	65733	71200	2787	3138	93956	3947	46475	156639	2132	1863	62534	5124	11545	4663	143657	68354	4390	29099	306481	145902	164293	78836	124528	77462	63242	37493	233348	10874	104902	264877	166305	2267	7250	1905	43974	35387	24908	113178	316022	30729	255394	207040	151553	514	161951	32140	110229	55418	34731	21638	7583	21	9299	82862	51002	206841	73244	85259	5795	138868	109186	102123	2096	1508	19506	52933	25196	9375	212023	94975	3556	1936	37994	99949	81122	3560	111420	8324	13546
taxid:435591|Parabacteroides_distasonis_ATCC_8503	7228	15939	7993	817	7976	9414	17891	3729	702	12122	1086	2800	37840	781	12103	12363	18189	3700	6326	8934	577	5330	4200	1657	6471	10065	53101	2096	178	31930	1570	19257	2889	15993	19515	13984	1260	5365	20622	82535	6195	4409	541	256	14818	385	12376	20656	714	469	30874	1673	18122	2	14511	7345	8051	23083	285	868	1283	1	2786	253	10873	21064	58088	18642	13962	7148	36006	30	993	26526	12467	9563	2065	22770	102	18671	4722	70686	2155	18522	10022	52769	31870	226	4057
taxid:436717|Acinetobacter_oleivorans_DR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
taxid:43685|Lactococcus_phage_r1t	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:43765|Corynebacterium_amycolatum_9e01	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
taxid:437701|Brucella_sp._F5/99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:438753|Azorhizobium_caulinodans_ORS_571	0	0	0	3	1	3	0	0	0	0	3	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	9	0	0	0	2	0	0	2	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	2	0	1	0	1	2	0	0	0	0	0	0	6	1	0	1	0	0	9	5
taxid:439235|Desulfatibacillum_alkenivorans_AK-01	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0
taxid:439292|Bacillus_selenitireducens_MLS10	0	1	0	0	0	1	12	0	1	0	0	0	3	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0	0	0	0	0	0	1	0	0	0	0	21	0	0	0	0	0	0	0	0	0	11	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
taxid:439375|Ochrobactrum_anthropi_ATCC_49188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	17	0	0	1	0	0	0	0	0	0	0	0	0	8	8	0	0	19	0	0	0	0	4	0	0	0	7	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	1	0	0	0	0	0	0	5	0
taxid:439481|Aciduliprofundum_boonei_T469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:439493|Candidatus_Pelagibacter_sp._HTCC7211	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:439495|Pseudovibrio_sp._JE062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:439496|Rhodobacterales_bacterium_Y4I	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	1	0	0	3	1	1	0	0	0	0	1	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0
taxid:439497|Ruegeria_sp._R11	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:439843|Salmonella_enterica_subsp._enterica_serovar_Schwarzengrund_CVM19633	0	0	0	0	0	1	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	47	0	1	6	0	0	0	1	0	0	0	0	52	0	0	0	48	0	0	3	0	28	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	106	6
taxid:439851|Salmonella_enterica_subsp._enterica_serovar_Dublin_str._CT_02021853	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	297	0	0	0	0	0	0	32	0	0	0	0	1	0	0	0	368	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	53	0
taxid:439855|Escherichia_coli_SMS-3-5	0	0	0	0	0	14	235	0	0	0	0	245	2	0	0	0	0	0	24	0	0	0	11	0	18	61	1	0	0	1664	0	0	0	0	43	0	10	0	35	1990	0	0	97	51	663	1	7	0	0	1	0	0	0	0	0	0	1797	0	43	24	0	158	0	22	1	0	0	0	0	0	0	0	0	0	24	3	0	286	83	0	68	0	0	12	168	0	0	466	0
taxid:43989|Cyanothece_sp._ATCC_51142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:44056|Aureococcus_anophagefferens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:44058|Aureoumbra_lagunensis	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	4	0	0	0	1	0	0	0	3	2	0	1	0	0	0	0	0	3	0	0	3	1	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	2	0	1	0	0	3	0	0
taxid:441157|Burkholderia_thailandensis_MSMB43	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:441163|Burkholderia_oklahomensis_EO147	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	11	3
taxid:441164|Burkholderia_thailandensis_Bt4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
taxid:441166|Burkholderia_ubonensis_Bu	1	0	0	0	0	0	0	0	1	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	5	0	0	1	0
taxid:441620|Methylobacterium_populi_BJ001	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0
taxid:441768|Acholeplasma_laidlawii_PG-8A	0	0	0	0	0	0	0	4	0	0	0	0	6	0	0	0	0	0	0	5	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	1
taxid:441769|Bacillus_coahuilensis_m4-4	1	1	1	2	2	2	0	2	0	1	2	0	0	0	0	3	0	0	0	1	1	0	1	3	0	0	0	0	2	0	3	1	0	9	2	0	0	1	1	0	0	0	1	16	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	2	0	1	0	3	2	2	0	0	0	0	1	0	1	2	1	2	0	0	0	1	3	0	1	1	0	0	0	1	3
taxid:441770|Clostridium_botulinum_A_ATCC_19397	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:441771|Clostridium_botulinum_A_str._Hall	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
taxid:441772|Clostridium_botulinum_F_str._Langeland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:441959|Talaromyces_stipitatus_ATCC_10500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:442563|Bifidobacterium_animalis_subsp._lactis_AD011	1	5	24	1	0	2	8	0	1	10	3	17	9	0	4	2	0	1	16	1	2	12	0	2	7	20	1	7	1	3	2	4	2	2	0	12	0	12	30	2	0	6	8	0	0	7	14	2	0	5	3	0	4	0	1	39	3	0	7	1	0	2	0	33	1	1	0	2	1	7	0	3	6	1	20	0	33	3	0	0	0	0	3	4	2	0	3	4	64
taxid:443143|Geobacter_sp._M18	1	4	1	1	1	1	0	0	0	0	0	2	0	2	1	4	0	4	0	8	0	9	0	2	0	0	0	13	0	0	0	0	0	0	6	0	0	30	0	0	2	1	1	7	0	1	0	0	0	0	0	0	0	0	2	0	2	0	0	6	0	0	19	20	4	0	0	1	0	0	1	0	11	0	0	1	6	5	0	2	0	0	0	0	0	1	0	0	8
