PercentCoverageGT5x	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
taxid:411467|Pseudoflavonifractor_capillosus_ATCC_29799	0.428489241	0.334998548	0.2630739962	0.1778467354	0.3361525116	0.710798973	0.4080307154	0.2440744186	0.023025461	0.447747973	0.243532354	1.3206906094	0.7158358192	0.100035874	0.10090699	0.7448902638	0.1000123868	0.013678716	0.3891722922	0.2410372404	0.124262103	0.474918046	0.050053281	0.204639042	0.2930916396	1.1762284498	0.101142415	0.615824989	0.1737031528	0.110512747	0.458860617	0.269713132	0.032254487	0.1857809666	0.231007251	0.5103977122	7.06302e-05	0.918475139	0.431714903	0.03100668	0.12461519	1.2900606498	0.6571902852	0.000729845	0.2496071456	0.262814875	0.844430234	0.631527956	0.00680404	0.2537507302	0.018057794	0.046639488	0.099188375	0.051018551	0.068770267	0.743241167	0.149688959	0.034726468	0.11444435	0.3731392034	0.066392391	0.0965280128	0.826679474	0.195151201	0.292291268	0.239883744	0.1127964	0.343921732	0.373021225	0.239718518	0.3976710192	0.6703981074	0.883582973	0.5530341232	1.0268220106	0.34170929	0.85592001	0.546465643	0.026580474	0.053843797	0.344416243	0.087251765	0.447677415	0.474917072	0.2893956026	0.027757631	0.404499152	0.866868133	0.5927752464
taxid:411469|Eubacterium_hallii_DSM_3353	0.058910755	0.026085154	0.10787702	0.005077995	0.010186205	0.00290171	0.222132208	0.025299314	0.007586761	0.020070148	0.038840575	0.006014999	0.00574296	0.2022127101	0.013692429	0.0019647	0.01780316	0.01459922	0.011092994	0.169780163	0.01611052	0.0	0.000120905	0.141881426	0.0193447101	0.00244832	0.0077681161	0.0	0.1339017284	0.000272035	0.0	0.077288216	0.006891558	0.0040503	0.02526905	0.074356242	0.0	0.0	0.020886248	0.001450854	0.0389614	0.0579435511	0.0048664	0.034004381	0.025692247	0.009370101	0.004775723	0.000574296	0.027566197	0.00595455	0.0025389922	0.073147273	0.082608055	0.083665959	0.0779229211	0.002357635	0.010397796	0.0059243223	0.01468989	0.011244126	0.010307113	0.02596422	0.00927943	0.4471649286	0.364043462	0.124471108	0.0411074844	0.108300229	0.0	0.022669629	0.074205148	0.048633867	0.00157176	0.070306075	0.0781345193	0.510549445	0.0	0.0436465454	0.095454131	0.000181357	0.112713241	0.048694325	0.013208822	0.01323904	0.00674043	0.000755653	0.00123927	0.001783345	0.0148108004
taxid:411470|Ruminococcus_gnavus_ATCC_29149	0.785200559	0.1813975999	0.4309620099	0.280652788	0.857046335	0.868341479	1.151646638	0.935737911	0.275604544	0.415845648	0.22583476	0.093950282	0.104132506	1.144373686	0.5494696416	0.094121318	0.662699416	0.282278623	0.575680421	0.518465996	0.1725273679	0.070904736	0.04540643	1.493621856	1.261168607	0.34111868	0.955930827	0.126464867	0.4244877962	0.3737189179	0.5706037226	0.13724618	0.6253654353	0.4108540823	1.20164414	0.511677815	0.183764835	0.236843631	0.375230451	0.6070259552	1.206750995	0.2967104702	0.118250651	0.0	0.463476042	0.619290148	0.311684339	0.11805104	0.9927815913	0.2258632926	0.1677927796	1.00296313	0.4922834063	2.3085412975	1.0482562476	0.8459228383	0.258833317	0.0347964	0.1791443803	0.064943681	0.540056745	2.2368375859	0.1960576622	0.327485305	0.258918956	0.6759055709	1.290461049	0.150936401	0.064202253	1.001365665	0.8522826229	0.778012491	0.063745908	1.3251435713	0.0821993	0.819769698	0.4025542513	0.693360818	0.4124798013	0.085308224	0.6307837056	0.3177022576	0.047802233	0.2987072985	0.3629946366	3.412696429	0.9511962633	0.0673680085	0.039702166
taxid:411901|Bacteroides_caccae_ATCC_43185	0.083165192	0.022641658	0.3135446924	0.218817831	0.0684502982	0.1165582171	0.000240868	0.144958715	0.9506844022	0.005167716	0.0019707393	0.044538703	0.0190066903	3.931868689	1.263791764	0.02546637	1.9670170392	0.153038801	0.2260219608	0.03654631	0.0	0.16260805	0.4334098031	0.01333532	0.146863881	0.004291834	0.010948557	0.00575894	0.0812601153	0.032144923	0.193395153	1.0287263753	0.569696881	0.009481453	0.17344705	18.8139889201	0.3999729687	0.002868518	0.064136529	0.091289013	0.052684456	0.0	0.0459619811	0.0	0.003372155	0.0	0.040093624	0.0286632742	0.046662744	0.013532393	0.0046859837	4.5022141074	0.037947656	0.0	0.084457178	0.051677162	0.0569324213	0.005145819	0.318077726	0.02159059	0.0068975894	0.010510608	0.0095471413	6.56913e-05	0.022247443	0.07823842	0.2305983856	1.0523962682	0.017233041	0.020605181	0.1862786	0.0217438052	0.0	0.00543048	0.00201453	0.01834976	0.0160067858	0.514997952	0.078763913	0.120149488	0.0970480084	0.001116753	0.000503633	0.2062925203	0.115025508	0.2744144542	0.04000601	0.0	0.047253962
taxid:411903|Collinsella_aerofaciens_ATCC_25986	0.001637825	0.0	0.0034803701	0.00630561	0.00106458	0.0	0.0	0.012529282	0.0	0.0	0.004831565	0.003685101	0.003807937	0.0	0.0	0.020390882	0.0	0.0	0.000573237	0.0	0.00118742	0.000614183	0.0	0.0	0.0	0.0	0.01248834	0.0	0.0	0.0	0.0	0.00847573	0.007247358	0.0	0.025386235	0.0013512	0.0	0.012283647	0.001965381	0.0	0.0	0.012447443	0.0061008861	0.0	0.00262051	0.00143309	0.025099621	0.0	0.00880329	0.00348037	0.02198775	0.0	0.003152811	0.0	0.003439429	0.00249768	0.0	0.00364415	0.0	0.0027843	0.00311186	0.0	0.051427573	0.084143052	0.0	0.00356226	0.0	0.00573238	0.0	0.0	0.039512405	0.0	0.119683797	0.00462685	0.014822283	0.028293362	0.0	0.09573069	0.0	0.0	0.005363868	0.0117514	0.0	0.0	0.0	0	0.011710422	0.007861545	0.023011392
taxid:412694|Bacillus_thuringiensis_'Al_Hakam'	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:413404|Candidatus_Ruthia_magnifica_str._'Calyptogena_magnifica'	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:413949|Eimeria_tenella_strain_Houghton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:413997|Escherichia_coli_B_(REL606_strain)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001879127	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:414684|Rhodospirillum_centenum_SW	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0	0	0	0.0	0.0	0	0.0	0	0	0.0	0
taxid:414970|Enterobacteria_phage_cdtI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:415426|Hyperthermus_butylicus_DSM_5456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:416269|Actinobacillus_pleuropneumoniae_serovar_5b_str._L20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:416276|Rickettsia_massiliae_MTU5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:416344|Burkholderia_sp._KJ006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
taxid:416348|Halorubrum_lacusprofundi_ATCC_49239	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:416870|Lactococcus_lactis_subsp._cremoris_MG1363	0.0	0.0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0.0	0	0.0	0	0.0	0.003439442	0.0	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0.0	0	0	0.0	0	0.0	0	0.0	0	0	0.0	0.0	0	0.0	0	0.0	0	0
taxid:417400|Vibrio_cholerae_B33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0
taxid:41880|Pycnococcus_provasolii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0	0.0	0	0	0.0	0.0	0	0.0	0.0	0.0797896	0	0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0
taxid:419610|Methylobacterium_extorquens_PA1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0
taxid:420246|Geobacillus_thermodenitrificans_NG80-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:420336|Epulopiscium_sp._'N.t._morphotype_B'	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0
taxid:420662|Methylibium_petroleiphilum_PM1	0	0	0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0.0	0
taxid:420889|Lactococcus_garvieae_ATCC_49156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0
taxid:420890|Lactococcus_garvieae_Lg2	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0
taxid:422289|Beggiatoa_sp._PS	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0
taxid:423211|Streptococcus_suis_GZ1	9.81338e-05	0.00314028	0.021098763	0.0	0.0	0.00539736	0.0	0.0	0.0	0.00961711	0.0	0.000294401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009322708	0.0	0.0062315	0.0	0.0	0.041854071	0.00112854	0.006771234	0.00363095	0.0	0.0	0.0	0.0	0.0	0.000245334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079537414	0.0441601569	0	0.0	0.0	0.0	0.0	0.0	0.004219761	0.0	0.0	0.0	0.00127574	0.01118726	0.0	0.0	0.0	0.00181548	0.0	0.0	0.82020272	0.00417068	0.0	0.00171734	0.00250241	0.0	0.0	0.0	0.00260055	0.00824324	0.0	0.0	0.002208006	0.000490669	0.0	0.01064752	0.0010304	0.0	0.0	0.004268824	0.0	0.00157014	0.0	0.0	0.0	0.00628057	0.0	0.0
taxid:423368|Salmonella_enterica_subsp._enterica_serovar_Newport_SL254	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0147765979	0	0	0	0.0	0	0	0	0.001757216	0	0	0	0	0.004512853	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0.020267899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0.0	0
taxid:425011|Aspergillus_niger_CBS_513.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:425067|Burkholderia_pseudomallei_305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:425104|Shewanella_sediminis_HAW-EB3	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:425265|Malassezia_globosa_CBS_7966	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049527501	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0
taxid:426114|Thiomonas_sp._3As	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0
taxid:426117|Methylobacterium_sp._4-46	0	0.0	0.0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:426355|Methylobacterium_radiotolerans_JCM_2831	0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0.0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0
taxid:426368|Methanococcus_maripaludis_C7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0
taxid:426430|Staphylococcus_aureus_subsp._aureus_str._Newman	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0	0
taxid:428406|Ralstonia_pickettii_12D	0	0	0.0	0	0	0	0	0.0	0	0	0.0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0.0	0
taxid:429009|Ammonifex_degensii_KC4	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0.0	0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0.0	0.0
taxid:430066|Brucella_abortus_S19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:431241|Trichoderma_reesei_QM6a	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:431595|Pythium_ultimum_DAOM_BR144	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:431895|Monosiga_brevicollis_MX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00043452105	0.00032168928	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0.0002568716	0	0	0	0	0	0	0	0	0	0	0	0	0.00047533237	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:431943|Clostridium_kluyveri_DSM_555	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0.0
taxid:431946|Escherichia_coli_SE15	0	0	0.0	0	0	0.0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0.0	0	0.0057027315	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0
taxid:431947|Porphyromonas_gingivalis_ATCC_33277	0.0	0.0	0	0.0	0	0	0.018429783	0	0	0	0	0.0	0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.099877394	0.0	0	0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0.0	0.0
taxid:432331|Sulfurihydrogenibium_yellowstonense_SS-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0
taxid:434271|Actinobacillus_pleuropneumoniae_serovar_3_str._JL03	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0
