NormalizedPercentage	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
taxid:451756|Clostridium_perfringens_CPE_str._F4969	0.00238369494313	0	0	0	0	0	0	0.00422151729751	0.00107871888279	0.0113610940434	0	0.00291378753557	0	0	0	0	0	0	0.00243857482769	0	0	0	0.0635603733088	0	0.000374060191115	0	0	0	0	0.000251786155449	0	0	0	0.000398157725409	0	0	0	0	0	0	0	0.00249711679269	0	0	0.000500036503075	0	0	0	0	0	0	0	0	0	0	0	0.00298252904567	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252056526271	0	0.00607564280006	0.000327138474012	0	0	0	0	0	0	0	0	0.000751710515843	0	0.00468696273829	0	0	0	0
taxid:452471|Candidatus_Amoebophilus_asiaticus_5a2	0	0	0	0.000587915586923	0	0	0.000630475984188	0	0	0	0	0.000904654196329	0	0	0	0	0	0	0	0	0.0012870937555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125063241534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000919208917665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113325553804
taxid:452637|Opitutus_terrae_PB90-1	0	0.000258494480821	0.000214168288081	0.000185955088838	0	0	0	0	0	0	0.000312513157618	0	0	0	0.000166222081237	0.000238304458701	0	0	0.000287365843742	0	0.000407102038066	0.000859288057307	0.000228355594457	0	0.000220399475156	0.000285535810023	0	0.000841001346064	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00245220441159	0.000958173111889	0	0	0.000395569478119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000437422414027	0	0	0.000189988632762	0	0	0.00552409225949	0.000197465813516	0	0.000423740276589	0	0	0.000257348759671	0	0	0	0.000140725460356	0	0.000294446842452	0	0	0.000214163121524	0.000394514096215	0.000168311856575	0	0.00407155348549	0
taxid:452638|Polynucleobacter_necessarius_subsp._necessarius_STIR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00703937350792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121938060977	0.00232797109643	0	0	0	0	0	0	0	0	0	0	0	0	0.00159742698207	0	0	0	0	0	0	0.000524273542385	0	0.000725344257709	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000872235626093	0	0	0	0.00245291502158	0	0	0	0	0
taxid:452652|Kitasatospora_setae_KM-6054	0	0.000350668169996	0	0	0	0	0.00121736056028	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000276133026586	0	0.000929347174014	0	0	0.000193675933913	0	0	0.00065529784304	0	0.000322684899912	0	0	0	0	0	0	0	0	0	0	0.00033266088728	0	0	0	0.0018781742881	0.000895337845173	0	0	0.00289574750801	0	0	0	0	0.000107461855022	0.000628267041063	5.67609333392e-05	0	0	0	0.00144412096388	0	0.00385708723918	0	0	0	0	0	0	0.000133938982454	0.000302206180854	0	0	0.000522968771089	0.000523670863211	0.00015822093919	0	0	0	0	0.000399440386796	0	0	0	0	0	0	0.00966592152841	0.000243128583506
taxid:452662|Sphingobium_japonicum_UT26S	0	0	0.000576709539828	0	0	0	0	0	0	0	0	0	0.000377582533005	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259112528084	0	0	0	0.000160131049416	0.000585522731584	0	0	0	0	0	0.000343452468654	0	0	0.00016929568718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166279960215	0	0	0.000369977848757	0	0	0	0	0	0	0	0	0	0	0	0.000599874278511	0	0	0.00103808437456	0	0	0.00108262827371	0	0	0	0.000396441285813	0	0	0	0.000265585588	0	0	0	0
taxid:452680|Pseudomonas_sp._UK4	0	0	0	0	0.000129597340332	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00148632270537	0.000207484260226	0	0	0	0	0	0	0	0.000434985376001	0.000571075560216	0	0	0.000224931226387	0	0	0.000148354394724	0	0	0	0	0	0.000390214259689	0	0	0	0	0	0	0	0	0.00645451812418	0	0	0	0	0	0	0	0	0.000284257354216	0.00979999035459	0	0	0	0	0	0.000196533043008	0	0	0	0	0	0	0	0	0	0	0.000554528781869	0.00022425494478	0	0.000236333465101	0	0	0	0	0	0	0	0.00631770531194	0
taxid:452863|Arthrobacter_chlorophenolicus_A6	0	0	0.000768498312891	0.000222420373757	0	0	0.000238521834031	0	0	0	0	0	0	0.00031266660244	0	0	0	0	0	0	0.00146080090676	0	0	0.000248263215078	0	0	0	0.0015088791188	0.000165079110626	0	0	0.000260080797644	0	0	0	0	0	0.000305113319029	0	0	0	0.00058661499953	0.000764045494362	0.000891410403261	0.00140960445522	0	0.000315768176968	0	0	0	0	0	0	0	0.000189498490636	0	0	0	0	0	0	0	0.000523199754445	0	0	0.000681734653876	0	0	0	0.000472376640198	0	0	0.00267613373806	0	0	0	0	0	0.00016832133869	0	0	0	0.000529768569722	0.000256159924593	0	0	0	0	0
taxid:454166|Salmonella_enterica_subsp._enterica_serovar_Agona_str._SL483	0	0	0	0	0	0	0	0	0	0	0.00038494300181	0	0	0	0	0	0	0	0	0	0	0	0.00140640299244	0	0	0	0	0	0	0.00127916648718	0	0	0	0	0	0	0.000509396174753	0	0	0	0	0	0	0	0	0.000487248932149	0	0	0.0032253991618	0	0	0	0	0	0	0	0	0	0	0	0	0.00781493354581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000330152246834	0	0	0	0	0	0	0	0	0	0	0.000835866684079	0
taxid:454169|Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476	0	0	0	0	0	0.00952710965831	0.000238395238595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00026347929427	0	0	0	0	0.000886761544272	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0613126842256	0	0	0	0	0.0110385615704	0	0	0	0	0	0	0	0	0.000251531620727	0.00295652934008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0207515784935	0	0	0	0
taxid:455488|Anaeromyxobacter_dehalogenans_2CP-1	0	0.000918616386846	0	0.00154194103612	0	0.000230251798216	0	0	0.000752902959842	0	0.00111058350948	0.000677902678473	0.0023254104504	0	0.000196902112049	0	0	0	0.00068081137166	0	0	0.00152683354777	0.000270503765276	0	0.000522158329744	0.00101471363444	0.000455940416403	0.00448302193184	0.000163488526948	0.000702946966851	0	0.000257574845981	0.000521286138207	0	0	0	0	0.00151086733176	0	0	0	0.00174288839687	0.000378341850523	0.000561795444771	0.00034900562992	0.000468580739238	0.000312725661736	0.000203627180442	0	0	0	0.000295298242581	0.000181368297832	0	0	0	0	0.000747720981189	0.00032551080349	0	0	0.000980284747168	0.007772378664	0	0	0	0	0	0.00103321388972	0	0	0	0	0	0.000304848272475	0	0.00127001188653	0.00205440334061	0	0	0	0	0	0	0	0.000199377602517	0.000224816799745	0.00160768347712	0
taxid:455632|Streptomyces_griseus_subsp._griseus_NBRC_13350	0	0	0.000149302675451	0	8.73374590385e-05	0	0	0	0	0	0	0	0.000195502513788	0	0	0	0	0	0	0.000139826542985	0.000283802163286	0	0	0	0	0.000796219846652	0	0	9.62139504957e-05	0	0	0	0	0	0	0.000130785843686	0	0.000177830845231	0	0	8.76569478832e-05	0.000341899991529	0	0	0.000205391846307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000161081718901	0	0	0.00365927209681	0	0	0.000397339093907	0	0	0	0	0	0	0.000311949098849	0	0	0.000162615263282	0	0.000604514166841	0	0	0	0	0	0	0.000412540137915	0	0	0	0
taxid:457391|Bacteroides_sp._3_1_33FAA	29.2446188993	2.59369360783	22.5317809272	2.15994251457	1.29505044673	1.78769768503	0.801602685742	1.50081244956	2.76681791558	20.9481830172	2.31425397878	2.57971532296	9.66177173141	1.12643687013	1.82311495	3.68187693729	0.935810126108	2.89211526278	20.4002785358	7.35178807581	2.4163662196	7.74179270948	11.8213710526	24.1639476105	2.06997578777	2.33505939105	0.712253165347	1.48227169012	2.11480468688	0.923417084544	2.01051836108	3.37132489415	2.66728419697	1.39505951012	0.794098983145	0.873726939957	2.33227765138	12.2395515462	1.77870282015	4.32735780862	1.02006906409	10.9015577549	9.28753797736	0.0177712731765	1.45463716512	1.95433334681	1.13191329214	2.6543747578	1.53047952893	1.17251473104	2.23055689744	1.81445294585	2.70312756605	0.0505805401138	2.08869786881	1.29440326138	0.705456256409	0.655754057222	1.12466281776	0.456226347495	8.48640194105	0.177987526885	4.76664212408	1.3692087023	1.78180415057	2.7358354737	1.08993448019	3.25650889096	9.26951554513	2.76788979893	1.39433831169	1.48947055331	8.89267845775	0.865480680698	0.470811015272	1.40287894736	7.50483542182	6.20964541533	2.96171680078	2.88682823728	4.28565652448	0.339552531543	1.70294721474	3.10551739025	1.27125010572	1.93377340783	1.12606793475	1.10252039396	0.380047722799
taxid:457405|Fusobacterium_nucleatum_subsp._animalis_7_1	0	0	0.00103292889353	0	0.00181269460824	0.00046873419448	0.0192356513976	0	0	0.00478300359366	0.00150724401359	0	0	0	0	0	0	0.00722530325739	0	0.000483684823113	0	0.00414432720273	0.000550676978434	0	0	0.00757423076142	0	0	0	0	0	0	0.00265301552452	0.00113146069501	0.0076085237503	0.171011524339	0	0	0.00094284938882	0	0.000303220936644	0	0	0.00441130964778	0	0	0.000636630038431	0.00746159820027	0.000997030091101	0.00158386267026	0	0	0	0.0234665542456	0	0	0	0	0.243857901331	0	0.0143757923958	0.132375518153	0	0	0	0	0	0	0	0.00142855984487	0.00716279087902	0	0	0.00418339104574	0.00992949878659	0	0	0	0	0	0.00142011057707	0	0.00427233153309	0	0	0	0	0	0.00172876596578
taxid:457412|Ruminococcus_sp._5_1_39BFAA	4.65772764659	2.49250254369	3.25742152373	5.67089955847	2.60296681658	4.41994563198	0.706066946492	2.37423082349	2.57840762547	3.09241234718	3.29648709426	1.7230626339	1.88083291348	4.81354931795	3.56690789253	7.65505119287	3.05677773151	1.60823913783	4.60313859413	2.40652511893	3.64531874855	3.00406283232	1.40696310244	7.16782708423	1.76211353925	3.40306856347	10.7346534248	2.25601302648	6.19190028465	1.67789756696	3.41244013983	5.6233322316	2.69479626976	5.5610767453	3.33755493145	2.04215438863	0.742814177095	2.44049094868	2.41140304072	0.41120447221	5.15560538009	0.885537899049	2.54555034469	0.0733777803867	2.17869641642	3.40255289745	1.9758012045	1.62788161544	1.1012085784	5.08336567843	2.86761963303	2.12435231884	2.03787580145	2.0726630122	4.535766808	1.39563293822	0.806635954347	2.32363174498	2.09964744055	1.34868805555	3.58026975695	23.0296546315	2.56550476007	1.9319337707	4.09355600544	2.23751943734	2.12528181403	5.71829122615	1.06405044039	4.67003769333	1.69389854434	6.61562217783	1.36554265483	4.2534419068	3.04655885697	4.45311774583	1.52496813572	2.42775193242	2.47079238961	4.11761127075	6.54688730985	5.26992333631	4.22701387081	1.91634077262	2.94795761962	0.0680616424348	2.70216731595	0.738135975972	2.13150462105
taxid:457421|Clostridiales_bacterium_1_7_47FAA	0.133214736663	0.173989499712	0.239930359169	0.170910238297	0.144934775896	0.181671255606	0.324437868776	0.120962595516	0.965910713845	0.354160755131	0.122322409224	0.220595790191	0.38880610226	0.314843492394	0.139700569749	0.264136694215	0.132054561313	0.310473229821	0.273051548914	0.165454157022	0.279972301482	0.119840212307	0.10838594384	0.255306640794	0.105012797844	0.209425181668	0.809947746761	0.146900748405	0.239560814088	0.229830820428	0.455625356814	0.462535904428	0.204241746008	0.231064839326	0.32723289535	0.375052807848	0.214313325145	0.751880676405	0.109413884153	0.678974596419	0.13523066756	0.287500526796	0.190150584029	0.00105332256054	0.232797582799	0.128423670263	0.204734797749	0.358585995612	0.126666496399	0.207526833756	0.197319270034	0.644722102187	0.0473271517793	0.732924569692	0.257176667412	0.177886276935	0.0543358856866	0.0667698005033	0.0786578435863	0.0758616403412	0.106115530257	5.07438388056	0.282022722171	0.0458382676665	0.15467501598	0.160543800186	0.12706907545	0.402363994969	0.425955062525	0.254446723049	0.883639294892	0.20151020256	0.242262931088	0.331928817155	0.174630434643	0.35198712334	1.34742879058	0.397306558467	0.167434104924	0.166103330426	0.492509437778	0.30092074933	0.104504104103	0.281250354406	0.198255010649	0.448075157562	0.350947541175	0.188037934722	0.187176361931
taxid:457570|Natranaerobius_thermophilus_JW/NM-WN-LF	0	0	0	0	0	0	0	0.000273131612447	0	0	0	0	0	0	0	0	0.000617530568933	0	0	0.00074884242924	0	0	0	0	0	0	0.00179626204623	0	0	0.000276939027916	0	0.000405905599287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000799572660857	0	0	0	0	0
taxid:458233|Macrococcus_caseolyticus_JCSC5402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044393092218	0	0	0	0	0	0	0.00167123420489	0	0	0	0	0	0	0	0	0.00118109464868	0	0	0.00100704410869	0	0	0	0	0	0	0	0.00781910696535	0	0.00530839171643	0	0	0	0.0017627975664	0	0	0.000410931943724	0	0	0	0	0	0	0	0	0	0	0	0	0.00101983003255	0.000430127298557	0	0	0	0	0.000568643310111	0	0.00310400293039	0	0	0	0	0	0	0	0.00113733108291	0	0	0	0	0	0	0
taxid:458817|Shewanella_halifaxensis_HAW-EB4	0	0	0.000976430323199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000489705387196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:460265|Methylobacterium_nodulans_ORS_2060	0	0	0.000288703900479	0	0.000253324312571	0	0	0	0	0	0	0	0.00018901984882	8.80952496834e-05	0	0	0.000111484041267	0	0	0.00013519003671	0.000548783143087	0	0.000153914361941	0	0	0.000192454501128	0	0	0	0	0	0	0	0.00142309604341	0.000193325855629	0	0	0	0	0	0	0.000330562934758	0	0	0.000595743783324	0	0	0	0	0	0	0	0	0	0	0.0010405080411	0	0	0	0	0	0	0	0	0.000342848347222	0	0	0.000566468762161	0.00019596333089	0	0	0	0.00180963109972	0	0.00138764877595	0	0	0.000438351817881	0	0	0	0	0.000298529449963	0	0	0	0	0.00182951668958	0
taxid:461836|Thecamonas_trahens_ATCC_50062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.92466337408e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:46234|Anabaena_sp._90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00046491968868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:463136|Blastocystis_sp._DMP/02-328	0	1.05559912756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0617631295324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.274585034201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19864972516	0.0457596446172	0	0	0	0.81995492724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:463137|Blastocystis_sp._NandII	0	0	2.78724769088	0	0	0	0	0	0	0	0	1.92200442535	0	0	0	0	0	0	0.663523855352	0	0	0	0.239668175483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.737469595105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.464855960797	0	0	0	0	0	0
taxid:465515|Micrococcus_luteus_NCTC_2665	0	0	0	0	0	0.000926003306605	0	0	0	0	0	0	0	0.00124533490712	0	0.00113528090648	0.00118197322224	0	0.00136900902885	0	0.000969715743728	0	0	0	0.000524990840094	0	0	0	0	0.000353380093399	0.00113319522687	0.000517944183117	0.00052411391725	0.000558811559523	0.00204967439217	0.00268127114066	0.000656715805335	0.0018228758549	0	0	0.00179707557036	0.00116822860237	0.000760788422341	0.000484151118339	0	0.000942245223072	0.000628844159029	0.000818927121808	0	0.0039112307336	0.000747013209832	0	0	0	0.000377381343889	0	0	0	0.000654553151599	0.000550395659555	0.00101428420341	0.00262827311759	0.0125032653796	0	0	0.00271531386863	0	0.001501450119	0	0	0	0.00201869594863	0	0.00183654616426	0.00183901175048	0	0.000638450609002	0	0	0	0	0.000504693717595	0	0	0	0	0	0	0.00341524689155
taxid:465541|Streptomyces_sp._Mg1	0	0.000216727841968	0	0	0.000105039237243	0	0	0	0	0	0	0	0	0	0.000278728991346	0	0	0	0	0	0	0	0	0	0	0	0.000484062147896	0	0	0	0	0	0	0	0	0.000471881552805	0	0.000855496211914	0	0	0	0.00123359145271	0.00026778494472	0	0	0	0.000221342745786	0	0	0	0	0	0	0	0.000132831992896	0.00025886383318	0	0	0	0	0.000178505634	0	0	0.000575671617379	0	0	0	0	0.00146258799528	0	0	0.000532910695472	0	0	0.000647301727366	0	0	0	0	0	0	0	0	0	0	0.000141116612382	0	0	0.000601055216669
taxid:465817|Erwinia_tasmaniensis_Et1/99	0.000293850869554	0	0.000313660944395	0	0	0	0	0	0	0.000363103751292	0	0	0	0	0	0	0	0	0	0	0	0	0.000668878030983	0	0.000322786852064	0	0	0	0	0.000434546430982	0	0	0	0	0.000840151731265	0	0	0	0.000858921746422	0	0	0	0	0	0	0	0	0	0	0	0.000229647856722	0	0	0	0.000232030212184	0.000452181954288	0	0.00308149831181	0	0	0	0	0.000640628585646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000317496796188	0	0	0.000431233192857	0	0	0	0.000288893526453	0	0	0.0337903812131	0
taxid:467661|Rhodobacteraceae_bacterium_KLH11	0	0	0	0	0	0	0	0	0	0.000329687861668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000249474301817	0	0	0	0	0	0	0.00127415270954	0	0	0	0	0	0	0	0	0.000165747394579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:467705|Streptococcus_gordonii_str._Challis_substr._CH1	0.00108832890415	0.00210320205577	0	0.00100866402481	0.000339779048385	0.0258312795766	0.0351547056786	0.0249998690505	0.0637804439347	0.0457238547004	0.0847572339481	0.0209530827229	0.0129299638436	0.0233957732701	0.00315569646856	0.00129261928752	0.00269156536619	0	0.0709226585899	0	0.107098522366	0.0174786750078	0.00247730862793	0.000562929936462	0.023312219901	0.0147137255617	0	0.026230284395	0.000374312292809	0	0.00322561138483	0.000589725976305	0	0.0044538000865	0.000388956400911	0.00508811339363	0.00186932483306	0.0207550789883	0.000530194882218	0.00773411208094	0.000682043985799	0	0.0103947114709	0.041711214938	0	0.00214566164543	0.000715995560362	0.0009324220875	0.000373774969072	0.00534394501518	0.00382743737604	0	0.000415248609011	0.0886017600713	0.214411596404	0.000837368103649	0.000226956653804	0	0.195260100114	0	0.0900785864672	0.00299252502642	0	0.0320293629586	0.00482848717424	0.0175192295257	0.00391181042593	0.000569845275588	0.00315410234788	0	0.00523623141185	0	0	0.0423442236727	0	0.00316320511378	0	0.0364530796337	0.00839660700523	0	0.027151528705	0.000574639131098	0.0672691879992	0	0.000534984251601	0.129184263667	0	0	0.0330528055363
taxid:469008|Escherichia_coli_BL21(DE3)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000227082103267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:469371|Thermobispora_bispora_DSM_43833	0	0	0.00030451965928	0.000264404131918	0	0.000276376773058	0.000283544881276	0	0	0	0	0.000406851447362	0	0	0	0	0.000235182705917	0	0.0012257914037	0	0	0	0.00129876871019	0	0	0.000405995062852	0	0.000597897675824	0	0	0	0.000309173284659	0	0	0	0	0	0	0	0	0	0.000697343625049	0	0	0	0	0	0	0	0.000466941455231	0	0	0	0	0	0.00307302544289	0	0	0	0	0	0	0.00373174924284	0	0	0	0	0	0	0	0	0	0.00509004318952	0	0	0.00165836092418	0.000381106455699	0	0	0	0	0.000301263764517	0	0	0	0	0	0	0.000509660661225
taxid:469378|Cryptobacterium_curtum_DSM_15641	0.00221660727807	0	0	0.000684784415811	0.000461353615137	0	0	0	0	0.000913001005156	0	0.00105371095634	0	0	0	0	0	0	0.00529116069533	0	0	0.00158217522847	0	0	0	0.00105149299264	0.00141739936265	0	0	0	0	0.0016014654959	0	0	0.000528126859334	0.00414519880411	0.000507635637746	0.000939378180146	0.00143980228799	0	0.00138912387341	0.00180606121181	0	0.0079838853796	0	0	0	0	0	0.00362801703573	0.000577434750462	0.00045900245489	0.000563826545098	0	0.00116685005978	0.00113698241153	0	0	0.00505963925112	0.000850902169191	0	0.0010158161943	0.00322163866689	0.00809109247263	0.00280977555108	0	0	0	0	0.000727172956632	0.00218762462347	0	0.00494354356346	0.00141963430112	0	0.000859003003039	0	0.00079832525283	0.00103645028229	0	0	0.000780247757451	0	0	0	0	0	0.00249893347226	0
taxid:469383|Conexibacter_woesei_DSM_14684	0	0.000242163650421	0	0	0.000352100840815	0	0.00112090955641	0	0.000148858978388	0	0	0	0	0	0.000155720717305	0	0	0	0	0	0	0.00201250266601	0	0	0	0	0	0.000393934824691	0.000129295467797	0.000138982010866	0	0	0	0	0	0	0	0	0.000183140646558	0.000133576382436	0	0.00643239018492	0.000299212962914	0	0.000552024622481	0.000370578700605	0.000247320172743	0	0	0	0.000146897632302	0	0	0.000325584489496	0	0	0	0.000197112575928	0	0.00108233453109	0	0	0	0	0	0.000177985776338	0	0	0.00163424156666	0	0.000139131251322	0.00158787904304	0	0	0.00120545156081	0	0.000251098324822	0.00162473199757	0	0	0	0	0.00082986484221	0	0	0	0.000177797144755	0.00508576818505	0
taxid:469587|Bacteroides_sp._2_1_16	0.0204207151112	0.151349320669	0.0675963875902	1.0734619479	0.0246419921399	0.584374421222	0.0759390422143	0.112941026159	0.209692261392	0.0842056329589	0.0607542226671	0.280424372974	0.569563463946	0.616400379061	0.301284800465	1.11404387552	0.395889224824	0.237471499034	0.268154164246	1.12437127685	0.0470201370418	0.0884383284476	0.0524888373919	2.48087291728	0.177940373254	0.0411424706184	0.777533866993	0.263515699255	0.106060613565	0.421925658261	0.0832365818773	0.115625595652	0.0395042130351	0.442657060457	0.185159345488	0.558661230287	9.32407176211	0.641765828258	0.231827557634	2.90350111152	0.0232942201016	0.0157037703874	3.4993936968	0.0041838057709	0.31940252968	0.0239749596064	0.0594740245362	0.239431131225	0.181872398887	2.51126663089	0.0188280635417	6.96437119624	0.0775644441712	9.69660031381	0.180450394268	0.0187129844106	0.0789491830471	0.582279177422	0.152721175333	0.353812887235	1.07370833815	0.00157724288226	0.092040314976	1.13537393312	0.101796268508	0.0191191917892	7.37744352309	0.111967927818	0.472455207692	0.427466192534	0.0400809728693	0.0113874595734	0.0235390202381	1.55046616128	0.318131749352	0.64367322453	7.63793548674	2.27283501559	0.369651875001	1.36326591487	0.0505076777256	0.342848622355	0.0344419588239	0.143271495618	0.126322233829	0.162641233598	0.0529561213939	0.0838092375147	0.0385308009728
taxid:469588|Bacteroides_sp._2_1_22	4.39124517602	4.4869612047	4.04467487697	2.1010423003	5.57458923341	4.11544001863	0.178619791955	3.14489989716	9.81379361886	3.15296977618	2.20442111012	5.58029920287	5.70284828251	0.504634196799	6.23097776152	3.06708107742	4.99457032498	5.1974764549	2.44570357017	6.35106119975	3.09805367583	5.52883802297	1.98489542391	1.97730464545	2.42937218435	3.07973558138	7.8028162219	2.47807526765	4.00983789155	8.3477019873	5.05999042719	4.88028489951	4.25604965315	4.20713057244	4.95740080411	6.03550214405	26.0236315055	2.23861288624	3.3181043222	0.853201282629	4.22078227459	0.795570585679	2.67224480849	0.0245746415599	2.7630791466	1.56193952343	1.76325878787	6.51445726671	2.36070864347	1.82181656327	2.78374337693	0.475211029807	4.14539468023	0.29448840511	4.78879987371	2.2121002319	3.07932253614	3.65455834638	1.88130576341	0.31173142442	3.1007929556	0.0650356321159	3.7479212855	2.3537640874	3.44687332746	3.9446508162	3.33694788464	4.71957245073	8.23444521654	7.8922057714	1.39863834485	9.90648122736	1.53877022915	0.0343747961268	1.41806513506	1.99959729018	7.35251894755	5.2539695328	19.5268736102	9.64857705977	1.88444543827	0.212197024462	2.00637528529	3.15232766932	4.49146405664	7.10482602816	15.4228478681	2.02584737013	3.64219356363
