NormalizedPercentage	ERR688358	ERR688359	ERR688360	ERR688361	ERR688362	ERR688363	ERR688364	ERR688365	ERR688366	ERR688367	ERR688368	ERR688369	ERR688370	ERR688371	ERR688372	ERR688373	ERR688374	ERR688375	ERR688376	ERR688377	ERR688378	ERR688379	ERR688380	ERR688381	ERR688382	ERR688383	ERR688384	ERR688385	ERR688386	ERR688387	ERR688388	ERR688389	ERR688390	ERR688391	ERR688392	ERR688393	ERR688394	ERR688395	ERR688396	ERR688397	ERR688398	ERR688399	ERR688400	ERR688401	ERR688402	ERR688403	ERR688404	ERR688405	ERR688406	ERR688407	ERR688408	ERR688409	ERR688410	ERR688411	ERR688412	ERR688413	ERR688414	ERR688415	ERR688416	ERR688417	ERR688418	ERR688419	ERR688420	ERR688421	ERR688422	ERR688423	ERR688424	ERR688425	ERR688426	ERR688427	ERR688428	ERR688429	ERR688430	ERR688431	ERR688432	ERR688433	ERR688434	ERR688435	ERR688436	ERR688437	ERR688438	ERR688439	ERR688440	ERR688441	ERR688442	ERR688443	ERR688444	ERR688445	ERR688446	ERR688447	ERR688448	ERR688449	ERR688450	ERR688451	ERR688452	ERR688453	ERR688454	ERR688455	ERR688456	ERR688457	ERR688458	ERR688459	ERR688460	ERR688461	ERR688462	ERR688463	ERR688464	ERR688465	ERR688466	ERR688467	ERR688468	ERR688469	ERR688470	ERR688471	ERR688472	ERR688473	ERR688474	ERR688475	ERR688476	ERR688477	ERR688478	ERR688479	ERR688480	ERR688481	ERR688482	ERR688483	ERR688484	ERR688485	ERR688486	ERR688487	ERR688488	ERR688489	ERR688490	ERR688491	ERR688492	ERR688493	ERR688494	ERR688495	ERR688496	ERR688497	ERR688498	ERR688499	ERR688500	ERR688501	ERR688502	ERR688503	ERR688504	ERR688506	ERR688507	ERR688508	ERR688509	ERR688510	ERR688511	ERR688512	ERR688513	ERR688514	ERR688515	ERR688516	ERR688517	ERR688518	ERR688519	ERR688520	ERR688521	ERR688522	ERR688523	ERR688524	ERR688525	ERR688526	ERR688527	ERR688528	ERR688529	ERR688530	ERR688531	ERR688532	ERR688533	ERR688534	ERR688535	ERR688536	ERR688537	ERR688538	ERR688539	ERR688540	ERR688541	ERR688542	ERR688543	ERR688544	ERR688545	ERR688546	ERR688547	ERR688548	ERR688549	ERR688550	ERR688551	ERR688552	ERR688553	ERR688554	ERR688555	ERR688556	ERR688557	ERR688558	ERR688559	ERR688560	ERR688561	ERR688562	ERR688563	ERR688564	ERR688565	ERR688566	ERR688567	ERR688568	ERR688569	ERR688570	ERR688571	ERR688572	ERR688573	ERR688574	ERR688575	ERR688576	ERR688577	ERR688578	ERR688580	ERR688581	ERR688582	ERR688583	ERR688584	ERR688585	ERR688586	ERR688588	ERR688589	ERR688590	ERR688591	ERR688592	ERR688593	ERR688594	ERR688595	ERR688596	ERR688597	ERR688598	ERR688599	ERR688600	ERR688601	ERR688602	ERR688603	ERR688604	ERR688605	ERR688606	ERR688607	ERR688608	ERR688609	ERR688610	ERR688611	ERR688612	ERR688613	ERR688614	ERR688615	ERR688616	ERR688617	ERR688618	ERR688619	ERR688620	ERR688621	ERR688622	ERR688623	ERR688624	ERR688625	ERR688626	ERR688627	ERR688628	ERR688629	ERR688630	ERR688631	ERR688632	ERR688633	ERR688634	ERR688635	ERR688636	ERR688637	ERR688638	ERR688639	ERR688640	ERR688641	ERR688642	ERR688643	ERR688644	ERR688645	ERR688646	ERR688647	ERR688648	ERR688649	ERR688650	ERR688651	ERR710415	ERR710416	ERR710417	ERR710418	ERR710419	ERR710420	ERR710421	ERR710422	ERR710423	ERR710424	ERR710425	ERR710426	ERR710427	ERR710428	ERR710429	ERR710430	ERR710431	ERR710432
taxid:741093|Escherichia_coli_Xuzhou21	0	0.012385071791	0.00123078536875	0	0	0	0	0	0.0171737128273	0	0	0.107760352869	1.64442165398	0	0	0.00581439698956	0	0	0	0.00869982062103	0.0934854117118	0.00167521493075	0	0.000378223127148	0	0	0.000287117094161	0.00388162001368	0.125210852239	24.2899071337	0	0	0.000228472371607	0	0	0.250188771362	0.0171461427861	0	0	0.175309390604	0	0.00160248979788	0	1.63540048609	0.001008077951	0.00569523317829	0.000872909617944	0	0.0977224665999	0.00080314827272	0	0.0417685652456	0.124409655007	0.00327122717728	0.761608058372	0.0306964905558	0.000335755495611	0.00415010375809	0.00646812653789	0.000213218928345	0.0193979226177	0	0.0341869002832	0.222505810213	0.0427501471434	10.0789942895	0.00078953193648	0	0.452314809555	0.000366449896395	0.222656601147	0	16.5891236063	0.00221247293283	0.00192619326592	0.000688374212692	0.00507774287694	0.00477620608016	0.0122594905548	0	0.00271831906113	0	0.00114266259682	0	0	0.000320544219591	0	0.000128947265878	0	0	22.5352138321	0.0651632460323	0.105461055811	0.00710057311989	0.00317230177736	0.0236181529309	0	0	0	0.00191583313538	0	0	0.0080952676382	0	0.00148644090523	0	0.131851203787	0.00201033489797	0.149377767117	0	0	1.65373564349	0	0.0181976063542	0.0379100734423	0	0.00500195578704	0	0	0.707054220082	0.0168734140759	0	0.0851539970529	0	0.00429496643261	0.00642169497558	0.0237946709816	0.0716421689759	0.000365499434913	0.00088807779318	0.00739789761036	0.252772589846	0	0.00254897317506	0	0.0332415427066	0.102672105288	0.016382184655	1.33228876979	0.0853276571713	0.167440601692	0	1.44314693636	0.0043373488086	0.538978246554	0.0014958854896	0.0459236669024	0.00373160748464	0	0	0	0	0	0	0.000558396406136	0	0	0.0848044423579	0.219798708063	0	0	0	0	0.000398519457297	0.00120998740407	0.0194163739736	0.0578306796998	0	0.000379826524954	0.0179982699013	0	0.0011882423292	0.000108200117839	0.012423380882	0.108592343747	23.5224200473	0.000112608603059	0.000840242608044	0.00123738557297	0	0.00224885399634	0.181766233022	0.027118101763	0.00513787581464	0	0	0	0.00277060257624	0	1.53723867697	0.000458189574836	0.000118170126815	0.00147680636683	0	0.0434647298295	0	0	0.0059110936881	0.251946714646	0	0.203331727781	0.0666478935035	0.000331475281387	0.00114911046825	0.000149783229918	0.0065577395479	0.576300835616	0	0.00715253231611	0	0.0500452497327	9.34721008666	0.000370716888858	0	0.293921284067	0	0.0201986784242	0	16.3825028721	0.00328845812173	0.00118727441861	0.00946379086555	0	0.00644712366565	0	0.00131072215017	0.000596607088031	0	0	0.000325638102763	0.00818493880782	0.00440710276053	0	6.07570608819e-05	22.0158650699	0.0103828072609	0.0675546248654	0	0.00117913403719	0.0194346813074	0.00266615618539	0	0	0.000666536500757	0	0	0.0237603989348	0	0.000592710416604	0	0.109750968087	0.00159191986309	0.107173497834	0	0	1.51333520803	0.000351543479622	0.0147852935765	0	0	0.000819806549685	0	0	0.704718018763	0	0.000781424444643	0.00134187084985	0.0127034863664	0.000525176880673	0.00429848932669	0.016026018218	0.0492984691348	0	0.00889907201675	0.000702400029553	0.119688766183	0	0.00105466570078	0	0.053220335315	0.016053423652	0.0321094813555	0.546484177768	0.00192432412023	0.168475668302	0	1.16953170477	0	0.0079844485037	0.00255324421659	0.00951426494495	0.0468942292727	0.0010462396653	0.00522306241393	0	0	0.00911414529377	0.00411128509475	0	0.508753613024	0	0	0.00470548000176	0	0	0.000244268245161	0.0464288719095	0	0.532805875914
taxid:742013|Delftia_sp._Cs1-4	0.00102170837289	0.000464517350192	0	0	0.000225712580994	0.000175596517492	0	0	0	0.00677147148852	0	0	0.00252990661182	0.000401669978372	0.000410398457295	0	0	0	0	0	0	0.00027645638399	0.00223803697213	0.00124834367403	0.00220477251451	0	0	0	0	0	0.00111714766761	0.00114375128118	0.000188521020606	0.00061994990213	0	0.00111992781275	0.000307563430856	0	0	0.00220425561679	0.00178088357682	0.000220378952958	0	0	0.000415901237501	0	0	0	0.00107992538328	0	0.000224376890462	0.00118844107087	0	0.00359894769337	0.00148448275476	0	0	0	0	0.000703739357216	0.000231970214572	0.00186802516784	0	0	0	0.000487202794284	0	0.000382817700832	0.000238632807783	0	0	0.000553636001277	0.00302998649402	0	0	0	0	0	0	0	0	0	0.000314284417915	0	0	0	0	0.000106399167639	0	0	0	0	0.00225051272469	0	0	0.00135066824376	0.00237349637397	0	0	0.00632329966992	0	0.00131485190267	0	0.000606156434149	0	0.00141759831562	0.0016795160031	0	0	0.00122028364789	0	0	0	0	0.00028698171082	0.000185368084863	0.000442210616117	0	0.000979117525715	0.00064041343491	0	0	0.000989629839844	0	0.000322175997056	0.00397408387599	0.000876511822163	0	0.00090476138558	0	0.00763034933958	0.00044950868793	0	0	0	0	0	0.000575214793805	0.00265322808436	0.000749010766257	0	0	0	0	0.000323205613981	0	0.000473666492665	0.000769771905633	0.000262872653872	0	0	0.000299851923234	0	0	0	0	0	0.000639043726906	0	0.000645833315615	0	0	0	0	0.00159744871544	0.000267019495051	0	0.000480716967569	0.000940226824372	0.00125856266784	0.00110800529235	0.000122557847505	0	0	0.000149838740922	0	9.29175314648e-05	0	0	0.000120532871489	0	0.000894880995288	0.000202499101492	0.00016957806942	0	0.000215655752451	0	0.000152408457295	0.000779398062959	0	0	0	0	0	0.00085902657031	0	0.000628549086921	0.000497700250715	0	0.00201748924318	0.000187041854756	0	0	0	0	0	0.00168105055655	0	0.000193502277855	0.00012546661468	0.000541563149447	0	0	0	0.000579372536314	0.000791240806526	0.000336700567598	0.000239527475594	0	0.000969081664587	0	0.000468535473298	0.000736964888028	0.000132994016396	0	0	0	0	0.000169493773603	0	0	0	0.00158889794177	0	0.000194422986207	0.000160135309157	0	0	0	0	0.000799979735173	0.000450708323538	0.000157596743343	0.00164995190241	0.000846431862524	0	0	0	0.000978134659137	0	0	0	0	0.00247816789496	0	0	0.000290071552633	0	0.0014147936654	0	0	0	0	0.000795833420965	0	0	0.0030448752555	0.000635279840624	0.0028889527093	0.00245550658021	0	0	0.00183389932501	0	0	0	0.00071143117599	0.000145040625635	0	0	0.000111313233341	0	0	0.000264638523956	0	0	0	0	0.00188236124295	0	0.000224302073953	0	0.00431645559842	0	0.00825684584049	0	0	0	0.00235070752323	0	0.000271053389737	0.00254833379816	0.000168811562019	0.0025411795291	0.000675987290682	0	0.000238692727643	0.000944969733005	0.00102384227547
taxid:742729|Bifidobacterium_animalis_subsp._lactis_Bi-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00039958214183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00070357559884	0	0	0	0	0	0	0	0	0	0	0	0.000989886234064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:743299|Acidithiobacillus_ferrivorans_SS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000778128243121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000312324834417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:743525|Thermus_scotoductus_SA-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000582514341227	0	0	0	0	0	0	0	0	0.000885941552629	0	0	0	0	0	0	0	0	0	0	0	0.0010597408453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000562286037859	0	0.00255415025014	0	0.000883326607118	0	0	0	0.000998878676998	0	0	0	0	0	0.000922039251406	0	0	0	0.00171672839057	0.000787833740411	0	0	0	0.00150395761143	0	0	0	0	0.000353291463378	0	0	0	0	0.000475884220999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000529751914533	0	0	0	0	0	0	0	0	0.00157865458682	0	0	0.00166769632879	0.000908994669738	0	0	0	0.00215273118136	0	0.00125350311514	0.000497643884951	0	0	0	0.00288811216831	0	0	0	0	0.000425487760241	0	0	0	0	0	0	0	0	0	0	0.00134463236902	0	0.00149247238215	0	0	0	0.000699318231005	0.000297198604723	0	0	0	0	0	0	0	0	0	0.000933483230952	0	0	0	0	0.000889697316463	0	0	0.000695828188752	0	0	0.000850716798828	0	0	0	0	0.000342165644065	0	0.000508073073065	0	0	0	0	0.00102279846182	0	0	0	0	0	0	0	0	0	0.00107058547845	0	0	0.00114543941044	0	0	0	0	0	0	0.000596515435251	0	0.000274654667694	0	0	0.000515460490045	0	0	0	0.000449230847702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000183974339599	0	0	0	0	0	0.00113548104323	0	0	0	0	0	0	0	0	0.00494457202083	0	0	0	0.000703495986949	0	0	0	0.00122233225408	0.000502035025548	0	0	0	0.000362960392285	0	0	0	0.000785792207571	0	0	0	0.000383050952759	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00174103106514	0	0	0	0.000890599854766	0	0	0	0	0	0	0	0	0.000687870284327	0	0	0.00153891891115	0	0	0.00144276713815	0	0	0.000338797416333	0	0.00058129147224
taxid:743718|Isoptericola_variabilis_225	0.000688383483506	0.000469457939506	0	0.00041681310436	0.000912453006545	0.00177464155541	0.00071289041947	0	0	0	0	0.00429622848406	0.00852271534914	0.000811884250738	0.000829526880141	0.00372977101151	0.000512646031642	0.00167540708782	0.00152664458595	0	0	0	0.00339276097558	0.00126162101107	0.000557055598306	0.000954672087298	0.00239430730586	0.00121385029135	0	0.000665027507415	0.00141128701098	0.00416129823864	0.00762104492766	0.00225555719869	0	0.000754559548961	0	0	0.00104832350318	0.0022276999978	0	0.00445445790661	0.00118110066934	0.00171401176643	0.000280216498429	0.00251435119845	0.0014558616802	0.00416310628062	0.00291043047897	0.000974190450157	0.00544232051399	0.0128115337178	0.000488987517859	0.0036372259676	0.00300054331659	0.000503158883954	0	0.000164801249753	0.00168558000157	0	0.00140662464704	0.000943946707133	0.000431953135082	0	0	0	0.00362120600685	0.000386889335704	0	0	0.00224382206067	0	0	0	0.000535425987385	0.000287022166239	0.00470488526372	0.00398294122661	0	0.00050310309061	0	0	0	0	0.00101652111857	0.00213844840986	0.000254261087824	0	0	0.000263725299258	0.000405187894463	0.000196529801346	0.00202173252852	0.000281964835659	0.00308632832705	0	0	0	0.000640582242381	0.0111834695888	0.000313145661253	0.001063069295	0.00098791469607	0.00163360931069	0.004958250681	0.00859605503244	0	0.000372543284125	0.000349910364073	0	0.00120455559276	0.000301667277335	0.00098955366301	0.000541972281506	0.00290034037656	0	0.00178765580734	0.00116201714525	0.00197906276683	0.000647224848459	0	0.00186995610983	0	0	0	0.0044626134275	0	0	0	0	0.00102820072697	0.001362868937	0	0.000177135195001	0.0031615013031	0	0	0	0	0	0	0.000925357976727	0	0.00114220179832	0	0	0.00191481756768	0.00116693875662	0.00106267423069	0	0	0	0	0	0	0	0.000972243172701	0	0	0	0	0.00240031120227	0.000220538551153	0.00221553753396	0.00363248802169	0.00539719009	0	0	0.00253393877871	0.000508779477483	0	0.000743168209361	0.000180459009863	0.000586416290105	0	0	0.00206592757546	0.000200196968518	0.00206374428954	0.000974518837132	0	0	0	0.00137105356383	0.000594432389092	0.00217949459038	0.0029130229318	0.000308058935991	0.00367587598868	0	0.000509453770515	0.000197087253753	0	0	0	0.000108012814066	0.0043195933196	0.00543233273899	0.000144300609458	0	0.000756124899952	0.000445519496387	0	0.000359346889124	0.000499624841545	0.00406237778192	0	0.00287933983668	0.000195560360907	0.00126801072942	0	0	0	0.000211739442184	0.000234213888452	0.00159931282882	0	0.000484150161887	0	0	0.00121856466758	0.00126271679792	0	0	0.000321833569977	0.00145737131129	0	0	0	0	0.000164470563707	0	0	0.000202664456711	0	0.00113286951658	0	0.000588424940454	0.00121020974894	0	0	0.000683253060834	0.000318545872924	0.00222333430623	0.00171086896086	0	0	0	0.00164756343851	0.00117354919063	0	0	0.00133792504451	0	0.00316940007237	0.00018855374032	0	0.00087032832452	0.00107238101877	0	0.00250670746807	0	0.00439341271862	0.000536198583815	0.00197369627296	0.000651640147811	0.0050355170768	0.000642036653455	0.00204377565224	0.00386030284446	0	0.000278716226667	0.000463351152559	0	0.00175722193829	0	0.0043139875896	0	0.000683812937157	0.000170369057016	0.000224994313527	0	0	0	0	0	0	0.00166619823983	0	0.000283891202381	0	0	0.00174494610405	0	0	0	0	0	0	0	0	0.00154526266917	0	0	0	0.000407397020848	0	0	0.00165557091832
taxid:743720|Pseudomonas_fulva_12-X	0.000925462497318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00150429082515	0	0.000844656247934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168465014048	0	0	0	0	0.00105702429369	0	0	0	0	0	0.000376722955503	0	0	0	0.00146729311707	0	0.000304860569167	0	0	0.00366741392109	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000780200816955	0	0	0.000377074192213	0	0.000228713246527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000339752056736	0.00018953670971	0	0	0	0	0	0.00322179692684	0	0	0	0.000549055936312	0	0	0	0	0	0	0	0.000608342061941	0.000221725928968	0	0	0	0	0	0	0	0.000540485619658	0	0	0	0	0.00299976790999	0	0	0	0	0	0	0	0	0	0.000203647603879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000595713566117	0	0	0	0	0	0.000342001469455	0.000301089050097	0.000166519177039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000210056121847	0	0	0	0	0	0	0	0	0	0.00107505778393	0	0	0	0.000790013946339	0	0.000212199498755	0	0	0.000108168232725	0	0	0	0	0	0	0.000123521458001	0	0	8.80540803647e-05	0	0.000271456413524	0	0	0	0	0	0	0	0	0.000277214364197	0	0.000192385392711	0	0	0.00110849721026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000196260801511	0	0	0	0.000311464557951	0	0	0	0	0	0.00022982946413	0.000229044096422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000229364034653	0	0	0	0	0	0
taxid:743721|Pseudoxanthomonas_suwonensis_11-1	0	0	0	0	0	0	0	0	0	0.00220689966127	0	0	0.00329810148599	0	0	0.000721669257481	0	0	0.000492314613677	0.00107980124148	0	0.00378421190299	0.00437641039535	0	0	0	0	0	0	0	0.000546136717865	0	0	0.00169720935002	0	0	0	0	0	0.00754311604412	0	0	0	0.000414552795259	0.000271093897898	0.00108110894555	0.00281693062256	0.000236916123007	0	0.000353428181302	0	0.000387326477147	0	0	0.000483809832794	0	0	0	0.00130456402219	0.00172017502218	0.00317527283854	0.000913216008619	0	0	0.000726090718428	0	0	0.000748587885861	0.0018665555818	0	0.00325615981943	0	0	0.000713978014213	0.000517994903118	0.00111071201396	0	0.008669867419	0	0	0	0.000665140650018	0	0	0	0	0	0.000624180604404	0.000960365652962	0	0	0.000380263333521	0.00537876329739	0	0.000213275087825	0.00037731270856	0	0.00081594479233	0	0	0	0.000514230247921	0	0	0.000479683213302	0.002772068595	0.000364915592781	0	0.000338518841835	0	0	0.000583692670056	0.00031911273508	0.00262164039537	0	0	0	0	0.00229755996233	0.00375692454874	0.00155575710214	0.0054272360145	0.00387037959835	0.0029657851292	0.00252001982131	0	0	0	0.00471795260159	0.000716469803802	0	0	0	0	0.00244686152678	0	0.00103540286246	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125976469125	0	0	0	0	0	0.00376236506943	0.000312407440577	0.000999018795212	0.0017680692231	0	0.00464433553085	0	0.000643022851317	0.000390470044248	0.00052214816308	0	0	0.00429002879099	0	0	0	0.000174584068636	0	0	0	0	0.000387358894621	0.000181505270147	0	0.000659743997413	0.0034998228708	0	0	0.000575080319321	0	0.000352273485713	0.0014901495488	0.00101605881325	0	0	0	0.000397145075962	0.000644856586658	0.00209974905408	0	0.000737464695779	0.000778589658035	0	0.00236708177916	0	0	0	0	0	0.00181390378315	0.000410905138209	0.00278560136206	0.000945968934911	0.000245345990076	0.00132376197673	0.000887677633245	0	0	0.000906355711646	0.0027850433935	0	0.00187355356005	0	0.00037900169869	0.000589446815992	0.00244321673141	0	0	0	0	0.000320881020853	0	0.000331439704519	0	0	0.00159997269776	0	0	0	0	0	0	0.000146351339033	0.00422810281424	0	0.000220336461927	0	0.000537738112124	0.00186206702761	0	0	0	0.00127514089166	0.000567671829186	0.00223352230178	0	0	0	0	0	0.000567225731365	0.00224531816666	0	0	0	0	0.00175015761437	0.00518742347252	0	0.00126085129667	0.00541287008809	0.000310567400481	0.00112985109952	0.00320111021617	0	0.000269642468299	0	0	0	0	0	0	0.00132310207005	0.000164822599692	0	0.000659994795159	0	0.00155247674861	0.00239859211739	0.000372979025191	0	0	0	0	0	0.00703862479102	0	0	0.00484380013634	0	0.0085784656825	0	0	0.00117605859575	0	0.00199327440324	0.000990316984138	0.00546611566775	0.00308436737199	0.00354720590306	0	0.000923929187569	0
taxid:743722|Sphingobacterium_sp._21	0	0	0	0	0	0	0	0	0	0.00060592695404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179090721294	0.000188916683418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169747050474	0	0	0	0	0	0.00456659931479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000188237539619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000720169013994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0131659614886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.98900865403e-05	0	0	0	0	0	0.000192182458406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000166008633972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000578468593398	0.000886610030081	0	0	0	0	0	0	0	0	0.000545737513394	0	0	0	0	0
taxid:743965|Mycoplasma_putrefaciens_KS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022199580151	0	0	0	0	0	0	0	0	0	0	0	0	0.00123249028406	0	0.00123487454626	0	0	0	0	0	0	0.00283723919658	0	0	0	0	0	0	0	0.00159053979431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00771912147326	0	0	0	0	0	0	0.000854390416283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139011330449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000980463000067	0	0	0	0	0	0	0	0	0	0.00103721449635	0	0	0	0.000880182046254	0.00160344871964	0	0.00423403016398	0	0	0	0	0.000984145390153	0	0	0.00360963681592	0	0.000746132231572	0	0	0.000967884735683	0	0	0	0	0	0.00346345205886	0	0	0	0.000488915402358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388458141628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00289490031937	0	0	0	0	0	0	0	0	0	0	0.0016043352048	0	0	0	0	0	0	0.0198737892978	0	0	0	0	0	0	0.0013102664076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00552236230724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:744872|Treponema_caldaria_DSM_7334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000250059528623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00096084617127	0	0.000485545166935	0	0	0	0	0	0.000345995127068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168408082783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00059360783793	0	0	0	0	0	0	0.00066708084628	0	0	0	0	0.000252007024655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00141940500969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000500121155379	0	0	0	0	0	0	0	0	0.000246325156292	0	0
