PercentCoverage	CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS08668806ST-3-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS10793554ST-4-0	CCIS11015875ST-4-0	CCIS11019776ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS19142497ST-3-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22275061ST-4-0	CCIS22416007ST-4-0	CCIS22906510ST-20-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS24898163ST-4-0	CCIS25399172ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS28384594ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS31434951ST-20-0	CCIS32105356ST-4-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35092938ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS37250421ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS41806458ST-4-0	CCIS44093303ST-4-0	CCIS44676181ST-4-0	CCIS44743950ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS47745468ST-4-0	CCIS48174381ST-4-0	CCIS48507077ST-4-0	CCIS48579360ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50369211ST-20-0	CCIS50471204ST-4-0	CCIS50561855ST-4-0	CCIS51595129ST-4-0	CCIS51667829ST-4-0	CCIS52234160ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS53557295ST-4-0	CCIS54027808ST-4-0	CCIS55230578ST-4-0	CCIS55531770ST-4-0	CCIS56503244ST-3-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS59903910ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS70398272ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS74726977ST-3-0	CCIS76563044ST-4-0	CCIS76845094ST-20-0	CCIS77100899ST-4-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81710917ST-20-0	CCIS81735969ST-20-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83445808ST-4-0	CCIS83574003ST-4-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87290971ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS90166425ST-4-0	CCIS90443472ST-4-0	CCIS90903952ST-3-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94496512ST-4-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS96387239ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST
taxid:889932|Lactobacillus_plantarum_subsp._plantarum_ST-III	0	0	0	0	0	0.0054	0	0	0.0078	0.0484	0	0	0	0	0	0.0028	0	0	0	0	0	0	0.032	0.0133	0	0	0	0	0	0	0	0	0	0.2515	0	0	0.0269	0	0	0.0266	0	0	0	0	0	0	0.0138	0.1025	0	1.3938	0.00520000000001	0	0	0	0.0918	0	0	0	0	0	0.00250000000001	0.0722	0	0	0.0027	0	0	0	0.0743	0	0	0.0054	0.00250000000001	0	0.0276	0	0	0	0.0734	0.00559999999999	0	0	0	0	0	0	0.0805	0.0028	0	0.0391	0	0	0	0	0	0	0	0	0.0194	0	0.0134	0.0599	0.0674	0	0	0.1536	0	0	0.0507	0	0	0	0.0304	0	0	0	0.1423	0	0.0425	0	0	1.8332	0	0	0.0027	0	0	0	0.0304	0.03	0	0	0	0	0	0	0.0331	0.0109	0.0108	0	0	0	0.0028	0.0028	0.0232	0	0	0	0.016	0.0081	0	0	0	0	0	0.0434	0	0	0.00559999999999	0	0	0.0487	0.0188	0	0	0	0	0.0247	0	0	0	0.00559999999999	0	0	0	0	0	0	0	0.184	0	0	0	0.0027	0	0.00559999999999	0	0	0	0	0	0	0	0	0	0	0.0187	0.0187	0
taxid:889933|Staphylococcus_aureus_subsp._aureus_ECT-R_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:890402|Bifidobacterium_longum_subsp._longum_BBMN68	7.9249	0.0312	0.4491	0.0453	0.1153	0.1298	0.0387	5.2515	0.2192	0.3696	0.6572	0.004	0.179	0.8141	0.0898	0.0121	4.5416	0.3632	1.0351	1.0562	0	0	7.9962	0.0271	0.078	0.0495	0.1412	1.3533	2.8977	0.051	0.4018	0.008	5.9966	0.3176	2.7002	0.0386	1.3061	0.049	0	0.0231	0.2405	0.1819	0.3451	0.1641	0.4	0.0345	3.1318	0.273	1.6633	0.2123	0.0161	0.3977	0.0759	0	0.2664	0.457	0.5036	3.5157	0.1213	0.9338	0	0.1182	6.3988	0.4971	9.8476	1.5356	0	1.2749	0.0585	2.1426	0.0035	0.9037	0.0241	0.201	0.3279	1.0732	0.0924	0.1686	0.1924	0.0713	0.0929	0.0904	0.0666	0.0699	0.0199	0.4858	1.9654	0.2173	0.7126	0.4706	3.9764	0.1969	0.0748	0.1704	1.1686	0.7271	0.4915	0.2202	0.747	0.0385	0.2936	0.0816	0	0.9337	0.0194	0.2124	4.966	0.713	1.2458	0.0037	0.5784	0.0184	0.3934	0.0776	1.709	0.0451	3.7682	0.546	4.4638	1.2563	0.0415	0.0039	2.4062	2.9639	0.8639	0.0359	1.1354	0.2583	2.0978	1.8974	0.0199	0.0895	0.2272	0	0.0593	0.0479	2.681	0	0.039	1.7649	1.4164	0.8033	0.1654	2.1413	0.0234	0.0953	0.0832	1.3972	4.211	5.4266	1.694	0.0193	0.0233	0.014	0	1.2215	0.3796	1.8	0.4581	0.7509	1.2356	0.0272	1.7901	0.7022	0.4021	0.0117	0.0452	1.6147	0.0533	0.4838	0.0149	0.8223	0.3118	1.3233	0.8303	0.5274	1.22	3.4691	0.048	0.1334	0.0041	0.3782	0.0311	0.0882	0	0.0117	0.8344	0.2533	0.2275	0.0318	0.8199	0.9156	1.4276	0.0041	1.5488	0.3226	0.0687	3.1294	0.0247
taxid:891391|Lactobacillus_acidophilus_30SC	0.0217	0.0268	0.0263	0.0306	0.0124	0.0059	0	0	0.0376	0	0.0216	0.0151	0.0042	0.0043	0	0	0	0	0	0.0446	0.0044	0	0	0	0.0216	0	0.0041	0.0046	0.0297	0	0.0171	0	0.0341	0.0055	0	0.099	0.0169	0	0	0.0127	0.0046	0	0.0129	0	0.0169	0	0.005	0.0046	0.00559999999999	0	0.022	0.0317	0.1296	0	0.0043	0	0	0.0043	0	0.0045	0	0	2.5808	0.0041	0.0172	4.4219	0	0.043	0	0	0.0043	0	0	0	0.0089	0.0044	0.0596	0.0044	0	0	0	0	0.023	0.0043	0.0412	0	0.0038	0.0043	0.0602	0	0.0042	0	0.004	0.0044	0	0.0042	0.0228	0	0	0.0041	0	0.7213	0	0.0299	0	0	0	0	0.0043	0	0	0	0.0086	0	0	0.0122	0	0.0044	0	0.013	0.0032	0	0.0038	0	0	0	0.0051	0	0.0064	0.0306	0	0	0.0671	0.0043	0.0085	0.0044	0	0	0	0.0434	0	0.0043	0	0.0044	0.0234	0	0.0535	0	0.0288	0.0041	0.0204	0.018	0	0.0085	0	0.032	0	0	0.0088	0.0168	1.2781	0.0043	0	0	0	0.0042	0	0.0215	0.0205	0	0.0211	0.0046	0.0043	0	0	0	0	0	0	0.0042	0	0.0168	0	0	0.0042	0	0.0999	0	0.0177	0.0038	0.0042	0	0	0	0	0	0	0	0.0043
taxid:891968|Anaerobaculum_mobile_DSM_13181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:903510|Vibrio_furnissii_NCTC_11218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016	0	0	0	0	0	0	0	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0
taxid:903814|Eubacterium_limosum_KIST612	0.1805	0.0284	0.6006	0.0384	0.1358	0.1013	0.0842	0.1986	0.1291	0.1281	0.2206	0.1504	0.12	0.1922	0.1112	0.1366	0.2707	0.3224	1.2801	0.6827	0.0906	0.0301	1.0904	0.0638	0.0872	0.3972	0.0269	0.0514	0.0293	0.6251	0.3555	0.0161	0.0322	0.2729	0.126	0.1487	0.2343	0.1665	0.0264	0.1325	10.1839	0.8454	0.2734	0.0569	1.427	0.1952	0.0118	0.2418	0.2073	0.0881	0.1455	1.4249	0.1805	0.1161	0.109	0.0727	0.1423	8.7188	0.2052	0.8131	0.0559	0.1236	0.3653	0.0999	0.0409	0.2548	0.1056	0.099	0.2396	0.6837	0.0774	0.2108	1.0426	0.0137	0.2161	0.099	0.2912	0.1574	0.0999	0.1145	0.1393	0.2162	13.3017	0.1939	0.1111	0.1649	0.0965	0.225	0.1595	0.2997	1.2306	0.1556	0.0935	0.1551	0.1034	0.126	0.1328	0.2638	0.1255	0.0699	0.1176	0.6665	0.1912	0.0788	0.1737	0.2699	0.0874	0.1175	0.072	0.1723	0.2984	1.5205	0.176	0.0724	0.0561	0.1098	0.0981	0.0222	0.1253	0.2597	0.0357	0.0508	0.2088	10.7432	0.1164	0.1837	0.2176	0.0186	2.2013	0.2477	0.104	0.1577	0.1664	0.0338	1.0032	0.0658	0.1255	0.0969	1.0421	0.4724	0.1637	0.1662	0.9858	0.1166	0.1713	0.4127	0.1541	0.1754	0.0795	0.2197	0.0921	0.1455	0.1525	0.0479	0.0459	0.21	0.1869	0.2157	0.2403	0.1423	0.3462	0.1123	0.1388	0.124	0.1788	0.1837	0.1836	0.1265	0.1651	0.133	0.0177	0.3865	0.1738	0.1755	0.1153	0.0657	0.1416	0.141	0.1293	0.2712	0.2208	0.0853	0.1553	0.2709	0.0535	0.1814	0.2158	0.102	0.0846	0.1084	0.2792	0.0963	0.0873	0.1174	0.0272	0.2144	0.1624	0.1748	0.1515
taxid:90410|Streptococcus_phage_DT1	0	0	0	0	0	0	0	0	0	0	0.2585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5343	1.0685	0	0	0.2729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5285	0	0	0	0	0	0	0	0	0	0	0	0.2556	0	0	0	0	0	0.2786	0	0	0.2556	0	0	0	0	0	0	0	0	0	0.2585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5113	0	0	0	0	0	0	0	0	0	0	0	0	6.4599	0
taxid:906968|Treponema_brennaborense_DSM_12168	0	0.0027	0	0	0	0	0.00289999999999	0.0026	0.00289999999999	0	0	0	0.00289999999999	0.00250000000001	0	0	0.0026	0.003	0.003	0	0	0.0028	0.003	0	0	0	0	0.0094	0.0059	0	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0.0026	0	0.0027	0	0	0	0.00250000000001	0	0.0031	0	0	0	0.0103	0	0.0059	0	0	0	0.0028	0	0.003	0	0.00250000000001	0.00289999999999	0	0	0.0053	0	0.0026	0	0	0.0057	0.003	0	0	0	0	0	0.003	0	0	0	0.00289999999999	0	0.0027	0.00599999999999	0	0	0.00250000000001	0	0	0	0	0.0031	0	0.0057	0	0	0.0055	0	0	0	0	0	0	0.00289999999999	0	0	0	0	0	0	0	0.0027	0	0	0.00599999999999	0	0	0	0.0031	0	0.003	0.00289999999999	0	0	0.003	0	0	0.0027	0	0	0.0061	0	0	0	0	0	0	0	0.00250000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00289999999999	0.0086	0	0.00289999999999	0	0	0	0.0055	0.00830000000001	0	0.00289999999999	0	0.0058	0	0	0	0	0	0.0115	0	0	0	0.00289999999999	0.0031	0	0	0.0028	0	0	0	0	0	0.0026	0	0
taxid:907239|Helicobacter_pylori_SouthAfrica7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:907240|Helicobacter_pylori_Gambia94/24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:90936|Chattonella_marina	0	0	0	0	0	0	0	0.1988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3797	0	0	0	0.1966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2033	0	0	0	0	0	0	0.1675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4087	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:909420|Neisseria_meningitidis_H44/76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:909453|Fusarium_oxysporum_HDV247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000199999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:909454|Fusarium_oxysporum_Cotton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000199999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:909455|Fusarium_oxysporum_FOSC_3-a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000199999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:909946|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._ST4/74	0	0	0	0	0	0.0018	0	0	0.0018	0	0	0	0	0	0	0.0211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1939	0	0	0.0018	0	0	0	0	0	0	0	0	0.0124	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0.0067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015	0.0438	0.0267	0	0	0	0	0	0	0	0	0	0.0287	0	0	0	0	0.0018	0	0	0	0	0	0	0.0036	0.2191	0	0	0	0	0	0	0	0	0	0	0	0.0189	0	0.0231	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0.0036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0358	0	0	0	0	0	0	0	0.0085	0	0	0	0	0	0	0	0	0
taxid:909952|Propionibacterium_acnes_266	0	0	0.0147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019	0	0	0	0	0	0	0	0	0	0.0432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:909954|Lactobacillus_johnsonii_DPC_6026	0	0.0046	0	0	0	0	0	0	0	0	0.0125	0	0	0	0	0.0085	0	0	0.0324	0.0045	0	0	0	0	0	0	0.0047	0	0	0	0	0	0	0.0302	0	0	0	0	0	0	0.0049	0	0	0	0	0.0047	0.0046	0	0	0	0	0	0.0135	0	0	0.0094	0	0	0	0	0.0044	0.0045	0.1648	0	0	11.2095	0	0.0183	0.0414	0	0	0	0	0	0	0	0	0.00869999999999	0	0	0	0	0	0	0	0	0.0194	0	0.0044	0	0.00869999999999	0.0182	0.061	0.0259	0	0	0	0	0	0	0	0.0047	0	0.0183	0	0	0	0	0	0	0	0	0	0	0	0.0537	0	0.0139	0.0133	0	0	0	0.0091	0	0	0	0	0	0	0	0	0	0	0	0.0142	0	0	0	0	0	0.009	0	0	0	0	0.1179	0.0049	0	0.0355	0	0	0.0096	0	0	0	0	0	0	0	0.0318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:910348|Escherichia_coli_P12b	0	0	0	0.0018	0.1588	0.4488	0.0142	0.0058	0.7805	0	0	0	1.0845	0.4587	0.0053	0	0.1818	0.0019	0	5.1626	0	0	0.0169	0	0.0019	0.935	0	0	0.609	0.0274	0.0182	0.0032	0	0	0.4726	0	0	0	0	0.1877	0.0019	1.6162	0.1069	1.5169	0	0.119	0	0	0.0459	5.4035	0.4035	0	86.6298	0.0018	0.0442	0.0388	0.574	0.1486	13.5952	0	0	0.009	0.0829	0	0.3344	0	0	0	0	1.1094	0	0.1431	0.0421	0.0736	0.0111	0.1769	0.1458	0.4649	0	0	0	0.0128	0	0.0018	0.1171	0	0	0.0773	0	0.0371	0	0	0.0318	0.2213	0.0019	0.1267	0	0.1286	0.1491	0.0217	9.8777	40.3623	0	0.0146	0	0	0	0.0385	0.0143	0	0.0252	0.3578	0.0675	0.789	0	0.1876	0.0016	0.0211	0.1275	0.0356	2.51	0.1626	0	1.0535	0.5605	0.0186	0	0	0.0117	13.3402	0	0.7517	0.3911	0.0383	0	0.0055	0	0.2167	0	0.3618	0.0103	0.1387	0	0	0.4909	0.028	0	0.1399	0.0468	0	0	0.0044	0.1685	0.0949	0.0036	0.1699	0	0.5829	0	0.0399	0	0	0	0	0	0.0107	0	0.0018	0	0.0091	0	0	0	0	0	0	14.9254	0	0.0146	15.538	0.0024	0.4316	0	0.0018	0	3.3326	0	9.9025	0	0.0018	0	0	0.0108	0.0794	0	0	0.9209	0.2734	0.0707
