NormalizedPercentage	CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS08668806ST-3-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS10793554ST-4-0	CCIS11015875ST-4-0	CCIS11019776ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS19142497ST-3-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22275061ST-4-0	CCIS22416007ST-4-0	CCIS22906510ST-20-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS24898163ST-4-0	CCIS25399172ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS28384594ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS31434951ST-20-0	CCIS32105356ST-4-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35092938ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS37250421ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS41806458ST-4-0	CCIS44093303ST-4-0	CCIS44676181ST-4-0	CCIS44743950ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS47745468ST-4-0	CCIS48174381ST-4-0	CCIS48507077ST-4-0	CCIS48579360ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50369211ST-20-0	CCIS50471204ST-4-0	CCIS50561855ST-4-0	CCIS51595129ST-4-0	CCIS51667829ST-4-0	CCIS52234160ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS53557295ST-4-0	CCIS54027808ST-4-0	CCIS55230578ST-4-0	CCIS55531770ST-4-0	CCIS56503244ST-3-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS59903910ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS70398272ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS74726977ST-3-0	CCIS76563044ST-4-0	CCIS76845094ST-20-0	CCIS77100899ST-4-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81710917ST-20-0	CCIS81735969ST-20-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83445808ST-4-0	CCIS83574003ST-4-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87290971ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS90166425ST-4-0	CCIS90443472ST-4-0	CCIS90903952ST-3-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94496512ST-4-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS96387239ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST
taxid:749927|Amycolatopsis_mediterranei_U32	0	0	0	0.000105227711864	0	0	0.000276957266595	9.33323165738e-05	0	0	0	0	0	0	0	0	0	0.00105313896173	0	0	0	0	0	0	0	0	0	0	0.000134528712598	0.000120772206066	0	0	0	0	0	0	0	0	0	9.40409549772e-05	0	0	0.000427579439248	0	0	0	0	0	0	0	0.000120152574493	0	0	0	0	0.000177543071048	0	0.000266490468808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000140100443416	0	0	0	0	9.05180003778e-05	0	0	0	0	0	0	0	0	0.000493079740825	0.000172396570637	8.66560922316e-05	0.000172564285687	0	0.000248671518485	0	0	0	0	0.000105020848495	0	9.91544813972e-05	0	0.000102309769236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.06632353538e-05	0	0	0	0	0	0.00015983213087	0	0	0	0	0.000189542983623	0.0011032587553	0.000523053164825	0	0	0	0	0.000171348952729	0.000305786314453	0.000145895837469	0	0.000250919559569	0	0	0	0	0	0	0	0	0	0	0	0	0.000547147440521	0	0	0.000102206184088	0	0	0.000321509458768	0.000131719960536	0	0	0	0.000135663479631	0	0	0	0.000459088577844	0	0	0	0.000258489526012	0.00019193222491	0.000126427546025	0.000135274238397	0	0	0	0	0	0	0	0.000478054675026	0	0	0	0	0	0	0.000147493781436	8.2079874882e-05	0	0
taxid:751945|Thermus_oshimai_JL-2	0	0	0	0	0	0	0	0	0	0	0.000466186631307	0.000448439724743	0	0	0	0	0	0	0.00166526012915	0.000416932371843	0	0	0.000468922682753	0	0	0	0.000757606553942	0	0	0	0.00119161810147	0	0	0	0	0	0	0	0	0	0	0	0.00273411652013	0.000497099070561	0	0	0	0	0	0.000856323803337	0	0.000688889784737	0	0	0.00104796998592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000594526447133	0	0	0.000597239408105	0.00052879481055	0.000538796739364	0	0.001036276984	0	0	0	0	0.0019171296742	0	0	0	0	0.000700656008833	0	0.000369409489157	0	0	0	0	0	0	0	0	0.000728667943867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000825169479387	0.000470746165967	0	0	0.000873742824116	0	0	0	0	0	0	0	0	0.000947977986617	0	0.000731485948331	0	0	0.000783853819368	0	0	0	0	0.000276603438602	0	0.000651773945168	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000532182681184	0	0	0.000843507090234	0	0.000871397111969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000474839895472	0	0.00245458513063	0	0.00057666559864	0.000454284327248	0	0	0	0	0	0	0.00305687566926	0	0	0.000482930338255	0	0.000495522479351	0	0.000628756744633	0	0.00235884424524	0
taxid:75379|Thiomonas_intermedia_K12	0	0	0.000315043385722	0	0	0	0	0	0	0	0.000970049184528	0	0	0	0	0	0	0	0.000770022667522	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00024171875265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000421799862713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000222554352898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114098820413	0	0	0	0	0	0	0	0	0.000358737845897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000991977622181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100488977879	0	0	0	0	0	0	0
taxid:754252|Propionibacterium_freudenreichii_subsp._shermanii_CIRM-BIA1	0	0	0.131733109985	0.000411707951299	0.00187683909767	0	0	0	0.00384780446287	0	0.00513441823755	0.00493895994982	0.000630466097007	0	0	0.00216581089603	0.00498496260989	0.00343370959266	0.00152838323452	0.00038266240565	0	0.0295038023281	0.009898724976	0	0.00042695328616	0.000405130893619	0	0.000469481980855	0.000526349377683	0.00425273808462	0	0	0.0466982597368	0.00659944558341	0.00386362248291	0.00226298128236	0.000535694368847	0.000405556383358	0.000517103519906	0.0161893284758	0.00032539071003	0.000818296798071	0.00250938443637	0	0	0	0.0184040938206	0.759677915769	0.00253292777249	0.00785937837237	0.00141030635595	0.00126453228417	0.000394710630522	0.000556097423659	0	0.00208393471893	0	0	0	0.00694636654113	0	0	0.00125365417155	0.00223256402072	0.00615011667052	0.000760443114841	0	0.000770931996164	0.000298456939438	0.000282481985217	0	0	0.00163697713956	0	0	0.0010962980286	0.00145599076468	0	0	0	0	0	0.000294492059421	0	0	0	0.000437057736284	0.011821415324	0	0.000643065235468	0.00269803600784	0.0149180103702	0.0202549558294	0.000956698741314	0	0.00107531159632	0	0	0	0.000410898589464	0.0006687747154	0.0663387960495	0.000213688835205	0.00240174825115	0.00526391222806	0.000929600724624	0.000258126775802	0.00547174397687	0	0	0.0749231921144	0	0.0160328628446	0	0.000754898661013	0.000388932652312	0	0.00227203277588	0.000432052947876	0.0047029939362	0	0.000400962546417	0	0.000237347519055	0.00121573221811	0.0299834491499	0	0	0.00686244994101	0.0462759067076	0.00696046767027	0.0017794192243	0.00402816655542	0	0.00296638032276	0.00287769824033	0.00255808502219	0.00334278211925	0	0.00175815447441	0	0.00134082030362	0.000598201057634	0.0730654390965	0	0.000490866787757	0	0	0.000264998994701	0.000416211166962	0.000817899430494	0.00867291685387	0	0	0.0115253578467	0.00134294726275	0.00537283623576	0	0.0128444274501	0.00077417460032	0.00208160915865	0	0.463520216005	0	0.00125791959407	0.0288601608044	0.000273727014194	0.00054108006739	0.00109006069483	0	0.000425896221345	0.0161407575285	0.00054651500536	0	0.00116087877868	0	0.0374796764452	0.0279807219285	0.00225282927015	0.00346257250376	0.000529266279459	0	0.000436599397559	0	0.0169589558554	0	0.000764401505347	0	0	0	0	0.0115241265357	0	0	0.000660051971246	0	0.00289026938615	0.000360826309172	0.00122730244909
taxid:754476|Methylophaga_sp._JAM1	0	0	0	0	0	0.000354842195652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000912110927216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000579326295154	0	0	0	0	0	0.000405126361683	0	0	0.000301713552886	0	0	0	0	0	0	0	0	0	0	0.000457150314876	0	0	0	0	0	0	0	0	0	0	0.00036450139752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000387638445829	0	0	0	0	0	0	0	0	0	0	0	0.000631616872913	0	0	0	0	0	0	0	0	0.000322358960943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000221006278784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:754477|Methylophaga_sp._JAM7	0	0	0	0	0	0	0.00103272608916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000414602288032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:754507|Aggregatibacter_actinomycetemcomitans_ANH9381	0	0	0	0	0	0	0	0	0	0	0.00052389708255	0	0	0.000517892611489	0.00055503040085	0.000441982696885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000507140565589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000316059639509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000532665319164	0	0	0	0	0	0	0.000909560392291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00146890442811	0.00747870615345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00123782862138	0	0	0	0	0	0	0	0	0	0.00055686449125	0	0	0	0	0
taxid:755731|Clostridium_sp._BNL1100	0.0153515197263	0	0	0	0.0030747201167	0.000241280698197	0.0350263155961	0.0093186155694	0.0240023292022	0.00177896138749	0.0104334072758	0.00536821378868	0.000357527495277	0.0107935412132	0	0.00409399198771	0.000353361823186	0.0385546230016	0.0046225189671	0.00564204900792	0.0121974082311	0.000478032753301	0.014887746521	0.000146510409438	0.00314754118649	0	0	0.00479224642659	0	0.00428739817219	0.000310102299061	0.00239458664582	0.00997604131143	0.00578377509974	0.000365166680008	0.00866228450138	0.00303783925634	0.00643957167795	0	0.000208652631891	0.00424405198028	0.00348032518318	0.000474344265024	0.00310471748194	0	0.0142973760059	0	0.000122665576143	0.0154411264301	0.0151535652474	0.00533175166131	0	0	0.0119834588383	0.0114542334213	0.00630275676078	0.000199674954026	0.00384327865531	0.000924047291048	0.000492397022322	0	0.00909058363374	0.000355463868736	0.000316513063178	0	0.000323426576909	0	0.00204018974584	0.00016925027771	0.00752898311963	0.00176479629166	0.00258364452893	0	0.00125852489193	0.00032089076317	0.000310846760914	0.000550446443475	0.000560857903713	0.000512464988555	0.00404515349515	0.000803344415927	0	0	0	0.00049890675447	0.00963545009187	0.000247848628954	0.00396130111365	0.000206170438488	0.00036467227029	0	0.00057680257664	0.00363731873717	0.00461149600889	0.0126899736065	0.00640282065405	0.000378283102043	0.000255054876476	0.000168592035905	0.00745645390679	0.0144115651918	0.00615995039975	0.000121179607249	0.00431298097585	0.00298508256541	0	0	0.000326625337923	0.0167132050612	0.00153574817846	0.0145453641647	0.000811166848707	0.00830137905394	0.00646062909864	0.000428091262545	0.00308780701677	0	0	0	0.0210025820517	0.000165435247197	0.000454759218937	0.000229596788281	0	0	0.000333395031391	0.00591821630917	0.00472687165354	0.00122892264721	0.0209229509815	0	0.00639084571733	0.00837580501446	0	0.0037849230858	0.00489569343497	0.00029013002762	0.012637597528	0.00196373821267	0	0	0	0.0128907587883	0	0.00353895286811	0	0	0.000527304845005	0	0	0	0.000351305424695	0.000334606513205	0.00628024339498	0.00326792538303	0.0171352002938	0.000553973031302	0.00946263723324	0.000303494773965	0.0155852933268	0.00118044810367	0.0122455351796	0	0.00115842879602	0.00606344603277	0.00496829471338	0	0.00398889492716	0.0129812849687	0.00481603651657	0.000241519107829	0.000762764331346	0.0179753681152	0	0.0177745389782	0	0	0.00917634576242	0	0	0	0.00827548942851	0	0.00305753173524	7.23094698681e-05	0.00988958237704	0.0108370044357	0.00517273905213	0.00106068006387	0.000219052396374	0.000273306782273	0.00201081615655	0.00362313406395	0	0	0.00294525604536	0	0.00409237950021	0
taxid:755732|Fluviicola_taffensis_DSM_16823	0	0	0	0.000232473982077	0	0	0	0	0.00054317291111	0	0	0	0	0	0	0	0	0	0	0.000216073196916	0	0	0	0	0	0	0.000392625953679	0	0.00222905342381	0	0	0.00524554513661	0	0	0	0	0	0	0	0	0.0029397488721	0	0	0	0	0	0	0	0	0	0	0	0	0.000314004580414	0	0	0	0	0	0	0	0.000274293311811	0	0.000945475512136	0	0	0.000166475674011	0	0	0	0	0.00187097271533	0	0	0	0	0	0	0	0	0	0	0	0.00104875093207	0	0.000738016455422	0	0	0	0	0.00152346626426	0	0.00285927817497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000277361311832	0	0	0.0019384688493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000245642516637	0.000334920802925	0.00720269243299	0	0	0	0	0	0	0	0	0	0	0	0	0.000277171612691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000293849055327	0	0.00114962005511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042402564708	0	0	0	0	0	2.40000040052e-05	0	0	0	0	0	0	0	0	0	0.000372703295259	0	0	0	0
taxid:756272|Planctomyces_brasiliensis_DSM_5305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000271421687609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000840328155437	0	0	0	0.000208361672672	0	0	0	0	0	0	0	0	0	0	0.00020844360817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000189492081432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000231203661719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:756499|Desulfitobacterium_dehalogenans_ATCC_51507	0	0	0	0.00149548495222	0	0	0.000656014493496	0	0	0	0.000259030878713	0	0	0.000256062082995	0	0	0	0.000415752720661	0.00339269827524	0.000231663354094	0.000394591252278	0	0.000260551132111	0	0	0.000245265749332	0	0	0	0.00028606693937	0	0.000511274797675	0.000968187313058	0	0	0.00274001222165	0	0.000491046680601	0	0.00022274999391	0.000196991139353	0.000247697942215	0	0	0	0	0	0	0	0	0.000569198499593	0	0.000119478667375	0	0	0	0	0	0.000739859569184	0.00157699568986	0	0	0	0.00304108095981	0	0	0.000356974521291	0	0.000180685467456	0.000171014249637	0	0.000250745939825	0.000330341321859	0	0	0	0.000587636689845	0.00149687896941	0	0	0	0.00021488224615	0	0.00179907299564	0	0.00276943088999	0	0.000975909604409	0	0	0	0	0	0.000579184252222	0	0	0	0.000272287349873	0.000179982752341	0	0	0	0	0	0.00173823602652	0.000281389572969	0	0	0	0	0.000408634317204	0	0.00126603595168	0	0	0	0	0	0	0	0	0.000242742237015	0	0	0	0	0	0.000531182842531	0	0	0.000263366165376	0.00682263545737	0.00243864712419	0	0	0	0	0.000224857357967	0	0	0	0	0	0	0	0	0.000208957355667	0.000562931557339	0	0	0.000742732977875	0	0.000357213796457	0	0.000634312508759	0.000813018636442	0	0	0.000324000030288	0.000234342179838	0	0.000242090553936	0.00123256767476	0.000412232210892	0.00380771494717	0	0.00248571001271	0.00491353820211	0	0.000321339136431	0	0	0.000330859518298	0	0.000351397299022	0.000397329598182	0	0	0.000454620031668	0	0	0	0.00105726697308	0.000204006884921	0	0.00487281231517	0	0.000251010404212	0.0135881235119	0.000701557217601	0	0	0.00110512192081	0	0.000399594659097	0.00524041449673	0	0	0
taxid:757424|Herbaspirillum_seropedicae_SmR1	0.00231217017231	0	0.00316498362913	0.00175822878998	0	0.000201891714042	0	0	0	0	0	0.00117178823118	0.0011966450591	0.00160559993394	0.000430184151681	0	0	0	0.000241743404164	0	0	0	0	0.000735555837849	0.00182333510279	0.000384475774702	0	0	0	0.000224217626045	0	0	0	0.00028468093929	0	0	0	0.000192439785675	0.0026990678507	0	0	0.00330045184507	0.000396907740351	0	0.000116094913977	0	0	0	0	0	0	0	0	0	0	0	0	0.000989496875581	0	0	0	0	0.000594869049	0.00158905454069	0	0	0	0	0.000141620232884	0.000134039987836	0	0.001768799063	0	0	0.000268505465546	0.000260101142919	0	0	0	0	0	0.000336846943706	0	0	0.00250476247523	0	0.000207387432548	0	0.000345026382318	0	0	0	0	0.00226980647191	0.000230833481294	0	0	0	0	0.000194974705702	0	0	0	0	0.00158948933049	0.000220551533092	0.000489932975543	0	0	0.00128503786006	0.00288256710312	0	0.000330770572089	0	0	0.00203006859851	0	0	0	0.000557902169865	0	0.000761039891493	0	0	0.000384583183483	0	0	0	0	0.000296733678358	0.00103212444806	0	0.00891985559062	0	0	0.00409647330431	0.00436979535521	0	0	0	0.000120462363232	0	0.000851553727512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000246935097552	0.00113849512449	0.000644052981876	0	0	0	0.000649428416201	0	0	0	0	0.00223385168377	0.000777977377366	0.00312514857139	0	0.0133912603697	0	0.000159964806936	0	0.00117358476589	0	0.000593530188014	0.000207169947114	0	0	0.000954820584895	0	0	0	0.00513218087805	0	0	0.00151582938843	0	0	0	0.00015238402354	0.00684860014068	0
taxid:757425|Campylobacter_jejuni_subsp._jejuni_ICDCCJ07001	0	0	0	0.000630330018452	0	0	0	0	0	0	0.000655071540437	0	0	0	0	0	0	0	0.00233997383188	0	0	0.00129059114475	0	0.000791096575407	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000620911891058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106351003236	0.0010781634761	0	0	0	0	0	0	0	0	0	0.00270829312768	0.000393435506758	0.000456941304022	0	0	0.000634119491373	0	0	0	0.00251766897292	0.000743046685296	0	0.00138355117229	0	0	0	0	0	0	0.00100052900933	0	0	0	0	0	0	0.000516843174932	0	0	0	0	0	0	0	0	0	0	0	0.000732646854816	0	0	0.000440910968822	0	0	0	0	0	0	0	0	0	0.0011595035243	0	0	0	0	0.0012397292017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000751523186296	0	0	0	0.000637224497906	0	0	0	0	0	0	0.000747807219996	0	0	0	0	0	0	0	0.00192589061843	0	0	0	0	0	0	0	0.000836721302869	0	0	0	0	0	0	0	0	0.000638346778011	0.000668439133737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:758678|Clostridium_botulinum_F_str._230613	0.00353202916475	0	0.00353542666943	0	0	0	0	0	0	0	0	0	0	0	0.000887141021883	0	0	0	0.00332354550589	0.00549198190152	0	0	0	0	0	0.00211434556	0	0	0	0	0	0	0	0.00469663307504	0	0.0025835069229	0	0	0	0	0.00382092289472	0.00106765629887	0	0	0.000638440136044	0	0	0	0.00784886816861	0	0	0.000412468269919	0	0	0	0.00453161989298	0	0	0	0	0	0	0	0	0	0.000744129651438	0	0.000167643004276	0	0	0	0	0	0	0	0	0	0	0	0.00434324864371	0	0	0	0	0	0	0	0.00385593850604	0	0	0.00264015618644	0	0	0.0018723501785	0	0	0	0	0.00019394561528	0	0	0	0	0	0.00437053506323	0.000303219464937	0.000168392861088	0	0	0	0	0	0.00136425362109	0	0	0	0	0	0.000845568598705	0	0	0	0	0	0	0	0	0.00228956568072	0	0	0	0	0	0	0	0	0	0.00121150771598	0	0	0	0	0.00156098161127	0	0	0	0	0	0	0	0	0.00040413621188	0	0	0.00205056531569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000390593471153	0.0064371913206	0	0.00199015105405	0	0.00489888951098	0	0	0	0	0	0.000221823125454	0	0	0	0	0	0	0	0	0	0	0	0	0	0
